B2,B3,B4,B8,B11,B12,latitude,longitude
1253.0,1262.0,1303.0,2132.0,2147.0,1698.0,-15.776007203458166,34.99923260288616
1174.0,1074.0,1159.0,1853.0,1962.0,1690.0,-15.776006345957683,34.99932590772962
1297.0,1254.0,1287.0,1767.0,1962.0,1690.0,-15.776005488417246,34.999419212567354
1407.0,1307.0,1391.0,1664.0,2089.0,1948.0,-15.77600463083685,34.99951251739937
1448.0,1311.0,1452.0,1549.0,2089.0,1948.0,-15.776003773216495,34.999605822225654
1863.0,2007.0,2099.0,2445.0,2275.0,1887.0,-15.776002915556186,34.99969912704621
1918.0,1608.0,1849.0,2068.0,2275.0,1887.0,-15.776002057855916,34.99979243186104
1273.0,1144.0,1211.0,1507.0,2204.0,1910.0,-15.776001200115688,34.99988573667014
1598.0,1618.0,1738.0,1911.0,2204.0,1910.0,-15.776000342335504,34.9999790414735
1707.0,1798.0,1894.0,2145.0,2345.0,2162.0,-15.775999484515365,35.000072346271146
1294.0,1254.0,1322.0,1993.0,2345.0,2162.0,-15.775998626655266,35.00016565106306
1258.0,1186.0,1285.0,2051.0,2285.0,1882.0,-15.775997768755209,35.00025895584924
1340.0,1311.0,1392.0,1833.0,2285.0,1882.0,-15.775996910815195,35.00035226062969
1403.0,1320.0,1284.0,1698.0,2085.0,1711.0,-15.775996052835223,35.00044556540441
1360.0,1200.0,1213.0,1692.0,2085.0,1711.0,-15.775995194815296,35.00053887017341
1162.0,1054.0,998.0,1784.0,1885.0,1380.0,-15.77599433675541,35.000632174936676
1126.0,1045.0,962.0,1770.0,1885.0,1380.0,-15.775993478655566,35.000725479694204
1216.0,1158.0,1202.0,1898.0,1871.0,1545.0,-15.775992620515764,35.000818784446004
1196.0,1164.0,1227.0,1791.0,1871.0,1545.0,-15.775991762336005,35.00091208919208
1238.0,1189.0,1291.0,1896.0,2070.0,1646.0,-15.77599090411629,35.00100539393241
1237.0,1266.0,1368.0,2048.0,2283.0,1902.0,-15.776097554100987,34.99923348840664
1245.0,1156.0,1265.0,1969.0,2250.0,1994.0,-15.776096696595344,34.99932679329137
1246.0,1201.0,1290.0,1815.0,2250.0,1994.0,-15.776095839049749,34.99942009817036
1449.0,1436.0,1513.0,1852.0,2378.0,2147.0,-15.77609498146419,34.999513403043636
1545.0,1596.0,1655.0,1826.0,2378.0,2147.0,-15.77609412383868,34.99960670791118
1831.0,1931.0,1888.0,2333.0,2324.0,2041.0,-15.77609326617321,34.999700012773
1975.0,1564.0,1701.0,2045.0,2324.0,2041.0,-15.776092408467779,34.99979331762908
1058.0,1092.0,1193.0,1523.0,2077.0,1884.0,-15.776091550722393,34.999886622479444
1307.0,1163.0,1250.0,1672.0,2077.0,1884.0,-15.77609069293705,34.99997992732407
1485.0,1375.0,1428.0,1707.0,2356.0,2007.0,-15.776089835111746,35.000073232162976
1336.0,1295.0,1455.0,2008.0,2356.0,2007.0,-15.776088977246488,35.00016653699615
1230.0,1255.0,1375.0,2013.0,2215.0,1897.0,-15.776088119341269,35.000259841823585
1257.0,1197.0,1260.0,1797.0,2215.0,1897.0,-15.776087261396093,35.0003531466453
1270.0,1161.0,1197.0,1716.0,2021.0,1646.0,-15.776086403410961,35.000446451461286
1196.0,1181.0,1248.0,1817.0,2021.0,1646.0,-15.77608554538587,35.00053975627154
1044.0,972.0,957.0,1661.0,2061.0,1696.0,-15.776084687320822,35.00063306107606
1433.0,1322.0,1300.0,1735.0,2061.0,1696.0,-15.776083829215816,35.000726365874854
1490.0,1497.0,1528.0,2032.0,2097.0,1945.0,-15.776082971070851,35.00081967066791
1121.0,1026.0,1065.0,1900.0,2097.0,1945.0,-15.77608211288593,35.00091297545524
1136.0,1077.0,1117.0,1946.0,2105.0,1764.0,-15.776081254661051,35.001006280236844
1196.0,1216.0,1312.0,2015.0,2105.0,1764.0,-15.776080396396216,35.0010995850127
1267.0,1247.0,1365.0,1880.0,2320.0,2021.0,-15.776079538091421,35.00119288978284
1254.0,1179.0,1199.0,1910.0,2320.0,2021.0,-15.77607867974667,35.00128619454724
1188.0,1147.0,1098.0,1759.0,2083.0,1841.0,-15.77607782136196,35.00137949930591
1296.0,1294.0,1249.0,1721.0,2083.0,1841.0,-15.776076962937294,35.00147280405885
1319.0,1298.0,1383.0,1687.0,1968.0,1646.0,-15.776076104472669,35.00156610880605
1108.0,1073.0,1099.0,1820.0,1968.0,1646.0,-15.776075245968087,35.00165941354752
1175.0,1122.0,1257.0,1941.0,2213.0,1787.0,-15.776074387423549,35.00175271828326
1190.0,1164.0,1268.0,1958.0,2213.0,1787.0,-15.776073528839053,35.00184602301326
1264.0,1181.0,1353.0,2014.0,2303.0,1893.0,-15.776072670214596,35.00193932773753
1257.0,1164.0,1261.0,1970.0,2303.0,1893.0,-15.776071811550185,35.00203263245606
1180.0,1146.0,1243.0,1657.0,2111.0,1799.0,-15.776070952845815,35.00212593716886
1199.0,1115.0,1229.0,1523.0,2111.0,1799.0,-15.77607009410149,35.00221924187592
1213.0,1121.0,1261.0,1557.0,2017.0,1751.0,-15.776069235317204,35.00231254657725
1330.0,1286.0,1378.0,1547.0,2017.0,1751.0,-15.776068376492963,35.00240585127285
1405.0,1411.0,1434.0,1569.0,2020.0,1833.0,-15.776067517628764,35.002499155962695
1341.0,1310.0,1380.0,1540.0,2020.0,1833.0,-15.776066658724606,35.002592460646824
1192.0,1045.0,1337.0,1457.0,2291.0,2137.0,-15.776065799780492,35.002685765325204
1152.0,1005.0,1502.0,1791.0,2291.0,2137.0,-15.776064940796422,35.00277906999785
1236.0,1205.0,1680.0,1940.0,2862.0,2786.0,-15.776064081772393,35.00287237466477
1858.0,1867.0,2196.0,2429.0,2862.0,2786.0,-15.776063222708405,35.00296567932594
1924.0,1945.0,2217.0,2295.0,2857.0,2745.0,-15.776062363604462,35.003058983981376
1496.0,1557.0,1670.0,1894.0,2857.0,2745.0,-15.776061504460559,35.00315228863108
1574.0,1517.0,1685.0,1834.0,2444.0,2190.0,-15.7760606452767,35.00324559327503
1430.0,1485.0,1692.0,1970.0,2444.0,2190.0,-15.776059786052885,35.00333889791325
1552.0,1606.0,1838.0,2075.0,2445.0,2104.0,-15.776058926789112,35.00343220254574
1559.0,1540.0,1780.0,1981.0,2445.0,2104.0,-15.77605806748538,35.00352550717248
1326.0,1308.0,1491.0,1815.0,2189.0,1803.0,-15.776057208141692,35.00361881179349
1215.0,1157.0,1261.0,1636.0,2189.0,1803.0,-15.77605634875805,35.00371211640876
1180.0,1087.0,1155.0,1440.0,1988.0,1611.0,-15.776055489334448,35.003805421018285
1125.0,1057.0,1116.0,1467.0,1988.0,1611.0,-15.776054629870888,35.00389872562207
1173.0,1129.0,1253.0,1594.0,1937.0,1688.0,-15.77605377036737,35.003992030220125
1143.0,1131.0,1231.0,1661.0,1937.0,1688.0,-15.776052910823896,35.00408533481243
1228.0,1147.0,1202.0,1737.0,1990.0,1748.0,-15.776052051240464,35.004178639398994
1236.0,1153.0,1215.0,1625.0,1990.0,1748.0,-15.776051191617075,35.004271943979816
1202.0,1088.0,1182.0,1634.0,2208.0,1927.0,-15.776050331953728,35.004365248554905
1238.0,1112.0,1275.0,1835.0,2208.0,1927.0,-15.776049472250424,35.004458553124245
1290.0,1255.0,1496.0,1953.0,2534.0,2278.0,-15.776048612507166,35.00455185768785
1320.0,1326.0,1606.0,1952.0,2534.0,2278.0,-15.776047752723947,35.00464516224571
1404.0,1432.0,1557.0,1829.0,2358.0,2089.0,-15.776046892900773,35.004738466797825
1449.0,1391.0,1560.0,1707.0,2358.0,2089.0,-15.776046033037643,35.0048317713442
1254.0,1212.0,1340.0,1579.0,1972.0,1809.0,-15.776045173134552,35.00492507588483
1149.0,1032.0,1024.0,1849.0,1972.0,1809.0,-15.776044313191504,35.00501838041972
1194.0,1117.0,1074.0,1939.0,2017.0,1738.0,-15.776043453208503,35.005111684948865
1348.0,1260.0,1338.0,1737.0,2017.0,1738.0,-15.77604259318554,35.00520498947227
1167.0,1101.0,1128.0,1673.0,2006.0,1786.0,-15.776041733122623,35.00529829398993
1124.0,1022.0,1074.0,1635.0,2006.0,1786.0,-15.77604087301975,35.00539159850184
1167.0,1077.0,1086.0,1683.0,1989.0,1658.0,-15.776040012876916,35.005484903008
1106.0,1020.0,997.0,1662.0,1989.0,1658.0,-15.776039152694127,35.005578207508435
1298.0,1206.0,1353.0,1591.0,1983.0,1816.0,-15.776038292471382,35.00567151200312
1384.0,1387.0,1504.0,1617.0,1983.0,1816.0,-15.776037432208678,35.00576481649205
1402.0,1341.0,1410.0,1555.0,2043.0,1760.0,-15.776036571906019,35.00585812097524
1338.0,1271.0,1338.0,1477.0,2043.0,1760.0,-15.7760357115634,35.005951425452686
1233.0,1199.0,1289.0,1604.0,2362.0,2220.0,-15.77603485118083,35.006044729924376
1207.0,1202.0,1321.0,1679.0,2362.0,2220.0,-15.776033990758297,35.00613803439033
1129.0,1111.0,1225.0,1616.0,2487.0,2071.0,-15.776033130295808,35.00623133885054
1188.0,1138.0,1213.0,1678.0,2487.0,2071.0,-15.776032269793363,35.00632464330499
1195.0,1152.0,1245.0,1802.0,2156.0,1821.0,-15.77603140925096,35.00641794775371
1171.0,1127.0,1211.0,1802.0,2156.0,1821.0,-15.7760305486686,35.00651125219667
1174.0,1078.0,1124.0,1863.0,2101.0,1837.0,-15.776029688046286,35.00660455663389
1217.0,1173.0,1335.0,1911.0,2101.0,1837.0,-15.776028827384014,35.006697861065355
1247.0,1211.0,1340.0,1657.0,1957.0,1668.0,-15.776027966681783,35.00679116549108
1266.0,1139.0,1145.0,1402.0,1957.0,1668.0,-15.776027105939596,35.00688446991105
1147.0,1035.0,941.0,1696.0,1902.0,1641.0,-15.77602624515745,35.00697777432527
1202.0,1150.0,1223.0,1751.0,1902.0,1641.0,-15.776025384335352,35.007071078733745
1303.0,1231.0,1289.0,1472.0,2345.0,2213.0,-15.776024523473293,35.00716438313647
1544.0,1523.0,1643.0,1665.0,2345.0,2213.0,-15.776023662571278,35.007257687533446
1659.0,1620.0,1742.0,1832.0,2580.0,2524.0,-15.776022801629308,35.007350991924675
1453.0,1382.0,1509.0,1696.0,2580.0,2524.0,-15.77602194064738,35.00744429631015
1388.0,1359.0,1494.0,1689.0,2872.0,2576.0,-15.776021079625494,35.00753760068988
1544.0,1599.0,1786.0,2141.0,2872.0,2576.0,-15.776020218563652,35.007630905063856
1526.0,1499.0,1762.0,2113.0,3050.0,2693.0,-15.776019357461852,35.00772420943208
1327.0,1359.0,1552.0,2299.0,3050.0,2693.0,-15.776018496320097,35.00781751379455
1172.0,1167.0,1368.0,2230.0,2679.0,2241.0,-15.776017635138386,35.007910818151274
1217.0,1184.0,1375.0,1826.0,2679.0,2241.0,-15.776016773916714,35.00800412250224
1206.0,1180.0,1335.0,1628.0,2539.0,2218.0,-15.77601591265509,35.00809742684746
1193.0,1113.0,1254.0,1649.0,2539.0,2218.0,-15.776015051353507,35.00819073118693
1188.0,1113.0,1308.0,1698.0,2634.0,2184.0,-15.776014190011967,35.008284035520646
1132.0,1042.0,1173.0,1743.0,2634.0,2184.0,-15.776013328630471,35.00837733984861
1122.0,1066.0,1211.0,1790.0,2718.0,2168.0,-15.776012467209016,35.008470644170814
1161.0,1116.0,1320.0,1815.0,2718.0,2168.0,-15.776011605747607,35.00856394848727
1107.0,1032.0,1082.0,1961.0,2536.0,1826.0,-15.77601074424624,35.00865725279798
1043.0,952.0,918.0,1960.0,2536.0,1826.0,-15.776009882704919,35.00875055710292
1094.0,1005.0,1052.0,1943.0,2553.0,2101.0,-15.776009021123638,35.00884386140212
1156.0,1117.0,1256.0,1980.0,2553.0,2101.0,-15.776008159502402,35.00893716569556
1177.0,1148.0,1368.0,1849.0,2597.0,2075.0,-15.77600729784121,35.00903046998325
1185.0,1142.0,1350.0,1781.0,2597.0,2075.0,-15.77600643614006,35.00912377426518
1145.0,1084.0,1201.0,1664.0,2294.0,1732.0,-15.776005574398951,35.009217078541354
1094.0,1009.0,1080.0,1609.0,2294.0,1732.0,-15.776004712617887,35.009310382811776
1047.0,919.0,981.0,1526.0,2220.0,1619.0,-15.776003850796867,35.00940368707644
1050.0,939.0,992.0,1473.0,2220.0,1619.0,-15.776002988935891,35.00949699133535
1078.0,991.0,1087.0,1533.0,2423.0,1872.0,-15.776002127034959,35.0095902955885
1127.0,1047.0,1230.0,1625.0,2423.0,1872.0,-15.77600126509407,35.0096835998359
1090.0,1008.0,1115.0,1538.0,2122.0,1594.0,-15.776000403113223,35.00977690407754
1029.0,886.0,901.0,1360.0,2122.0,1594.0,-15.77599954109242,35.00987020831342
1021.0,912.0,869.0,1346.0,1808.0,1272.0,-15.77599867903166,35.00996351254356
1025.0,907.0,865.0,1388.0,1808.0,1272.0,-15.775997816930943,35.01005681676792
1173.0,1103.0,1160.0,1696.0,2192.0,1759.0,-15.775996954790273,35.01015012098653
1196.0,1151.0,1277.0,1854.0,2192.0,1759.0,-15.775996092609644,35.01024342519939
1167.0,1081.0,1223.0,1584.0,2170.0,1725.0,-15.775995230389059,35.01033672940648
1131.0,1035.0,1134.0,1435.0,2170.0,1725.0,-15.775994368128515,35.01043003360782
1084.0,956.0,973.0,1269.0,1782.0,1366.0,-15.775993505828016,35.0105233378034
1036.0,898.0,889.0,1263.0,1782.0,1366.0,-15.77599264348756,35.01061664199322
1019.0,880.0,878.0,1483.0,1952.0,1406.0,-15.77599178110715,35.01070994617727
1082.0,1007.0,1013.0,1770.0,1952.0,1406.0,-15.775990918686784,35.01080325035558
1229.0,1143.0,1379.0,1785.0,2283.0,1902.0,-15.776187904743011,34.99923437393285
1179.0,1191.0,1467.0,1919.0,2250.0,1994.0,-15.776187047232215,34.99932767885883
1281.0,1208.0,1311.0,1746.0,2250.0,1994.0,-15.776186189681455,34.999420983779096
