B2,B3,B4,B8,B11,B12,latitude,longitude
1336.0,1504.0,1763.0,2707.0,3284.0,2626.0,-11.45664360166657,34.011620166108344
1305.0,1335.0,1676.0,2706.0,3284.0,2626.0,-11.456643284507727,34.01171183407969
1225.0,1346.0,1442.0,2539.0,2918.0,2218.0,-11.456642967320159,34.01180350204833
1395.0,1396.0,1615.0,2192.0,2918.0,2218.0,-11.456642650103863,34.011895170014256
1417.0,1505.0,1676.0,2202.0,2775.0,2340.0,-11.456642332858841,34.01198683797748
1333.0,1311.0,1867.0,2254.0,2775.0,2340.0,-11.456642015585091,34.01207850593799
1269.0,1312.0,1711.0,2276.0,2700.0,2312.0,-11.456641698282615,34.01217017389579
1092.0,1087.0,1173.0,2486.0,2700.0,2312.0,-11.456641380951414,34.012261841850886
1096.0,1086.0,1106.0,2704.0,2618.0,1891.0,-11.456641063591485,34.01235350980327
1159.0,1149.0,1300.0,2438.0,2618.0,1891.0,-11.45664074620283,34.012445177752944
1173.0,1124.0,1305.0,2451.0,2808.0,2122.0,-11.45664042878545,34.012536845699906
1219.0,1236.0,1379.0,2274.0,2808.0,2122.0,-11.456640111339343,34.01262851364416
1281.0,1348.0,1672.0,2528.0,2982.0,2177.0,-11.45663979386451,34.0127201815857
1232.0,1297.0,1676.0,2590.0,2982.0,2177.0,-11.456639476360948,34.01281184952453
1288.0,1305.0,1683.0,2526.0,2990.0,2254.0,-11.456639158828661,34.01290351746065
1207.0,1301.0,1554.0,2640.0,2990.0,2254.0,-11.456638841267647,34.01299518539406
1258.0,1321.0,1598.0,2594.0,2934.0,2311.0,-11.456638523677908,34.01308685332475
1275.0,1377.0,1712.0,2472.0,2934.0,2311.0,-11.456638206059441,34.01317852125274
1278.0,1299.0,1605.0,2338.0,2744.0,2098.0,-11.45663788841225,34.013270189178016
1193.0,1176.0,1351.0,2015.0,2744.0,2098.0,-11.45663757073633,34.01336185710058
1216.0,1213.0,1407.0,1960.0,2591.0,2091.0,-11.456637253031685,34.01345352502042
1353.0,1377.0,1681.0,2122.0,2591.0,2091.0,-11.456636935298313,34.013545192937556
1290.0,1333.0,1570.0,2166.0,2784.0,2213.0,-11.456636617536217,34.01363686085198
1227.0,1279.0,1378.0,2218.0,2784.0,2213.0,-11.45663629974539,34.013728528763686
1271.0,1277.0,1461.0,2295.0,2736.0,2119.0,-11.45663598192584,34.01382019667268
1273.0,1291.0,1516.0,2303.0,2736.0,2119.0,-11.456635664077563,34.01391186457896
1251.0,1279.0,1515.0,2236.0,2584.0,1978.0,-11.45663534620056,34.014003532482526
