B2,B3,B4,B8,B11,B12,longitude,latitude
1259.0,1171.0,1132.0,1476.0,1931.0,1584.0,35.21619269284372,-15.057696869631238
1134.0,964.0,967.0,1421.0,1931.0,1584.0,35.2162856646285,-15.057695961313158
1031.0,862.0,789.0,1951.0,1815.0,1291.0,35.216378636407,-15.057695052957044
1138.0,986.0,949.0,1672.0,1815.0,1291.0,35.21647160817925,-15.057694144562902
1291.0,1198.0,1170.0,1603.0,2025.0,1697.0,35.21656457994522,-15.057693236130723
1506.0,1393.0,1468.0,1584.0,2025.0,1697.0,35.21665755170493,-15.057692327660515
1557.0,1453.0,1552.0,1677.0,2591.0,2221.0,35.21675052345837,-15.057691419152274
1487.0,1464.0,1578.0,1885.0,2591.0,2221.0,35.21684349520554,-15.057690510606
1303.0,1254.0,1524.0,1980.0,2800.0,2488.0,35.21693646694644,-15.057689602021696
1295.0,1230.0,1454.0,1831.0,2800.0,2488.0,35.217029438681074,-15.057688693399358
1319.0,1246.0,1416.0,1673.0,2284.0,1925.0,35.217122410409445,-15.057687784738992
1319.0,1207.0,1352.0,1518.0,2284.0,1925.0,35.217215382131535,-15.057686876040592
1309.0,1245.0,1375.0,1703.0,2510.0,2227.0,35.217308353847365,-15.057685967304158
1304.0,1230.0,1507.0,1899.0,2510.0,2227.0,35.21740132555692,-15.057685058529692
1349.0,1309.0,1614.0,1874.0,2806.0,2643.0,35.2174942972602,-15.057684149717195
1320.0,1225.0,1548.0,1765.0,2806.0,2643.0,35.217587268957224,-15.05768324086667
1355.0,1319.0,1526.0,1711.0,2469.0,2167.0,35.21768024064797,-15.057682331978107
1280.0,1244.0,1430.0,1791.0,2469.0,2167.0,35.217773212332446,-15.057681423051514
1132.0,1030.0,1068.0,1639.0,1942.0,1390.0,35.217866184010646,-15.057680514086893
1076.0,896.0,863.0,1361.0,1942.0,1390.0,35.217959155682586,-15.057679605084237
1004.0,828.0,758.0,1714.0,1794.0,1320.0,35.218052127348244,-15.05767869604355
1030.0,900.0,764.0,1796.0,1794.0,1320.0,35.218145099007636,-15.057677786964831
1139.0,996.0,1145.0,1899.0,2064.0,1504.0,35.21823807066075,-15.05767687784808
1086.0,980.0,919.0,1457.0,2064.0,1504.0,35.2183310423076,-15.057675968693296
1076.0,931.0,945.0,1727.0,2154.0,1779.0,35.21842401394817,-15.05767505950048
1155.0,1066.0,1085.0,1816.0,2154.0,1779.0,35.218516985582475,-15.057674150269634
1180.0,1067.0,1245.0,2024.0,2426.0,2023.0,35.218609957210504,-15.057673241000757
1291.0,1243.0,1386.0,2003.0,2426.0,2023.0,35.21870292883226,-15.057672331693846
1217.0,1130.0,1178.0,1927.0,2263.0,1855.0,35.21879590044773,-15.057671422348903
1182.0,1114.0,1177.0,1990.0,2263.0,1855.0,35.21888887205694,-15.057670512965931
1219.0,1149.0,1242.0,2025.0,2005.0,1395.0,35.21898184365987,-15.057669603544927
1122.0,1014.0,1066.0,2000.0,2005.0,1395.0,35.21907481525653,-15.057668694085887
1057.0,930.0,806.0,1859.0,1780.0,1248.0,35.21916778684691,-15.057667784588821
1066.0,922.0,900.0,2111.0,1780.0,1248.0,35.21926075843102,-15.05766687505372
1083.0,965.0,868.0,2088.0,1797.0,1189.0,35.219353730008855,-15.057665965480588
1048.0,924.0,871.0,1471.0,1797.0,1189.0,35.21944670158041,-15.057665055869425
1011.0,873.0,730.0,1026.0,960.0,631.0,35.21953967314569,-15.05766414622023
1025.0,884.0,727.0,949.0,960.0,631.0,35.219632644704696,-15.057663236533001
1006.0,865.0,669.0,655.0,359.0,238.0,35.21972561625743,-15.057662326807744
1010.0,858.0,656.0,463.0,359.0,238.0,35.21981858780388,-15.057661417044452
1004.0,849.0,647.0,419.0,177.0,135.0,35.21991155934406,-15.057660507243131
