B2,B3,B4,B8,B11,B12,latitude,longitude
1125.0,983.0,930.0,1577.0,2257.0,1624.0,-14.469205950507575,35.25521050513827
1161.0,1000.0,1043.0,1748.0,2505.0,1792.0,-14.469205061497554,35.2553032246985
1201.0,1082.0,1192.0,1965.0,2505.0,1792.0,-14.469204172451057,35.25539594425241
1197.0,1100.0,1173.0,1825.0,2590.0,1795.0,-14.46920328336808,35.25548866380001
1122.0,983.0,992.0,1585.0,2590.0,1795.0,-14.469202394248626,35.255581383341294
1128.0,1007.0,978.0,1873.0,2492.0,1684.0,-14.469201505092693,35.25567410287626
1186.0,1072.0,1117.0,1926.0,2492.0,1684.0,-14.469200615900284,35.25576682240492
1167.0,1049.0,1086.0,1839.0,2390.0,1567.0,-14.469199726671398,35.255859541927265
1170.0,1039.0,1055.0,1833.0,2390.0,1567.0,-14.469198837406035,35.255952261443284
1193.0,1111.0,1134.0,1909.0,2745.0,1997.0,-14.46919794810419,35.256044980953
1378.0,1265.0,1366.0,1884.0,2745.0,1997.0,-14.469197058765872,35.25613770045639
1280.0,1180.0,1195.0,1807.0,2980.0,2223.0,-14.469196169391074,35.25623041995348
1260.0,1177.0,1350.0,2213.0,2980.0,2223.0,-14.469195279979802,35.25632313944424
1242.0,1228.0,1320.0,2103.0,2790.0,1958.0,-14.46919439053205,35.2564158589287
1167.0,1026.0,1099.0,1722.0,2790.0,1958.0,-14.469193501047819,35.25650857840682
1207.0,1129.0,1245.0,1951.0,2806.0,1944.0,-14.469192611527115,35.256601297878646
1297.0,1192.0,1287.0,1967.0,2806.0,1944.0,-14.469191721969928,35.256694017344145
1248.0,1164.0,1213.0,1951.0,2792.0,1944.0,-14.469190832376267,35.25678673680333
1198.0,1119.0,1153.0,2117.0,2792.0,1944.0,-14.469189942746128,35.25687945625619
1213.0,1155.0,1203.0,2260.0,2984.0,1924.0,-14.46918905307951,35.25697217570274
1267.0,1276.0,1346.0,2470.0,2984.0,1924.0,-14.469188163376415,35.25706489514297
1313.0,1304.0,1485.0,2688.0,3411.0,2249.0,-14.469187273636848,35.25715761457688
1362.0,1397.0,1686.0,2870.0,3411.0,2249.0,-14.469186383860798,35.257250334004475
1439.0,1505.0,1883.0,3069.0,3593.0,2336.0,-14.46918549404827,35.25734305342575
1465.0,1512.0,1876.0,3046.0,3593.0,2336.0,-14.469184604199269,35.2574357728407
1378.0,1367.0,1579.0,2702.0,2874.0,1874.0,-14.469183714313786,35.25752849224934
1222.0,1155.0,1233.0,2120.0,2874.0,1874.0,-14.46918282439183,35.25762121165166
1140.0,1004.0,997.0,1696.0,2217.0,1387.0,-14.469181934433394,35.25771393104766
1159.0,1021.0,1033.0,1696.0,2217.0,1387.0,-14.46918104443848,35.25780665043734
1128.0,986.0,995.0,1584.0,2087.0,1440.0,-14.46918015440709,35.2578993698207
1100.0,913.0,885.0,1254.0,2087.0,1440.0,-14.469179264339225,35.257992089197735
1062.0,882.0,851.0,1238.0,2025.0,1335.0,-14.469178374234879,35.25808480856845
1072.0,917.0,851.0,1488.0,2025.0,1335.0,-14.469177484094057,35.25817752793285
1082.0,894.0,855.0,1370.0,2087.0,1297.0,-14.469176593916758,35.25827024729092
1083.0,926.0,869.0,1409.0,2087.0,1297.0,-14.469175703702982,35.25836296664268
1095.0,992.0,944.0,1665.0,2153.0,1308.0,-14.469174813452728,35.25845568598811
1105.0,976.0,955.0,1760.0,2153.0,1308.0,-14.469173923165995,35.25854840532722
1092.0,962.0,898.0,1784.0,2049.0,1175.0,-14.46917303284279,35.25864112466
1085.0,928.0,865.0,1782.0,2049.0,1175.0,-14.469172142483101,35.25873384398647
1064.0,960.0,868.0,1766.0,1969.0,1121.0,-14.469171252086939,35.25882656330661
1072.0,960.0,881.0,1814.0,1969.0,1121.0,-14.4691703616543,35.25891928262043
1093.0,949.0,865.0,1889.0,1949.0,1066.0,-14.469169471185184,35.259012001927935
1059.0,934.0,831.0,1861.0,1949.0,1066.0,-14.46916858067959,35.2591047212291
1073.0,932.0,822.0,1933.0,1870.0,981.0,-14.46916769013752,35.259197440523955
1068.0,975.0,836.0,2184.0,1870.0,981.0,-14.469166799558971,35.25929015981248
1080.0,980.0,848.0,2285.0,1974.0,1092.0,-14.469165908943944,35.25938287909468
1113.0,994.0,894.0,2325.0,1974.0,1092.0,-14.469165018292442,35.25947559837056
1117.0,1026.0,937.0,2465.0,2295.0,1339.0,-14.46916412760446,35.2595683176401
1137.0,1049.0,1012.0,2370.0,2295.0,1339.0,-14.469163236880005,35.25966103690333
1138.0,1032.0,1024.0,2276.0,2299.0,1349.0,-14.46916234611907,35.25975375616023
1145.0,1019.0,993.0,2267.0,2299.0,1349.0,-14.46916145532166,35.25984647541081
1208.0,1136.0,1129.0,2059.0,2001.0,1116.0,-14.469160564487773,35.259939194655054
1175.0,1051.0,1028.0,1975.0,2001.0,1116.0,-14.469159673617407,35.26003191389298
1114.0,990.0,855.0,2136.0,1755.0,1002.0,-14.469158782710565,35.26012463312458
1116.0,992.0,925.0,1986.0,1755.0,1002.0,-14.469157891767246,35.26021735234985
1126.0,975.0,920.0,1555.0,1536.0,901.0,-14.469157000787451,35.260310071568796
1110.0,922.0,856.0,1300.0,1536.0,901.0,-14.469156109771177,35.26040279078141
1094.0,915.0,820.0,1484.0,1260.0,712.0,-14.469155218718427,35.2604955099877
1063.0,930.0,798.0,1558.0,1260.0,712.0,-14.4691543276292,35.26058822918766
1080.0,905.0,758.0,1484.0,1058.0,571.0,-14.469153436503495,35.2606809483813
1064.0,903.0,744.0,1458.0,1058.0,571.0,-14.469152545341315,35.26077366756861
1056.0,923.0,790.0,1667.0,865.0,497.0,-14.469151654142657,35.26086638674958
1076.0,927.0,784.0,1568.0,865.0,497.0,-14.469150762907521,35.26095910592423
1098.0,964.0,925.0,1555.0,2350.0,1610.0,-14.469296296487077,35.255211417488944
1170.0,1040.0,1104.0,1790.0,2758.0,2009.0,-14.469295407471272,35.255304137086604
1221.0,1116.0,1223.0,1969.0,2758.0,2009.0,-14.469294518418986,35.25539685667795
1188.0,1047.0,1112.0,1867.0,2763.0,1893.0,-14.469293629330222,35.255489576262974
1154.0,1013.0,1042.0,1672.0,2763.0,1893.0,-14.469292740204985,35.25558229584169
1153.0,1014.0,1033.0,1796.0,2424.0,1579.0,-14.469291851043266,35.25567501541409
1155.0,1069.0,1100.0,1969.0,2424.0,1579.0,-14.469290961845072,35.25576773498018
1114.0,1001.0,990.0,1765.0,2199.0,1280.0,-14.469290072610399,35.255860454539956
1121.0,989.0,929.0,1760.0,2199.0,1280.0,-14.469289183339246,35.25595317409341
1125.0,968.0,983.0,1755.0,2510.0,1811.0,-14.46928829403162,35.256045893640554
1157.0,1036.0,1053.0,1706.0,2510.0,1811.0,-14.469287404687512,35.256138613181385
1257.0,1176.0,1317.0,1965.0,2934.0,2156.0,-14.469286515306928,35.2562313327159
1319.0,1191.0,1426.0,2191.0,2934.0,2156.0,-14.469285625889865,35.256324052244096
1196.0,1129.0,1150.0,1669.0,2631.0,1990.0,-14.469284736436327,35.25641677176598
