B2,B3,B4,B8,B11,B12,longitude,latitude
824.0,736.0,623.0,2343.0,1622.0,1021.0,35.3094891180591,-15.377045662161681
824.0,750.0,614.0,2289.0,1622.0,1021.0,35.309582224006704,-15.377044696058375
785.0,710.0,565.0,2310.0,1751.0,1089.0,35.30967532994773,-15.377043729916206
827.0,764.0,694.0,2599.0,1751.0,1089.0,35.3097684358822,-15.377042763735167
857.0,819.0,701.0,2654.0,1875.0,1110.0,35.3098615418101,-15.37704179751526
832.0,770.0,632.0,2523.0,1875.0,1110.0,35.30995464773143,-15.377040831256487
839.0,799.0,682.0,2451.0,1596.0,866.0,35.310047753646195,-15.377039864958846
825.0,789.0,626.0,2189.0,1596.0,866.0,35.310140859554394,-15.37703889862234
763.0,649.0,455.0,1862.0,1244.0,592.0,35.31023396545602,-15.377037932246965
761.0,673.0,441.0,1899.0,1244.0,592.0,35.31032707135108,-15.37703696583272
768.0,633.0,446.0,2064.0,1254.0,542.0,35.31042017723958,-15.377035999379611
772.0,619.0,426.0,2161.0,1254.0,542.0,35.310513283121495,-15.377035032887635
791.0,712.0,441.0,2903.0,1460.0,763.0,35.310606388996845,-15.37703406635679
829.0,698.0,542.0,2464.0,1460.0,763.0,35.31069949486563,-15.37703309978708
919.0,824.0,813.0,1894.0,1942.0,1285.0,35.310792600727844,-15.377032133178503
1043.0,1041.0,1132.0,2259.0,1942.0,1285.0,35.310885706583484,-15.377031166531058
993.0,987.0,1154.0,2269.0,1843.0,1274.0,35.31097881243256,-15.377030199844743
886.0,856.0,783.0,2175.0,1843.0,1274.0,35.311071918275054,-15.377029233119563
812.0,711.0,540.0,1729.0,1615.0,887.0,35.31116502411099,-15.377028266355518
787.0,684.0,525.0,1803.0,1615.0,887.0,35.31125812994034,-15.377027299552601
820.0,732.0,545.0,2354.0,1807.0,1106.0,35.311351235763134,-15.377026332710821
840.0,769.0,644.0,2380.0,1807.0,1106.0,35.311444341579346,-15.377025365830173
866.0,743.0,742.0,1754.0,1933.0,1114.0,35.311537447389,-15.37702439891066
892.0,788.0,827.0,1588.0,1933.0,1114.0,35.31163055319207,-15.377023431952278
902.0,806.0,863.0,1661.0,1828.0,1165.0,35.31172365898856,-15.377022464955026
859.0,763.0,717.0,1863.0,1828.0,1165.0,35.31181676477849,-15.37702149791891
828.0,746.0,628.0,1972.0,1701.0,980.0,35.31190987056184,-15.377020530843925
830.0,726.0,650.0,1925.0,1701.0,980.0,35.312002976338626,-15.377019563730075
835.0,700.0,657.0,1728.0,1561.0,857.0,35.31209608210883,-15.377018596577358
791.0,653.0,549.0,1414.0,1561.0,857.0,35.31218918787246,-15.377017629385774
817.0,703.0,651.0,1563.0,1599.0,996.0,35.31228229362952,-15.377016662155324
838.0,763.0,719.0,2002.0,1599.0,996.0,35.31237539938001,-15.377015694886003
866.0,756.0,747.0,2046.0,1597.0,1009.0,35.31246850512391,-15.377014727577818
846.0,746.0,665.0,1834.0,1597.0,1009.0,35.312561610861245,-15.377013760230765
793.0,613.0,543.0,1743.0,1388.0,776.0,35.31265471659201,-15.377012792844846
846.0,671.0,477.0,2144.0,1388.0,776.0,35.31274782231619,-15.37701182542006
788.0,651.0,475.0,2655.0,1578.0,928.0,35.3128409280338,-15.377010857956407
824.0,712.0,592.0,2395.0,1578.0,928.0,35.31293403374483,-15.37700989045389
867.0,786.0,766.0,2245.0,2050.0,1364.0,35.31302713944928,-15.377008922912502
925.0,821.0,991.0,2103.0,2050.0,1364.0,35.31312024514716,-15.377007955332248
912.0,797.0,808.0,1816.0,1985.0,1335.0,35.31321335083846,-15.377006987713127
879.0,755.0,725.0,1978.0,1985.0,1335.0,35.313306456523186,-15.377006020055141
867.0,745.0,657.0,2005.0,1902.0,1052.0,35.31339956220134,-15.377005052358285
896.0,816.0,725.0,2202.0,1902.0,1052.0,35.31349266787291,-15.377004084622564
974.0,895.0,859.0,2156.0,1872.0,1058.0,35.313585773537895,-15.377003116847977
909.0,802.0,738.0,2207.0,1872.0,1058.0,35.31367887919631,-15.37700214903452
882.0,833.0,688.0,2335.0,1646.0,933.0,35.313771984848145,-15.3770011811822
854.0,749.0,588.0,2168.0,1646.0,933.0,35.3138650904934,-15.37700021329101
790.0,661.0,490.0,2285.0,1421.0,711.0,35.31395819613208,-15.376999245360956
803.0,705.0,459.0,2620.0,1421.0,711.0,35.31405130176418,-15.376998277392035
758.0,616.0,427.0,1978.0,1371.0,709.0,35.3141444073897,-15.376997309384246
794.0,677.0,483.0,1870.0,1371.0,709.0,35.31423751300864,-15.376996341337591
824.0,735.0,539.0,2042.0,1493.0,875.0,35.314330618621,-15.376995373252068
812.0,670.0,532.0,1951.0,1493.0,875.0,35.31442372422678,-15.376994405127682
819.0,688.0,544.0,2306.0,1598.0,1070.0,35.314516829825976,-15.376993436964426
820.0,717.0,631.0,2209.0,1598.0,1070.0,35.314609935418595,-15.376992468762305
803.0,648.0,527.0,1466.0,1433.0,867.0,35.314703041004634,-15.376991500521315
763.0,611.0,429.0,2018.0,1433.0,867.0,35.31479614658409,-15.37699053224146
813.0,699.0,559.0,2396.0,1541.0,946.0,35.31488925215696,-15.37698956392274
823.0,669.0,599.0,1764.0,1541.0,946.0,35.31498235772325,-15.376988595565148
773.0,619.0,533.0,1618.0,1646.0,1147.0,35.315075463282966,-15.376987627168694
790.0,665.0,546.0,1872.0,1646.0,1147.0,35.31516856883609,-15.376986658733374
856.0,773.0,692.0,2097.0,2051.0,1255.0,35.31526167438264,-15.376985690259183
871.0,757.0,752.0,1957.0,2051.0,1255.0,35.3153547799226,-15.37698472174613
829.0,725.0,622.0,2110.0,2002.0,1264.0,35.31544788545598,-15.376983753194207
857.0,778.0,719.0,2689.0,2002.0,1264.0,35.315540990982775,-15.37698278460342
901.0,826.0,785.0,2230.0,1968.0,1038.0,35.31563409650299,-15.376981815973766
893.0,810.0,748.0,2339.0,1968.0,1038.0,35.31572720201662,-15.376980847305244
852.0,785.0,672.0,2543.0,1787.0,896.0,35.31582030752366,-15.376979878597858
816.0,742.0,563.0,2946.0,1787.0,896.0,35.31591341302412,-15.376978909851603
782.0,700.0,467.0,3027.0,1412.0,628.0,35.316006518518,-15.376977941066482
757.0,657.0,418.0,2517.0,1412.0,628.0,35.31609962400529,-15.376976972242495
760.0,619.0,388.0,2164.0,1146.0,505.0,35.316192729486,-15.37697600337964
754.0,588.0,385.0,1881.0,1146.0,505.0,35.31628583496011,-15.376975034477924
736.0,614.0,406.0,2012.0,1516.0,766.0,35.31637894042765,-15.376974065537338
810.0,752.0,644.0,2412.0,1516.0,766.0,35.316472045888595,-15.376973096557885
858.0,800.0,746.0,2183.0,1865.0,1164.0,35.31656515134296,-15.376972127539565
842.0,730.0,692.0,1711.0,1865.0,1164.0,35.31665825679073,-15.376971158482378
809.0,680.0,572.0,1724.0,1503.0,908.0,35.31675136223192,-15.376970189386327
751.0,593.0,447.0,1781.0,1503.0,908.0,35.31684446766652,-15.376969220251409
807.0,694.0,489.0,2958.0,1428.0,659.0,35.316937573094535,-15.376968251077624
815.0,733.0,499.0,3165.0,1428.0,659.0,35.317030678515955,-15.376967281864973
769.0,633.0,416.0,2120.0,1276.0,617.0,35.317123783930796,-15.376966312613455
805.0,705.0,455.0,2271.0,1276.0,617.0,35.31721688933905,-15.376965343323073
806.0,802.0,502.0,2735.0,1554.0,689.0,35.31730999474071,-15.376964373993824
811.0,797.0,526.0,2657.0,1554.0,689.0,35.317403100135785,-15.376963404625707
818.0,750.0,522.0,2589.0,1483.0,729.0,35.317496205524264,-15.376962435218724
815.0,701.0,494.0,2456.0,1483.0,729.0,35.31758931090616,-15.376961465772874
801.0,689.0,474.0,2024.0,1359.0,606.0,35.317682416281464,-15.376960496288161
789.0,678.0,491.0,2350.0,1444.0,739.0,35.30949011377567,-15.377135997560892
786.0,717.0,501.0,2317.0,1444.0,739.0,35.309583219763326,-15.377135031451642
784.0,685.0,480.0,2059.0,1526.0,845.0,35.30967632574441,-15.377134065303524
825.0,762.0,579.0,2593.0,1526.0,845.0,35.309769431718934,-15.377133099116538
881.0,857.0,691.0,2986.0,1761.0,1054.0,35.30986253768688,-15.377132132890683
901.0,852.0,712.0,2658.0,1761.0,1054.0,35.30995564364828,-15.377131166625963
864.0,829.0,655.0,2467.0,1653.0,901.0,35.31004874960309,-15.377130200322375
810.0,787.0,611.0,2455.0,1653.0,901.0,35.31014185555134,-15.377129233979916
794.0,693.0,513.0,2038.0,1453.0,776.0,35.31023496149303,-15.377128267598591
788.0,675.0,448.0,1792.0,1453.0,776.0,35.310328067428145,-15.377127301178401
763.0,620.0,454.0,1755.0,1419.0,769.0,35.31042117335669,-15.377126334719343
772.0,629.0,445.0,1896.0,1419.0,769.0,35.310514279278664,-15.377125368221416
790.0,718.0,457.0,2734.0,1479.0,746.0,35.31060738519407,-15.377124401684622
799.0,717.0,500.0,2567.0,1479.0,746.0,35.31070049110291,-15.377123435108963
862.0,779.0,731.0,2022.0,1735.0,1138.0,35.31079359700517,-15.377122468494434
1218.0,1176.0,1296.0,2201.0,1735.0,1138.0,35.31088670290087,-15.377121501841037
1106.0,1062.0,1238.0,2130.0,1892.0,1192.0,35.31097980879,-15.377120535148773
854.0,807.0,675.0,2113.0,1892.0,1192.0,35.31107291467256,-15.377119568417644
835.0,774.0,596.0,2180.0,1580.0,830.0,35.31116602054854,-15.377118601647647
798.0,701.0,583.0,1712.0,1580.0,830.0,35.31125912641795,-15.377117634838779
805.0,692.0,558.0,1820.0,1646.0,934.0,35.3113522322808,-15.377116667991048
852.0,786.0,700.0,2444.0,1646.0,934.0,35.31144533813706,-15.377115701104447
916.0,821.0,877.0,2031.0,1946.0,1210.0,35.31153844398676,-15.377114734178981
940.0,842.0,894.0,1745.0,1946.0,1210.0,35.31163154982989,-15.377113767214645
890.0,752.0,764.0,1562.0,1793.0,1144.0,35.311724655666445,-15.377112800211442
861.0,741.0,682.0,1704.0,1793.0,1144.0,35.31181776149642,-15.377111833169373
858.0,750.0,700.0,1842.0,1678.0,1071.0,35.31191086731983,-15.377110866088437
872.0,770.0,640.0,1938.0,1678.0,1071.0,35.31200397313667,-15.377109898968632
798.0,695.0,585.0,1904.0,1580.0,1007.0,35.31209707894693,-15.37710893180996
809.0,665.0,565.0,1879.0,1580.0,1007.0,35.31219018475062,-15.377107964612422
864.0,753.0,756.0,1878.0,1573.0,1021.0,35.312283290547725,-15.37710699737602
820.0,752.0,683.0,1821.0,1573.0,1021.0,35.312376396338266,-15.377106030100746
867.0,740.0,710.0,1894.0,1706.0,1153.0,35.31246950212223,-15.377105062786605
871.0,775.0,766.0,1803.0,1706.0,1153.0,35.312562607899615,-15.3771040954336
849.0,702.0,853.0,1683.0,1509.0,908.0,35.31265571367043,-15.377103128041723
872.0,780.0,654.0,1847.0,1509.0,908.0,35.31274881943467,-15.377102160610985
763.0,652.0,482.0,2370.0,1482.0,741.0,35.31284192519232,-15.377101193141375
798.0,703.0,478.0,2794.0,1482.0,741.0,35.312935030943414,-15.377100225632898
809.0,740.0,638.0,2782.0,1812.0,1006.0,35.313028136687926,-15.377099258085556
882.0,833.0,875.0,2578.0,1812.0,1006.0,35.31312124242586,-15.377098290499344
875.0,803.0,720.0,2312.0,1824.0,1046.0,35.31321434815722,-15.377097322874267
852.0,770.0,670.0,2355.0,1824.0,1046.0,35.31330745388199,-15.377096355210323
852.0,785.0,691.0,2409.0,1659.0,881.0,35.3134005596002,-15.377095387507513
821.0,699.0,569.0,2063.0,1659.0,881.0,35.31349366531182,-15.377094419765836
818.0,707.0,605.0,2053.0,1710.0,997.0,35.313586771016865,-15.37709345198529
835.0,798.0,630.0,2437.0,1710.0,997.0,35.313679876715334,-15.377092484165878
