B2,B3,B4,B8,B11,B12,latitude,longitude
1336.0,1193.0,1282.0,1878.0,3072.0,2176.0,-14.936865286483604,35.564415927169776
1337.0,1182.0,1338.0,1990.0,2976.0,2005.0,-14.93686424376433,35.564508823060166
1330.0,1163.0,1306.0,1805.0,2976.0,2005.0,-14.936863201007379,35.564601718943315
1317.0,1171.0,1297.0,1783.0,3092.0,2119.0,-14.936862158212755,35.56469461481923
1323.0,1186.0,1316.0,1822.0,3092.0,2119.0,-14.936861115380449,35.564787510687914
1315.0,1173.0,1317.0,1840.0,3228.0,2320.0,-14.936860072510472,35.564880406549364
1352.0,1192.0,1407.0,1924.0,3228.0,2320.0,-14.936859029602818,35.56497330240357
1356.0,1254.0,1415.0,1968.0,3303.0,2420.0,-14.936857986657486,35.565066198250555
1323.0,1191.0,1350.0,1931.0,3303.0,2420.0,-14.936856943674481,35.5651590940903
1351.0,1194.0,1307.0,1831.0,3326.0,2467.0,-14.936855900653798,35.56525198992281
1315.0,1159.0,1304.0,1789.0,3326.0,2467.0,-14.936854857595442,35.565344885748075
1336.0,1180.0,1356.0,1861.0,3360.0,2500.0,-14.936853814499408,35.56543778156611
1349.0,1198.0,1375.0,1912.0,3360.0,2500.0,-14.936852771365698,35.565530677376906
1320.0,1187.0,1296.0,1978.0,3285.0,2519.0,-14.936851728194311,35.565623573180474
1319.0,1178.0,1285.0,2019.0,3285.0,2519.0,-14.93685068498525,35.565716468976795
1342.0,1215.0,1372.0,1914.0,3334.0,2633.0,-14.936849641738513,35.56580936476588
1346.0,1224.0,1390.0,1895.0,3334.0,2633.0,-14.936848598454102,35.56590226054774
1360.0,1229.0,1404.0,1877.0,3415.0,2821.0,-14.936847555132013,35.565995156322344
1384.0,1257.0,1458.0,1977.0,3415.0,2821.0,-14.936846511772249,35.566088052089725
1396.0,1275.0,1509.0,2018.0,3424.0,2930.0,-14.936845468374807,35.56618094784986
1381.0,1259.0,1479.0,2024.0,3424.0,2930.0,-14.936844424939691,35.56627384360276
1358.0,1230.0,1393.0,1910.0,3194.0,2658.0,-14.9368433814669,35.56636673934842
1341.0,1185.0,1305.0,1713.0,3194.0,2658.0,-14.936842337956433,35.56645963508684
1320.0,1144.0,1244.0,1585.0,2826.0,2421.0,-14.936841294408291,35.566552530818015
1316.0,1146.0,1214.0,1513.0,2826.0,2421.0,-14.93684025082247,35.56664542654195
1300.0,1094.0,1131.0,1408.0,2388.0,1998.0,-14.936839207198979,35.56673832225866
1306.0,1102.0,1129.0,1404.0,2388.0,1998.0,-14.936838163537807,35.56683121796812
1327.0,1125.0,1161.0,1556.0,2282.0,1693.0,-14.93683711983896,35.56692411367034
1313.0,1132.0,1177.0,1692.0,2282.0,1693.0,-14.93683607610244,35.56701700936532
1313.0,1204.0,1215.0,2003.0,2394.0,1590.0,-14.936835032328243,35.567109905053066
1315.0,1212.0,1202.0,2293.0,2394.0,1590.0,-14.936833988516371,35.56720280073356
