B2,B3,B4,B8,B11,B12,longitude,latitude
1298.0,1312.0,1671.0,2285.0,3940.0,2985.0,33.260581312525,-9.693400281869032
1267.0,1283.0,1637.0,2266.0,3940.0,2985.0,33.26067247203262,-9.69340021259493
1274.0,1277.0,1602.0,2253.0,3964.0,3079.0,33.260763631539554,-9.6934001432966
1296.0,1274.0,1604.0,2277.0,3964.0,3079.0,33.26085479104581,-9.693400073974042
1305.0,1296.0,1600.0,2270.0,3672.0,2782.0,33.26094595055138,-9.693400004627254
1226.0,1159.0,1324.0,2163.0,3672.0,2782.0,33.26103711005627,-9.693399935256236
1190.0,1117.0,1207.0,2193.0,2822.0,1890.0,33.26112826956047,-9.693399865860988
1209.0,1135.0,1167.0,2298.0,2822.0,1890.0,33.26121942906399,-9.693399796441511
1280.0,1199.0,1316.0,2134.0,2676.0,1840.0,33.26131058856683,-9.693399726997805
1209.0,1118.0,1156.0,2147.0,2676.0,1840.0,33.26140174806898,-9.69339965752987
1227.0,1132.0,1114.0,2277.0,2658.0,1676.0,33.26149290757045,-9.693399588037707
1227.0,1167.0,1207.0,2128.0,2658.0,1676.0,33.261584067071226,-9.693399518521312
1198.0,1140.0,1169.0,2276.0,2572.0,1583.0,33.26167522657132,-9.693399448980689
1198.0,1159.0,1203.0,2403.0,2572.0,1583.0,33.26176638607074,-9.693399379415837
1225.0,1204.0,1321.0,2349.0,2833.0,1801.0,33.26185754556946,-9.693399309826754
1227.0,1154.0,1326.0,2119.0,2833.0,1801.0,33.2619487050675,-9.693399240213443
1238.0,1175.0,1406.0,2085.0,3161.0,2123.0,33.262039864564855,-9.693399170575901
1239.0,1216.0,1477.0,2126.0,3161.0,2123.0,33.262131024061524,-9.693399100914132
1264.0,1232.0,1489.0,2109.0,3283.0,2419.0,33.2622221835575,-9.693399031228132
1302.0,1318.0,1621.0,2126.0,3283.0,2419.0,33.262313343052796,-9.693398961517904
1352.0,1368.0,1671.0,2065.0,3322.0,2377.0,33.262404502547405,-9.693398891783445
1296.0,1313.0,1625.0,2080.0,3322.0,2377.0,33.262495662041324,-9.693398822024758
1267.0,1285.0,1625.0,2156.0,3024.0,2135.0,33.262586821534555,-9.693398752241842
