B2,B3,B4,B8,B11,B12,latitude,longitude
1032.0,958.0,1196.0,1609.0,2675.0,2083.0,-15.665696454858255,35.13142372620828
987.0,922.0,1151.0,1659.0,2675.0,2083.0,-15.665695546907623,35.13151697300986
1056.0,974.0,1063.0,1681.0,2453.0,1845.0,-15.66569463891734,35.13161021980535
1183.0,1104.0,1267.0,1731.0,2453.0,1845.0,-15.665693730887408,35.13170346659474
1126.0,1031.0,1145.0,1925.0,2099.0,1571.0,-15.665692822817823,35.13179671337805
1101.0,1014.0,1224.0,1868.0,2099.0,1571.0,-15.665691914708585,35.13188996015526
1107.0,962.0,950.0,1823.0,2226.0,1612.0,-15.6656910065597,35.13198320692637
935.0,888.0,1013.0,2134.0,2226.0,1612.0,-15.665690098371158,35.1320764536914
1030.0,990.0,1167.0,1917.0,2603.0,1956.0,-15.665689190142967,35.132169700450326
980.0,938.0,1091.0,1802.0,2603.0,1956.0,-15.665688281875125,35.13226294720315
995.0,967.0,1148.0,1732.0,2709.0,2041.0,-15.665687373567632,35.132356193949896
1018.0,973.0,1200.0,1845.0,2709.0,2041.0,-15.665686465220485,35.13244944069053
1025.0,1001.0,1186.0,1858.0,2748.0,2051.0,-15.66568555683369,35.13254268742508
1021.0,964.0,1204.0,1937.0,2748.0,2051.0,-15.665684648407243,35.13263593415353
993.0,938.0,1030.0,1905.0,2533.0,1789.0,-15.665683739941144,35.132729180875884
971.0,893.0,995.0,1866.0,2533.0,1789.0,-15.665682831435394,35.13282242759214
956.0,871.0,987.0,1842.0,2594.0,1918.0,-15.665681922889991,35.1329156743023
1007.0,951.0,1134.0,1875.0,2594.0,1918.0,-15.66568101430494,35.13300892100637
1071.0,1055.0,1274.0,1877.0,2837.0,2222.0,-15.665680105680233,35.13310216770434
1037.0,1016.0,1263.0,1863.0,2837.0,2222.0,-15.665679197015882,35.13319541439621
1144.0,1065.0,1253.0,1951.0,2734.0,2221.0,-15.665678288311874,35.133288661081984
1136.0,1080.0,1285.0,1975.0,2734.0,2221.0,-15.665677379568214,35.13338190776165
1077.0,1063.0,1368.0,1911.0,2602.0,2050.0,-15.665676470784906,35.13347515443523
1041.0,1001.0,1214.0,1798.0,2602.0,2050.0,-15.665675561961946,35.133568401102714
993.0,948.0,1208.0,1697.0,2539.0,1969.0,-15.665674653099334,35.133661647764086
1024.0,996.0,1268.0,1765.0,2539.0,1969.0,-15.665673744197072,35.133754894419376
998.0,968.0,1285.0,1729.0,2495.0,1941.0,-15.665672835255156,35.133848141068555
989.0,961.0,1296.0,1731.0,2495.0,1941.0,-15.66567192627359,35.13394138771163
992.0,977.0,1317.0,1758.0,2559.0,1971.0,-15.665671017252377,35.134034634348616
986.0,993.0,1415.0,1805.0,2559.0,1971.0,-15.66567010819151,35.1341278809795
966.0,976.0,1291.0,1773.0,2533.0,1947.0,-15.66566919909099,35.134221127604285
973.0,932.0,1153.0,1619.0,2533.0,1947.0,-15.66566828995082,35.13431437422296
986.0,947.0,1202.0,1696.0,2564.0,2058.0,-15.665667380771,35.134407620835546
986.0,955.0,1195.0,1670.0,2564.0,2058.0,-15.66566647155153,35.13450086744203
995.0,945.0,1201.0,1582.0,2591.0,2098.0,-15.665665562292403,35.1345941140424
990.0,955.0,1174.0,1574.0,2591.0,2098.0,-15.665664652993632,35.13468736063668
953.0,938.0,1128.0,1597.0,2575.0,2057.0,-15.665663743655207,35.134780607224855
1013.0,957.0,1149.0,1668.0,2575.0,2057.0,-15.66566283427713,35.13487385380693
1054.0,962.0,1219.0,1587.0,2440.0,1864.0,-15.665661924859403,35.134967100382895
1050.0,955.0,1066.0,1491.0,2440.0,1864.0,-15.665661015402025,35.13506034695276
1012.0,954.0,1135.0,1718.0,2552.0,1967.0,-15.665660105904998,35.135153593516534
1055.0,1023.0,1227.0,1800.0,2552.0,1967.0,-15.665659196368313,35.13524684007419
1052.0,1035.0,1305.0,1820.0,2833.0,2276.0,-15.665658286791984,35.13534008662575
1041.0,1014.0,1289.0,1841.0,2833.0,2276.0,-15.665657377176002,35.135433333171214
1053.0,1023.0,1293.0,1748.0,2817.0,2267.0,-15.66565646752037,35.13552657971056
1041.0,1009.0,1260.0,1667.0,2817.0,2267.0,-15.665655557825085,35.135619826243804
1047.0,1014.0,1270.0,1685.0,2701.0,2195.0,-15.66565464809015,35.13571307277095
1035.0,1020.0,1268.0,1669.0,2701.0,2195.0,-15.665653738315566,35.13580631929198
1018.0,974.0,1166.0,1683.0,2618.0,2029.0,-15.665652828501328,35.135899565806916
1011.0,955.0,1103.0,1647.0,2618.0,2029.0,-15.66565191864744,35.13599281231574
1006.0,934.0,1079.0,1638.0,2590.0,1919.0,-15.665651008753901,35.136086058818464
1034.0,967.0,1096.0,1613.0,2590.0,1919.0,-15.665650098820711,35.136179305315075
1028.0,960.0,1146.0,1639.0,2576.0,1927.0,-15.665649188847873,35.13627255180559
1019.0,974.0,1091.0,1669.0,2576.0,1927.0,-15.665648278835379,35.13636579828999
994.0,937.0,1052.0,1599.0,2500.0,1849.0,-15.665647368783238,35.13645904476829
980.0,888.0,1003.0,1508.0,2500.0,1849.0,-15.665646458691443,35.13655229124047
993.0,873.0,1013.0,1475.0,2462.0,1905.0,-15.66564554856,35.136645537706556
1013.0,923.0,1098.0,1519.0,2462.0,1905.0,-15.665644638388905,35.13673878416653
1030.0,943.0,1106.0,1565.0,2512.0,1991.0,-15.66564372817816,35.1368320306204
1032.0,943.0,1100.0,1582.0,2512.0,1991.0,-15.665642817927763,35.13692527706816
1009.0,969.0,1165.0,1577.0,2468.0,2064.0,-15.665641907637719,35.13701852350981
989.0,932.0,1189.0,1505.0,2468.0,2064.0,-15.665640997308019,35.137111769945356
983.0,918.0,1146.0,1469.0,2404.0,2067.0,-15.66564008693867,35.137205016374786
1012.0,946.0,1162.0,1517.0,2404.0,2067.0,-15.665639176529671,35.137298262798105
1024.0,984.0,1233.0,1592.0,2448.0,2119.0,-15.665638266081022,35.13739150921533
1041.0,1011.0,1287.0,1689.0,2448.0,2119.0,-15.66563735559272,35.137484755626424
1032.0,1001.0,1269.0,1688.0,2401.0,2047.0,-15.665636445064768,35.137578002031425
1022.0,989.0,1232.0,1746.0,2401.0,2047.0,-15.665635534497167,35.137671248430316
1047.0,1010.0,1261.0,1720.0,2393.0,1989.0,-15.665634623889915,35.13776449482309
1040.0,1040.0,1271.0,1752.0,2393.0,1989.0,-15.665633713243011,35.13785774120975
1032.0,988.0,1213.0,1821.0,2349.0,1971.0,-15.665632802556457,35.1379509875903
1027.0,1007.0,1280.0,1789.0,2349.0,1971.0,-15.665631891830252,35.13804423396475
1029.0,1028.0,1321.0,1729.0,2291.0,1964.0,-15.665630981064396,35.13813748033308
1034.0,1029.0,1333.0,1687.0,2291.0,1964.0,-15.665630070258892,35.1382307266953
1032.0,1033.0,1372.0,1717.0,2240.0,1963.0,-15.665629159413735,35.138323973051406
1028.0,1024.0,1352.0,1693.0,2240.0,1963.0,-15.665628248528925,35.138417219401404
1043.0,1004.0,1244.0,1604.0,2166.0,1888.0,-15.665627337604468,35.138510465745284
1020.0,977.0,1200.0,1556.0,2166.0,1888.0,-15.665626426640358,35.138603712083054
1022.0,984.0,1182.0,1573.0,2159.0,1799.0,-15.6656255156366,35.138696958414705
1024.0,958.0,1153.0,1568.0,2159.0,1799.0,-15.665624604593189,35.13879020474025
998.0,925.0,1085.0,1539.0,2077.0,1652.0,-15.665623693510131,35.138883451059684
1050.0,986.0,1051.0,1647.0,2077.0,1652.0,-15.66562278238742,35.138976697372996
1078.0,967.0,1107.0,1371.0,2027.0,1574.0,-15.66562187122506,35.139069943680205
1053.0,1005.0,1165.0,1564.0,2027.0,1574.0,-15.665620960023046,35.13916318998129
1027.0,986.0,1219.0,1631.0,2283.0,1892.0,-15.665620048781383,35.139256436276256
1018.0,999.0,1204.0,1548.0,2283.0,1892.0,-15.665619137500071,35.13934968256512
1043.0,1007.0,1227.0,1584.0,2398.0,2096.0,-15.66561822617911,35.13944292884786
1060.0,990.0,1209.0,1617.0,2398.0,2096.0,-15.665617314818496,35.13953617512449
1055.0,994.0,1239.0,1627.0,2460.0,2172.0,-15.66561640341823,35.139629421395
1054.0,1010.0,1269.0,1639.0,2460.0,2172.0,-15.665615491978317,35.1397226676594
1063.0,1025.0,1243.0,1679.0,2495.0,2150.0,-15.66561458049875,35.13981591391768
1058.0,1023.0,1213.0,1658.0,2495.0,2150.0,-15.665613668979535,35.139909160169836
1059.0,993.0,1184.0,1694.0,2465.0,1885.0,-15.665612757420668,35.14000240641589
1016.0,963.0,1086.0,1957.0,2465.0,1885.0,-15.665611845822152,35.140095652655816
1025.0,957.0,992.0,2196.0,2217.0,1493.0,-15.665610934183988,35.14018889888963
985.0,915.0,1123.0,1527.0,2675.0,2083.0,-15.665786798851265,35.13142466331453
979.0,911.0,1104.0,1601.0,2675.0,2083.0,-15.665785890895139,35.131517910157044
994.0,914.0,1027.0,1625.0,2453.0,1845.0,-15.665784982899359,35.13161115699345
988.0,875.0,967.0,1714.0,2453.0,1845.0,-15.665784074863929,35.13170440382377
997.0,857.0,901.0,1710.0,2099.0,1571.0,-15.665783166788843,35.131797650648
1003.0,910.0,871.0,1814.0,2099.0,1571.0,-15.665782258674112,35.13189089746612
919.0,816.0,789.0,1633.0,2226.0,1612.0,-15.665781350519726,35.13198414427816
911.0,834.0,907.0,1912.0,2226.0,1612.0,-15.665780442325689,35.1320773910841
1019.0,990.0,1108.0,1943.0,2603.0,1956.0,-15.665779534092,35.13217063788395
975.0,896.0,1076.0,1692.0,2603.0,1956.0,-15.665778625818657,35.132263884677705
1002.0,963.0,1078.0,1870.0,2709.0,2041.0,-15.665777717505664,35.13235713146536
1002.0,999.0,1199.0,2061.0,2709.0,2041.0,-15.665776809153023,35.13245037824693
1044.0,1059.0,1250.0,1941.0,2748.0,2051.0,-15.665775900760725,35.13254362502239
1031.0,1004.0,1250.0,1847.0,2748.0,2051.0,-15.66577499232878,35.13263687179176
1008.0,936.0,1068.0,1818.0,2533.0,1789.0,-15.665774083857182,35.13273011855504
974.0,911.0,1062.0,1926.0,2533.0,1789.0,-15.665773175345931,35.13282336531222
1022.0,967.0,1168.0,1767.0,2594.0,1918.0,-15.66577226679503,35.132916612063305
1066.0,1007.0,1202.0,1755.0,2594.0,1918.0,-15.665771358204475,35.13300985880829
1103.0,1061.0,1268.0,1822.0,2837.0,2222.0,-15.66577044957427,35.13310310554718
1090.0,1028.0,1372.0,1867.0,2837.0,2222.0,-15.665769540904416,35.133196352279974
1389.0,1327.0,1522.0,2039.0,2734.0,2221.0,-15.665768632194904,35.133289599006666
1251.0,1219.0,1422.0,2000.0,2734.0,2221.0,-15.665767723445747,35.13338284572726
1075.0,1084.0,1446.0,1916.0,2602.0,2050.0,-15.665766814656935,35.13347609244176
1014.0,981.0,1181.0,1825.0,2602.0,2050.0,-15.665765905828474,35.13356933915016
988.0,929.0,1120.0,1741.0,2539.0,1969.0,-15.665764996960363,35.133662585852456
1038.0,1014.0,1311.0,1801.0,2539.0,1969.0,-15.665764088052596,35.133755832548665
998.0,980.0,1236.0,1735.0,2495.0,1941.0,-15.66576317910518,35.133849079238765
977.0,975.0,1265.0,1746.0,2495.0,1941.0,-15.665762270118114,35.13394232592277
1027.0,985.0,1286.0,1772.0,2559.0,1971.0,-15.665761361091393,35.13403557260067
1024.0,1007.0,1391.0,1831.0,2559.0,1971.0,-15.665760452025022,35.134128819272476
1009.0,1047.0,1416.0,1901.0,2533.0,1947.0,-15.665759542919,35.134222065938175
986.0,936.0,1281.0,1690.0,2533.0,1947.0,-15.665758633773327,35.13431531259778
959.0,949.0,1217.0,1632.0,2564.0,2058.0,-15.665757724588003,35.134408559251284
984.0,961.0,1207.0,1705.0,2564.0,2058.0,-15.665756815363027,35.13450180589869
1026.0,966.0,1201.0,1679.0,2591.0,2098.0,-15.665755906098399,35.13459505253998
970.0,891.0,1118.0,1554.0,2591.0,2098.0,-15.665754996794119,35.13468829917518
952.0,882.0,1133.0,1561.0,2575.0,2057.0,-15.66575408745019,35.13478154580428
1018.0,975.0,1192.0,1715.0,2575.0,2057.0,-15.66575317806661,35.134874792427276
1027.0,973.0,1179.0,1712.0,2440.0,1864.0,-15.665752268643377,35.13496803904416
998.0,922.0,1009.0,1613.0,2440.0,1864.0,-15.665751359180494,35.13506128565495
966.0,878.0,964.0,1744.0,2552.0,1967.0,-15.665750449677956,35.13515453225964
1000.0,942.0,1088.0,1843.0,2552.0,1967.0,-15.66574954013577,35.13524777885822
1060.0,1047.0,1341.0,1855.0,2833.0,2276.0,-15.665748630553933,35.1353410254507
1078.0,1089.0,1407.0,1897.0,2833.0,2276.0,-15.665747720932444,35.135434272037074
1064.0,1064.0,1378.0,1838.0,2817.0,2267.0,-15.665746811271307,35.135527518617344
1039.0,1019.0,1327.0,1754.0,2817.0,2267.0,-15.665745901570512,35.13562076519151
1037.0,1000.0,1233.0,1675.0,2701.0,2195.0,-15.66574499183007,35.135714011759575
1026.0,984.0,1211.0,1629.0,2701.0,2195.0,-15.665744082049976,35.135807258321535
1041.0,986.0,1211.0,1626.0,2618.0,2029.0,-15.665743172230233,35.13590050487739
1046.0,981.0,1162.0,1621.0,2618.0,2029.0,-15.665742262370838,35.13599375142714
1042.0,987.0,1179.0,1716.0,2590.0,1919.0,-15.66574135247179,35.13608699797077
1054.0,977.0,1168.0,1659.0,2590.0,1919.0,-15.665740442533092,35.13618024450832
1036.0,968.0,1150.0,1649.0,2576.0,1927.0,-15.665739532554742,35.136273491039745
1043.0,972.0,1101.0,1689.0,2576.0,1927.0,-15.665738622536743,35.13636673756507
1015.0,956.0,1081.0,1715.0,2500.0,1849.0,-15.66573771247909,35.13645998408428
1017.0,943.0,1055.0,1665.0,2500.0,1849.0,-15.665736802381788,35.13655323059739
985.0,896.0,994.0,1608.0,2462.0,1905.0,-15.665735892244836,35.13664647710439
992.0,892.0,987.0,1556.0,2462.0,1905.0,-15.665734982068232,35.13673972360529
1003.0,907.0,1070.0,1569.0,2512.0,1991.0,-15.665734071851976,35.13683297010008
1003.0,920.0,1096.0,1544.0,2512.0,1991.0,-15.665733161596066,35.13692621658876
