B2,B3,B4,B8,B11,B12,latitude,longitude
1100.0,973.0,986.0,1885.0,2503.0,1791.0,-14.469205950507575,35.25521050513827
1119.0,1044.0,1125.0,2010.0,2683.0,1793.0,-14.469205061497554,35.2553032246985
1180.0,1135.0,1315.0,2234.0,2683.0,1793.0,-14.469204172451057,35.25539594425241
1181.0,1121.0,1278.0,2186.0,2724.0,1789.0,-14.46920328336808,35.25548866380001
1097.0,1032.0,1147.0,1917.0,2724.0,1789.0,-14.469202394248626,35.255581383341294
1124.0,1022.0,1089.0,2099.0,2734.0,1825.0,-14.469201505092693,35.25567410287626
1182.0,1152.0,1324.0,2293.0,2734.0,1825.0,-14.469200615900284,35.25576682240492
1178.0,1130.0,1289.0,2205.0,2707.0,1741.0,-14.469199726671398,35.255859541927265
1179.0,1108.0,1248.0,2193.0,2707.0,1741.0,-14.469198837406035,35.255952261443284
1186.0,1145.0,1273.0,2183.0,2944.0,2154.0,-14.46919794810419,35.256044980953
1287.0,1250.0,1364.0,2062.0,2944.0,2154.0,-14.469197058765872,35.25613770045639
1271.0,1210.0,1346.0,2176.0,3190.0,2196.0,-14.469196169391074,35.25623041995348
1213.0,1233.0,1430.0,2361.0,3190.0,2196.0,-14.469195279979802,35.25632313944424
1292.0,1288.0,1508.0,2414.0,3263.0,2254.0,-14.46919439053205,35.2564158589287
1250.0,1198.0,1398.0,2328.0,3263.0,2254.0,-14.469193501047819,35.25650857840682
1212.0,1214.0,1396.0,2325.0,3223.0,2205.0,-14.469192611527115,35.256601297878646
1234.0,1207.0,1424.0,2352.0,3223.0,2205.0,-14.469191721969928,35.256694017344145
1244.0,1222.0,1394.0,2371.0,3207.0,2113.0,-14.469190832376267,35.25678673680333
1292.0,1298.0,1474.0,2499.0,3207.0,2113.0,-14.469189942746128,35.25687945625619
1307.0,1328.0,1528.0,2572.0,3376.0,2249.0,-14.46918905307951,35.25697217570274
1306.0,1346.0,1540.0,2639.0,3376.0,2249.0,-14.469188163376415,35.25706489514297
1336.0,1391.0,1606.0,2857.0,3693.0,2396.0,-14.469187273636848,35.25715761457688
1356.0,1464.0,1735.0,3051.0,3693.0,2396.0,-14.469186383860798,35.257250334004475
1458.0,1589.0,1959.0,3222.0,3751.0,2454.0,-14.46918549404827,35.25734305342575
1477.0,1600.0,1970.0,3183.0,3751.0,2454.0,-14.469184604199269,35.2574357728407
1373.0,1427.0,1655.0,2877.0,3166.0,2000.0,-14.469183714313786,35.25752849224934
1225.0,1220.0,1348.0,2517.0,3166.0,2000.0,-14.46918282439183,35.25762121165166
1208.0,1144.0,1289.0,2428.0,2564.0,1589.0,-14.469181934433394,35.25771393104766
1175.0,1158.0,1224.0,2366.0,2564.0,1589.0,-14.46918104443848,35.25780665043734
1147.0,1105.0,1143.0,2343.0,2603.0,1516.0,-14.46918015440709,35.2578993698207
1116.0,1085.0,1111.0,2444.0,2603.0,1516.0,-14.469179264339225,35.257992089197735
1086.0,1031.0,982.0,2521.0,2589.0,1494.0,-14.469178374234879,35.25808480856845
1091.0,1029.0,969.0,2666.0,2589.0,1494.0,-14.469177484094057,35.25817752793285
1127.0,1106.0,1063.0,2654.0,2700.0,1596.0,-14.469176593916758,35.25827024729092
1221.0,1186.0,1250.0,2610.0,2700.0,1596.0,-14.469175703702982,35.25836296664268
1226.0,1162.0,1256.0,2464.0,2511.0,1559.0,-14.469174813452728,35.25845568598811
1062.0,1024.0,1026.0,2241.0,2511.0,1559.0,-14.469173923165995,35.25854840532722
1051.0,956.0,909.0,2224.0,2262.0,1271.0,-14.46917303284279,35.25864112466
1027.0,953.0,894.0,2317.0,2262.0,1271.0,-14.469172142483101,35.25873384398647
1022.0,931.0,840.0,2249.0,2138.0,1277.0,-14.469171252086939,35.25882656330661
1014.0,932.0,827.0,2173.0,2138.0,1277.0,-14.4691703616543,35.25891928262043
1043.0,929.0,843.0,2247.0,2063.0,1215.0,-14.469169471185184,35.259012001927935
1034.0,924.0,808.0,2257.0,2063.0,1215.0,-14.46916858067959,35.2591047212291
1036.0,940.0,794.0,2333.0,1977.0,1080.0,-14.46916769013752,35.259197440523955
1035.0,961.0,809.0,2490.0,1977.0,1080.0,-14.469166799558971,35.25929015981248
1038.0,967.0,851.0,2526.0,2004.0,1132.0,-14.469165908943944,35.25938287909468
1042.0,977.0,836.0,2511.0,2004.0,1132.0,-14.469165018292442,35.25947559837056
1040.0,988.0,863.0,2652.0,2079.0,1162.0,-14.46916412760446,35.2595683176401
1062.0,1013.0,908.0,2603.0,2079.0,1162.0,-14.469163236880005,35.25966103690333
1099.0,1062.0,1062.0,2505.0,2199.0,1330.0,-14.46916234611907,35.25975375616023
1119.0,1041.0,1085.0,2309.0,2199.0,1330.0,-14.46916145532166,35.25984647541081
1161.0,1115.0,1199.0,2195.0,2249.0,1469.0,-14.469160564487773,35.259939194655054
1134.0,1075.0,1112.0,2249.0,2249.0,1469.0,-14.469159673617407,35.26003191389298
1059.0,984.0,947.0,2342.0,2140.0,1448.0,-14.469158782710565,35.26012463312458
1050.0,959.0,913.0,2190.0,2140.0,1448.0,-14.469157891767246,35.26021735234985
1085.0,942.0,936.0,1708.0,2063.0,1449.0,-14.469157000787451,35.260310071568796
1091.0,971.0,1010.0,1606.0,2063.0,1449.0,-14.469156109771177,35.26040279078141
1083.0,984.0,977.0,1948.0,2120.0,1295.0,-14.469155218718427,35.2604955099877
1076.0,1020.0,954.0,2374.0,2120.0,1295.0,-14.4691543276292,35.26058822918766
1066.0,1026.0,970.0,2495.0,2213.0,1310.0,-14.469153436503495,35.2606809483813
1107.0,1078.0,1057.0,2450.0,2213.0,1310.0,-14.469152545341315,35.26077366756861
1111.0,1074.0,1094.0,2373.0,2339.0,1378.0,-14.469151654142657,35.26086638674958
1110.0,1057.0,1061.0,2364.0,2339.0,1378.0,-14.469150762907521,35.26095910592423
1084.0,990.0,1003.0,2075.0,2537.0,1821.0,-14.469296296487077,35.255211417488944
1143.0,1064.0,1190.0,2074.0,2806.0,1880.0,-14.469295407471272,35.255304137086604
1192.0,1154.0,1338.0,2204.0,2806.0,1880.0,-14.469294518418986,35.25539685667795
1177.0,1134.0,1267.0,2262.0,2766.0,1785.0,-14.469293629330222,35.255489576262974
1162.0,1079.0,1222.0,2025.0,2766.0,1785.0,-14.469292740204985,35.25558229584169
1094.0,1003.0,1115.0,1987.0,2551.0,1557.0,-14.469291851043266,35.25567501541409
1127.0,1108.0,1214.0,2322.0,2551.0,1557.0,-14.469290961845072,35.25576773498018
1123.0,1053.0,1157.0,2137.0,2489.0,1557.0,-14.469290072610399,35.255860454539956
1070.0,975.0,959.0,2005.0,2489.0,1557.0,-14.469289183339246,35.25595317409341
1073.0,1002.0,1065.0,1967.0,2902.0,1916.0,-14.46928829403162,35.256045893640554
1150.0,1076.0,1180.0,2076.0,2902.0,1916.0,-14.469287404687512,35.256138613181385
1239.0,1213.0,1413.0,2295.0,3151.0,2281.0,-14.469286515306928,35.2562313327159
1236.0,1246.0,1468.0,2394.0,3151.0,2281.0,-14.469285625889865,35.256324052244096
1240.0,1254.0,1440.0,2396.0,3112.0,2156.0,-14.469284736436327,35.25641677176598
1222.0,1201.0,1375.0,2307.0,3112.0,2156.0,-14.469283846946308,35.25650949128154
1220.0,1222.0,1438.0,2330.0,3158.0,2054.0,-14.46928295741981,35.256602210790795
1231.0,1220.0,1423.0,2347.0,3158.0,2054.0,-14.46928206785684,35.256694930293726
1231.0,1213.0,1399.0,2362.0,3131.0,2048.0,-14.46928117825739,35.25678764979034
1249.0,1237.0,1438.0,2363.0,3131.0,2048.0,-14.46928028862146,35.256880369280644
1202.0,1186.0,1325.0,2337.0,2999.0,2006.0,-14.469279398949055,35.256973088764624
1181.0,1143.0,1260.0,2257.0,2999.0,2006.0,-14.46927850924017,35.25706580824228
1188.0,1104.0,1215.0,2257.0,3061.0,2133.0,-14.46927761949481,35.25715852771363
1206.0,1204.0,1376.0,2688.0,3061.0,2133.0,-14.469276729712972,35.25725124717866
1384.0,1455.0,1792.0,3165.0,3327.0,2224.0,-14.469275839894655,35.25734396663736
1469.0,1608.0,1949.0,3208.0,3327.0,2224.0,-14.469274950039862,35.25743668608975
1395.0,1458.0,1715.0,2947.0,3072.0,1900.0,-14.469274060148587,35.25752940553582
1144.0,1192.0,1259.0,2417.0,3072.0,1900.0,-14.469273170220838,35.25762212497556
