B2,B3,B4,B8,B11,B12,latitude,longitude
849.0,738.0,618.0,1998.0,1694.0,1016.0,-15.377045662161681,35.3094891180591
864.0,753.0,625.0,1969.0,1694.0,1016.0,-15.377044696058375,35.309582224006704
880.0,759.0,687.0,2161.0,1847.0,1174.0,-15.377043729916206,35.30967532994773
894.0,817.0,771.0,2306.0,1847.0,1174.0,-15.377042763735167,35.3097684358822
897.0,796.0,729.0,2141.0,1792.0,1015.0,-15.37704179751526,35.3098615418101
890.0,790.0,730.0,2144.0,1792.0,1015.0,-15.377040831256487,35.30995464773143
908.0,833.0,732.0,2059.0,1433.0,765.0,-15.377039864958846,35.310047753646195
855.0,697.0,547.0,1661.0,1433.0,765.0,-15.37703889862234,35.310140859554394
821.0,694.0,537.0,1565.0,1161.0,552.0,-15.377037932246965,35.31023396545602
843.0,703.0,489.0,1803.0,1161.0,552.0,-15.37703696583272,35.31032707135108
825.0,646.0,473.0,1901.0,1236.0,571.0,-15.377035999379611,35.31042017723958
835.0,696.0,489.0,2144.0,1236.0,571.0,-15.377035032887635,35.310513283121495
870.0,756.0,568.0,2522.0,1691.0,995.0,-15.37703406635679,35.310606388996845
909.0,793.0,774.0,1871.0,1691.0,995.0,-15.37703309978708,35.31069949486563
1070.0,1042.0,1131.0,1974.0,2067.0,1409.0,-15.377032133178503,35.310792600727844
1095.0,1088.0,1194.0,2073.0,2067.0,1409.0,-15.377031166531058,35.310885706583484
931.0,878.0,933.0,1852.0,1648.0,1025.0,-15.377030199844743,35.31097881243256
882.0,819.0,641.0,1846.0,1648.0,1025.0,-15.377029233119563,35.311071918275054
882.0,759.0,614.0,1772.0,1675.0,980.0,-15.377028266355518,35.31116502411099
860.0,751.0,594.0,2041.0,1675.0,980.0,-15.377027299552601,35.31125812994034
864.0,802.0,686.0,2193.0,1811.0,1088.0,-15.377026332710821,35.311351235763134
894.0,787.0,759.0,1721.0,1811.0,1088.0,-15.377025365830173,35.311444341579346
903.0,755.0,782.0,1298.0,1746.0,1178.0,-15.37702439891066,35.311537447389
905.0,792.0,949.0,1359.0,1746.0,1178.0,-15.377023431952278,35.31163055319207
916.0,826.0,1019.0,1468.0,1879.0,1312.0,-15.377022464955026,35.31172365898856
927.0,819.0,954.0,1443.0,1879.0,1312.0,-15.37702149791891,35.31181676477849
923.0,820.0,882.0,1576.0,1809.0,1151.0,-15.377020530843925,35.31190987056184
911.0,800.0,819.0,1613.0,1809.0,1151.0,-15.377019563730075,35.312002976338626
873.0,741.0,669.0,1471.0,1840.0,1073.0,-15.377018596577358,35.31209608210883
894.0,753.0,750.0,1612.0,1840.0,1073.0,-15.377017629385774,35.31218918787246
913.0,824.0,843.0,1656.0,1935.0,1234.0,-15.377016662155324,35.31228229362952
902.0,780.0,789.0,1749.0,1935.0,1234.0,-15.377015694886003,35.31237539938001
916.0,810.0,882.0,1607.0,1634.0,1021.0,-15.377014727577818,35.31246850512391
835.0,702.0,648.0,1442.0,1634.0,1021.0,-15.377013760230765,35.312561610861245
871.0,710.0,610.0,1823.0,1488.0,885.0,-15.377012792844846,35.31265471659201
863.0,743.0,544.0,2220.0,1488.0,885.0,-15.37701182542006,35.31274782231619
872.0,763.0,632.0,2212.0,1868.0,1245.0,-15.377010857956407,35.3128409280338
940.0,839.0,848.0,2010.0,1868.0,1245.0,-15.37700989045389,35.31293403374483
945.0,881.0,967.0,1924.0,2181.0,1505.0,-15.377008922912502,35.31302713944928
922.0,823.0,894.0,1801.0,2181.0,1505.0,-15.377007955332248,35.31312024514716
957.0,864.0,868.0,1879.0,2171.0,1456.0,-15.377006987713127,35.31321335083846
984.0,877.0,1008.0,1850.0,2171.0,1456.0,-15.377006020055141,35.313306456523186
984.0,897.0,987.0,1746.0,2149.0,1349.0,-15.377005052358285,35.31339956220134
1008.0,934.0,935.0,1915.0,2149.0,1349.0,-15.377004084622564,35.31349266787291
959.0,879.0,865.0,2014.0,1883.0,1176.0,-15.377003116847977,35.313585773537895
927.0,847.0,795.0,2166.0,1883.0,1176.0,-15.37700214903452,35.31367887919631
909.0,809.0,722.0,2045.0,1591.0,840.0,-15.3770011811822,35.313771984848145
863.0,731.0,558.0,2044.0,1591.0,840.0,-15.37700021329101,35.3138650904934
856.0,747.0,556.0,2395.0,1448.0,736.0,-15.376999245360956,35.31395819613208
840.0,717.0,543.0,1911.0,1448.0,736.0,-15.376998277392035,35.31405130176418
843.0,684.0,537.0,1662.0,1459.0,823.0,-15.376997309384246,35.3141444073897
888.0,758.0,609.0,1769.0,1459.0,823.0,-15.376996341337591,35.31423751300864
873.0,709.0,595.0,1706.0,1719.0,1082.0,-15.376995373252068,35.314330618621
868.0,740.0,580.0,2026.0,1719.0,1082.0,-15.376994405127682,35.31442372422678
906.0,801.0,744.0,2209.0,1704.0,1149.0,-15.376993436964426,35.314516829825976
890.0,757.0,741.0,1686.0,1704.0,1149.0,-15.376992468762305,35.314609935418595
858.0,689.0,527.0,1607.0,1597.0,941.0,-15.376991500521315,35.314703041004634
880.0,737.0,590.0,2414.0,1597.0,941.0,-15.37699053224146,35.31479614658409
915.0,794.0,737.0,1886.0,1909.0,1275.0,-15.37698956392274,35.31488925215696
908.0,778.0,811.0,1486.0,1909.0,1275.0,-15.376988595565148,35.31498235772325
926.0,792.0,830.0,1344.0,2165.0,1604.0,-15.376987627168694,35.315075463282966
997.0,877.0,920.0,1582.0,2165.0,1604.0,-15.376986658733374,35.31516856883609
970.0,856.0,991.0,1651.0,2460.0,1689.0,-15.376985690259183,35.31526167438264
962.0,870.0,869.0,1663.0,2460.0,1689.0,-15.37698472174613,35.3153547799226
967.0,877.0,906.0,2000.0,2406.0,1696.0,-15.376983753194207,35.31544788545598
1016.0,921.0,1063.0,1908.0,2406.0,1696.0,-15.37698278460342,35.315540990982775
1027.0,923.0,1042.0,1775.0,2232.0,1338.0,-15.376981815973766,35.31563409650299
938.0,857.0,829.0,1932.0,2232.0,1338.0,-15.376980847305244,35.31572720201662
883.0,818.0,672.0,2430.0,1731.0,858.0,-15.376979878597858,35.31582030752366
863.0,789.0,567.0,2835.0,1731.0,858.0,-15.376978909851603,35.31591341302412
850.0,745.0,531.0,2453.0,1323.0,593.0,-15.376977941066482,35.316006518518
846.0,714.0,506.0,2007.0,1323.0,593.0,-15.376976972242495,35.31609962400529
841.0,666.0,497.0,1846.0,1246.0,608.0,-15.37697600337964,35.316192729486
826.0,673.0,488.0,1707.0,1246.0,608.0,-15.376975034477924,35.31628583496011
871.0,762.0,651.0,2017.0,1821.0,987.0,-15.376974065537338,35.31637894042765
954.0,855.0,793.0,1930.0,1821.0,987.0,-15.376973096557885,35.316472045888595
925.0,799.0,784.0,1750.0,1738.0,1145.0,-15.376972127539565,35.31656515134296
881.0,732.0,683.0,1481.0,1738.0,1145.0,-15.376971158482378,35.31665825679073
835.0,669.0,523.0,1455.0,1396.0,737.0,-15.376970189386327,35.31675136223192
866.0,722.0,546.0,2406.0,1396.0,737.0,-15.376969220251409,35.31684446766652
862.0,749.0,564.0,2641.0,1369.0,694.0,-15.376968251077624,35.316937573094535
827.0,691.0,482.0,1827.0,1369.0,694.0,-15.376967281864973,35.317030678515955
834.0,721.0,510.0,2128.0,1413.0,664.0,-15.376966312613455,35.317123783930796
857.0,810.0,567.0,2431.0,1413.0,664.0,-15.376965343323073,35.31721688933905
862.0,785.0,569.0,2345.0,1606.0,765.0,-15.376964373993824,35.31730999474071
870.0,768.0,560.0,2345.0,1606.0,765.0,-15.376963404625707,35.317403100135785
875.0,762.0,572.0,2119.0,1404.0,677.0,-15.376962435218724,35.317496205524264
881.0,751.0,559.0,1785.0,1404.0,677.0,-15.376961465772874,35.31758931090616
856.0,753.0,550.0,1845.0,1314.0,598.0,-15.376960496288161,35.317682416281464
833.0,729.0,554.0,1842.0,1402.0,798.0,-15.377135997560892,35.30949011377567
