B2,B3,B4,B8,B11,B12,longitude,latitude
889.0,581.0,337.0,178.0,44.0,21.0,34.84081689334519,-14.007734804982858
870.0,588.0,325.0,185.0,46.0,22.0,34.84090944886467,-14.007734101910795
879.0,594.0,334.0,180.0,46.0,22.0,34.84100200437904,-14.00773339880343
876.0,592.0,324.0,173.0,45.0,23.0,34.8410945598883,-14.007732695660758
876.0,589.0,324.0,185.0,45.0,23.0,34.84118711539244,-14.007731992482787
875.0,589.0,336.0,182.0,36.0,28.0,34.84127967089145,-14.007731289269513
884.0,591.0,335.0,182.0,36.0,28.0,34.84137222638536,-14.007730586020935
875.0,593.0,330.0,180.0,38.0,28.0,34.841464781874144,-14.007729882737054
878.0,593.0,324.0,181.0,38.0,28.0,34.84155733735781,-14.007729179417872
887.0,591.0,329.0,184.0,42.0,28.0,34.841649892836365,-14.007728476063388
888.0,593.0,331.0,173.0,42.0,28.0,34.841742448309795,-14.007727772673597
877.0,597.0,330.0,177.0,45.0,23.0,34.84183500377811,-14.007727069248507
880.0,598.0,326.0,188.0,45.0,23.0,34.841927559241306,-14.007726365788113
885.0,585.0,334.0,179.0,47.0,29.0,34.84202011469938,-14.007725662292417
898.0,592.0,327.0,180.0,47.0,29.0,34.842112670152346,-14.007724958761417
888.0,592.0,337.0,180.0,40.0,25.0,34.84220522560018,-14.007724255195116
878.0,605.0,333.0,178.0,40.0,25.0,34.8422977810429,-14.007723551593513
884.0,601.0,326.0,183.0,52.0,25.0,34.842390336480506,-14.007722847956604
883.0,597.0,333.0,184.0,52.0,25.0,34.84248289191299,-14.007722144284394
892.0,591.0,324.0,179.0,42.0,24.0,34.842575447340344,-14.007721440576882
875.0,593.0,326.0,181.0,42.0,24.0,34.842668002762586,-14.007720736834067
888.0,597.0,331.0,179.0,44.0,27.0,34.842760558179705,-14.007720033055948
897.0,598.0,326.0,186.0,44.0,27.0,34.84285311359171,-14.007719329242528
897.0,598.0,315.0,186.0,44.0,28.0,34.84294566899858,-14.007718625393807
896.0,598.0,332.0,186.0,44.0,28.0,34.84303822440034,-14.00771792150978
886.0,609.0,332.0,194.0,45.0,28.0,34.84313077979697,-14.007717217590452
897.0,597.0,338.0,186.0,45.0,28.0,34.84322333518848,-14.00771651363582
894.0,599.0,338.0,179.0,51.0,27.0,34.84331589057488,-14.007715809645887
885.0,612.0,332.0,175.0,51.0,27.0,34.84340844595614,-14.007715105620651
880.0,599.0,347.0,179.0,39.0,28.0,34.843501001332285,-14.007714401560115
889.0,601.0,329.0,180.0,39.0,28.0,34.84359355670331,-14.007713697464274
890.0,605.0,331.0,198.0,54.0,24.0,34.84368611206921,-14.00771299333313
881.0,598.0,333.0,194.0,54.0,24.0,34.84377866742998,-14.007712289166683
893.0,599.0,343.0,177.0,40.0,21.0,34.84387122278563,-14.007711584964934
887.0,589.0,331.0,191.0,40.0,21.0,34.843963778136164,-14.007710880727885
867.0,604.0,325.0,188.0,53.0,26.0,34.84405633348157,-14.00771017645553
876.0,601.0,320.0,179.0,53.0,26.0,34.84414888882184,-14.007709472147873
886.0,597.0,330.0,183.0,50.0,31.0,34.844241444157,-14.007708767804916
877.0,597.0,328.0,186.0,50.0,31.0,34.84433399948702,-14.007708063426653
880.0,597.0,343.0,183.0,59.0,32.0,34.84442655481193,-14.007707359013091
888.0,595.0,332.0,178.0,59.0,32.0,34.844519110131706,-14.007706654564224
882.0,593.0,326.0,181.0,60.0,23.0,34.84461166544636,-14.007705950080057
876.0,598.0,333.0,186.0,60.0,23.0,34.84470422075589,-14.007705245560585
896.0,604.0,337.0,184.0,51.0,25.0,34.84479677606028,-14.007704541005813
889.0,601.0,338.0,194.0,51.0,25.0,34.84488933135956,-14.007703836415738
879.0,601.0,331.0,200.0,53.0,30.0,34.8449818866537,-14.00770313179036
885.0,602.0,335.0,189.0,53.0,30.0,34.84507444194272,-14.007702427129678
890.0,594.0,333.0,180.0,45.0,22.0,34.84516699722661,-14.007701722433694
885.0,598.0,334.0,177.0,45.0,22.0,34.845259552505375,-14.00770101770241
886.0,601.0,332.0,188.0,52.0,29.0,34.845352107779014,-14.007700312935823
892.0,590.0,332.0,177.0,52.0,29.0,34.84544466304752,-14.007699608133933
880.0,598.0,339.0,174.0,51.0,34.0,34.8455372183109,-14.007698903296738
880.0,595.0,331.0,186.0,51.0,34.0,34.84562977356915,-14.007698198424245
879.0,597.0,329.0,194.0,49.0,36.0,34.84572232882227,-14.007697493516448
877.0,604.0,339.0,189.0,49.0,36.0,34.845814884070265,-14.007696788573348
874.0,603.0,335.0,183.0,48.0,33.0,34.84590743931313,-14.007696083594947
892.0,598.0,330.0,197.0,48.0,33.0,34.845999994550866,-14.007695378581243
881.0,597.0,332.0,187.0,44.0,33.0,34.846092549783464,-14.007694673532237
890.0,603.0,330.0,174.0,44.0,33.0,34.84618510501094,-14.007693968447928
888.0,598.0,326.0,185.0,51.0,27.0,34.846277660233284,-14.007693263328317
880.0,594.0,324.0,184.0,51.0,27.0,34.84637021545049,-14.007692558173403
895.0,594.0,327.0,186.0,48.0,27.0,34.84646277066257,-14.007691852983188
889.0,594.0,344.0,185.0,48.0,27.0,34.846555325869524,-14.00769114775767
877.0,603.0,330.0,176.0,43.0,23.0,34.84664788107134,-14.007690442496852
880.0,600.0,343.0,181.0,43.0,23.0,34.84674043626803,-14.00768973720073
885.0,585.0,336.0,185.0,44.0,33.0,34.846832991459586,-14.007689031869305
889.0,598.0,325.0,173.0,44.0,33.0,34.846925546646006,-14.007688326502578
881.0,607.0,329.0,181.0,51.0,31.0,34.847018101827295,-14.00768762110055
884.0,604.0,324.0,183.0,51.0,31.0,34.847110657003455,-14.007686915663218
878.0,602.0,324.0,185.0,48.0,26.0,34.84720321217448,-14.007686210190585
867.0,596.0,330.0,186.0,48.0,26.0,34.84729576734037,-14.007685504682648
881.0,595.0,334.0,190.0,49.0,36.0,34.847388322501125,-14.007684799139412
885.0,602.0,333.0,189.0,49.0,36.0,34.84748087765675,-14.007684093560872
894.0,599.0,337.0,186.0,49.0,32.0,34.84757343280724,-14.00768338794703
887.0,603.0,337.0,185.0,49.0,32.0,34.847665987952595,-14.007682682297885
894.0,601.0,332.0,187.0,52.0,37.0,34.847758543092816,-14.007681976613439
885.0,596.0,329.0,186.0,52.0,37.0,34.847851098227906,-14.007681270893691
873.0,600.0,340.0,197.0,62.0,38.0,34.84794365335785,-14.00768056513864
887.0,599.0,340.0,201.0,62.0,38.0,34.84803620848267,-14.007679859348288
