B2,B3,B4,B8,B11,B12,longitude,latitude
1105.0,1039.0,1118.0,2323.0,2301.0,1470.0,33.67484328129554,-14.010622416633195
1129.0,1043.0,1058.0,1988.0,2396.0,1617.0,33.674935879587494,-14.010622158786127
1112.0,1056.0,1107.0,1983.0,2396.0,1617.0,33.675028477877575,-14.01062190090369
1088.0,1026.0,1109.0,2242.0,2760.0,1869.0,33.67512107616577,-14.010621642985878
1150.0,1097.0,1344.0,2268.0,2760.0,1869.0,33.675213674452095,-14.010621385032698
1199.0,1151.0,1426.0,2176.0,3082.0,2031.0,33.67530627273655,-14.010621127044145
1216.0,1156.0,1432.0,2127.0,3082.0,2031.0,33.67539887101911,-14.01062086902022
1197.0,1138.0,1400.0,2047.0,3093.0,2050.0,33.6754914692998,-14.010620610960922
1202.0,1130.0,1379.0,2023.0,3093.0,2050.0,33.67558406757861,-14.010620352866253
1180.0,1096.0,1298.0,1951.0,3061.0,2009.0,33.67567666585555,-14.010620094736215
1097.0,1030.0,1161.0,2114.0,2301.0,1470.0,33.67484354535592,-14.01071283021611
1091.0,978.0,1117.0,1841.0,2396.0,1617.0,33.6749361436841,-14.010712572367314
1101.0,992.0,1119.0,1816.0,2396.0,1617.0,33.675028742010404,-14.010712314483145
1141.0,1069.0,1251.0,2017.0,2760.0,1869.0,33.67512134033483,-14.010712056563605
1187.0,1151.0,1402.0,2178.0,2760.0,1869.0,33.675213938657386,-14.010711798608693
1223.0,1170.0,1491.0,2162.0,3082.0,2031.0,33.675306536978056,-14.01071154061841
1225.0,1178.0,1482.0,2190.0,3082.0,2031.0,33.67539913529685,-14.010711282592753
1204.0,1164.0,1491.0,2184.0,3093.0,2050.0,33.67549173361377,-14.010711024531727
1172.0,1122.0,1372.0,2087.0,3093.0,2050.0,33.6755843319288,-14.010710766435325
1157.0,1064.0,1246.0,1926.0,3061.0,2009.0,33.67567693024196,-14.010710508303555
1156.0,1050.0,1253.0,1873.0,3061.0,2009.0,33.675769528553246,-14.01071025013641
1157.0,1065.0,1269.0,1933.0,3003.0,1976.0,33.67586212686265,-14.010709991933895
1153.0,1081.0,1265.0,1910.0,3003.0,1976.0,33.675954725170165,-14.01070973369601
1136.0,1048.0,1232.0,1915.0,2948.0,1943.0,33.676047323475814,-14.010709475422749
1152.0,1053.0,1249.0,1922.0,2948.0,1943.0,33.67613992177957,-14.010709217114119
1133.0,1034.0,1190.0,1821.0,2831.0,1876.0,33.676232520081456,-14.010708958770115
1114.0,1010.0,1186.0,1779.0,2831.0,1876.0,33.676325118381456,-14.01070870039074
1104.0,998.0,1143.0,1718.0,2663.0,1697.0,33.67641771667957,-14.010708441975993
1027.0,914.0,945.0,1570.0,2663.0,1697.0,33.676510314975815,-14.010708183525876
1043.0,917.0,981.0,1672.0,2629.0,1706.0,33.67660291327017,-14.010707925040386
1096.0,985.0,1115.0,1750.0,2629.0,1706.0,33.67669551156265,-14.010707666519522
1082.0,974.0,1092.0,1750.0,2653.0,1700.0,33.67678810985325,-14.01070740796329
1087.0,956.0,1067.0,1770.0,2653.0,1700.0,33.67688070814196,-14.010707149371683
1079.0,956.0,1071.0,1850.0,2528.0,1611.0,33.67697330642879,-14.010706890744705
1070.0,957.0,1055.0,1857.0,2528.0,1611.0,33.67706590471374,-14.010706632082355
1082.0,970.0,1070.0,1827.0,2516.0,1741.0,33.677158502996804,-14.010706373384634
1112.0,1029.0,1243.0,1838.0,2516.0,1741.0,33.67725110127799,-14.01070611465154
1155.0,1123.0,1359.0,1871.0,2374.0,1727.0,33.67734369955729,-14.010705855883076
1103.0,984.0,1069.0,1723.0,2374.0,1727.0,33.6774362978347,-14.01070559707924
1091.0,992.0,1090.0,1669.0,2214.0,1559.0,33.67752889611024,-14.01070533824003
1133.0,1024.0,1171.0,1584.0,2214.0,1559.0,33.677621494383885,-14.010705079365449
1141.0,1070.0,1230.0,1772.0,2406.0,1675.0,33.67771409265565,-14.010704820455496
1135.0,1048.0,1237.0,1854.0,2406.0,1675.0,33.67780669092553,-14.010704561510172
1159.0,1114.0,1345.0,1962.0,2606.0,1838.0,33.677899289193526,-14.010704302529476
1178.0,1123.0,1365.0,1915.0,2606.0,1838.0,33.67799188745963,-14.01070404351341
1182.0,1096.0,1337.0,1883.0,2626.0,1909.0,33.67808448572386,-14.01070378446197
1174.0,1099.0,1342.0,1879.0,2626.0,1909.0,33.67817708398619,-14.010703525375158
1147.0,1047.0,1233.0,1743.0,2468.0,1841.0,33.67826968224665,-14.010703266252975
1171.0,1086.0,1254.0,1673.0,2468.0,1841.0,33.67836228050522,-14.01070300709542
1171.0,1059.0,1247.0,1671.0,2379.0,1687.0,33.6784548787619,-14.010702747902494
1118.0,1009.0,1162.0,1655.0,2379.0,1687.0,33.67854747701669,-14.010702488674193
1060.0,952.0,1052.0,1811.0,2377.0,1633.0,33.6786400752696,-14.010702229410523
1100.0,1009.0,1116.0,1861.0,2377.0,1633.0,33.67873267352062,-14.010701970111482
1122.0,1051.0,1165.0,1834.0,2500.0,1805.0,33.678825271769746,-14.010701710777067
1162.0,1071.0,1263.0,1851.0,2500.0,1805.0,33.678917870016996,-14.010701451407282
1202.0,1145.0,1453.0,2000.0,2719.0,1931.0,33.67901046826235,-14.010701192002124
1196.0,1146.0,1427.0,2044.0,2719.0,1931.0,33.67910306650582,-14.010700932561596
1209.0,1142.0,1448.0,1995.0,2799.0,1922.0,33.6791956647474,-14.010700673085694
1176.0,1117.0,1407.0,1994.0,2799.0,1922.0,33.67928826298709,-14.01070041357442
1133.0,1042.0,1287.0,1902.0,2771.0,1840.0,33.67938086122489,-14.010700154027775
1119.0,1007.0,1211.0,1838.0,2771.0,1840.0,33.67947345946081,-14.01069989444576
1119.0,1022.0,1225.0,1857.0,2752.0,1815.0,33.679566057694835,-14.010699634828372
1101.0,997.0,1199.0,1804.0,2752.0,1815.0,33.67965865592697,-14.010699375175612
1098.0,1003.0,1235.0,1846.0,2740.0,1855.0,33.67975125415722,-14.01069911548748
1152.0,1060.0,1275.0,1760.0,2740.0,1855.0,33.67984385238557,-14.010698855763978
1162.0,1067.0,1271.0,1753.0,2565.0,1796.0,33.67993645061203,-14.010698596005101
1149.0,1063.0,1309.0,1861.0,2565.0,1796.0,33.6800290488366,-14.010698336210856
1144.0,1067.0,1333.0,1840.0,2356.0,1674.0,33.68012164705928,-14.010698076381237
1157.0,1047.0,1263.0,1734.0,2356.0,1674.0,33.68021424528008,-14.010697816516247
1145.0,1058.0,1240.0,1701.0,2342.0,1682.0,33.68030684349897,-14.010697556615884
1125.0,1028.0,1245.0,1774.0,2342.0,1682.0,33.68039944171598,-14.010697296680151
1132.0,1056.0,1284.0,1833.0,2289.0,1752.0,33.680492039931096,-14.010697036709045
1130.0,1019.0,1193.0,1542.0,2289.0,1752.0,33.68058463814432,-14.010696776702568
1086.0,964.0,1056.0,1268.0,2045.0,1659.0,33.680677236355656,-14.010696516660719
1107.0,982.0,1045.0,1259.0,2045.0,1659.0,33.68076983456509,-14.010696256583499
1147.0,994.0,1182.0,1439.0,2079.0,1802.0,33.680862432772635,-14.010695996470906
1192.0,1120.0,1357.0,1671.0,2079.0,1802.0,33.68095503097829,-14.010695736322942
1210.0,1143.0,1390.0,1727.0,2207.0,1893.0,33.681047629182046,-14.010695476139606
1183.0,1120.0,1360.0,1670.0,2207.0,1893.0,33.68114022738391,-14.010695215920899
1207.0,1142.0,1367.0,1654.0,2150.0,1789.0,33.681232825583876,-14.01069495566682
1188.0,1104.0,1302.0,1618.0,2150.0,1789.0,33.681325423781956,-14.010694695377369
1163.0,1059.0,1192.0,1558.0,2094.0,1660.0,33.68141802197814,-14.010694435052546
1175.0,1037.0,1168.0,1478.0,2094.0,1660.0,33.681510620172425,-14.010694174692352
1130.0,994.0,1097.0,1433.0,2207.0,1611.0,33.68160321836481,-14.010693914296786
1106.0,996.0,1121.0,1515.0,2207.0,1611.0,33.681695816555305,-14.010693653865848
1127.0,1026.0,1128.0,1609.0,2239.0,1602.0,33.681788414743906,-14.010693393399539
1134.0,1021.0,1181.0,1677.0,2239.0,1602.0,33.68188101293062,-14.010693132897858
1113.0,1011.0,1163.0,1722.0,2034.0,1455.0,33.681973611115424,-14.010692872360806
1093.0,959.0,1061.0,1433.0,2034.0,1455.0,33.682066209298334,-14.010692611788382
1092.0,966.0,1038.0,1418.0,1714.0,1289.0,33.68215880747935,-14.010692351180586
1093.0,962.0,1027.0,1403.0,1714.0,1289.0,33.68225140565846,-14.010692090537418
1071.0,936.0,983.0,1301.0,1694.0,1252.0,33.68234400383568,-14.01069182985888
1063.0,923.0,964.0,1288.0,1694.0,1252.0,33.682436602011016,-14.010691569144969
1091.0,937.0,1026.0,1445.0,2007.0,1410.0,33.68252920018443,-14.010691308395685
1111.0,995.0,1115.0,1626.0,2007.0,1410.0,33.68262179835597,-14.010691047611031
1112.0,1000.0,1123.0,1774.0,2469.0,1632.0,33.6827143965256,-14.010690786791004
1125.0,1026.0,1135.0,1893.0,2469.0,1632.0,33.68280699469332,-14.010690525935608
1141.0,1036.0,1181.0,1894.0,2667.0,1725.0,33.68289959285916,-14.01069026504484
1126.0,1035.0,1193.0,1852.0,2667.0,1725.0,33.6829921910231,-14.010690004118699
1138.0,1038.0,1142.0,1903.0,2701.0,1767.0,33.68308478918513,-14.010689743157187
1130.0,1007.0,1099.0,1827.0,2701.0,1767.0,33.68317738734526,-14.010689482160302
1133.0,1014.0,1136.0,1766.0,2615.0,1713.0,33.6832699855035,-14.010689221128047
1153.0,1043.0,1141.0,1832.0,2615.0,1713.0,33.683362583659836,-14.010688960060419
1124.0,1026.0,1087.0,1893.0,2549.0,1672.0,33.68345518181427,-14.01068869895742
1144.0,1062.0,1198.0,1937.0,2549.0,1672.0,33.683547779966794,-14.01068843781905
1260.0,1272.0,1464.0,1876.0,2342.0,1645.0,33.68364037811743,-14.010688176645308
1293.0,1289.0,1495.0,1768.0,2342.0,1645.0,33.683732976266164,-14.010687915436193
1275.0,1271.0,1429.0,1673.0,2121.0,1530.0,33.683825574413,-14.01068765419171
1274.0,1280.0,1427.0,1624.0,2121.0,1530.0,33.68391817255793,-14.010687392911851
1228.0,1157.0,1287.0,1728.0,2353.0,1569.0,33.68401077070096,-14.010687131596624
1100.0,1012.0,1075.0,1774.0,2353.0,1569.0,33.68410336884208,-14.010686870246023
1086.0,985.0,1068.0,1677.0,2647.0,1720.0,33.68419596698131,-14.010686608860052
1111.0,999.0,1100.0,1703.0,2647.0,1720.0,33.68428856511863,-14.010686347438709
1126.0,1035.0,1172.0,1803.0,2736.0,1865.0,33.68438116325404,-14.010686085981993
1147.0,1076.0,1257.0,1924.0,2736.0,1865.0,33.68447376138756,-14.010685824489908
1207.0,1142.0,1386.0,2016.0,2817.0,1948.0,33.68456635951917,-14.01068556296245
1189.0,1139.0,1346.0,2071.0,2817.0,1948.0,33.68465895764888,-14.01068530139962
1141.0,1027.0,1233.0,1870.0,2726.0,1795.0,33.684751555776685,-14.010685039801418
1136.0,1074.0,1286.0,2017.0,2726.0,1795.0,33.68484415390259,-14.010684778167848
1152.0,1074.0,1335.0,2061.0,2767.0,1881.0,33.68493675202658,-14.010684516498904
1151.0,1073.0,1332.0,2020.0,2767.0,1881.0,33.68502935014867,-14.010684254794587
1157.0,1082.0,1392.0,2072.0,2981.0,2006.0,33.68512194826885,-14.010683993054899
1230.0,1230.0,1582.0,2361.0,2981.0,2006.0,33.68521454638714,-14.01068373127984
1230.0,1186.0,1564.0,2224.0,2912.0,1955.0,33.68530714450351,-14.01068346946941
1126.0,1050.0,1266.0,1914.0,2912.0,1955.0,33.68539974261798,-14.010683207623607
1121.0,1083.0,1302.0,2090.0,2825.0,1922.0,33.68549234073055,-14.010682945742435
