B2,B3,B4,B8,B11,B12,longitude,latitude
1298.0,1173.0,1239.0,1585.0,2245.0,1901.0,35.21619269284372,-15.057696869631238
1214.0,1090.0,1150.0,1513.0,2245.0,1901.0,35.2162856646285,-15.057695961313158
1058.0,921.0,917.0,1504.0,2094.0,1712.0,35.216378636407,-15.057695052957044
1147.0,1060.0,1076.0,1616.0,2094.0,1712.0,35.21647160817925,-15.057694144562902
1272.0,1216.0,1269.0,1638.0,2215.0,1824.0,35.21656457994522,-15.057693236130723
1400.0,1299.0,1393.0,1643.0,2215.0,1824.0,35.21665755170493,-15.057692327660515
1467.0,1437.0,1517.0,1690.0,2354.0,2103.0,35.21675052345837,-15.057691419152274
1470.0,1490.0,1596.0,1765.0,2354.0,2103.0,35.21684349520554,-15.057690510606
1124.0,994.0,1003.0,1495.0,2107.0,1868.0,35.21693646694644,-15.057689602021696
1027.0,908.0,846.0,1565.0,2107.0,1868.0,35.217029438681074,-15.057688693399358
1220.0,1205.0,1259.0,1841.0,2152.0,1733.0,35.217122410409445,-15.057687784738992
1369.0,1290.0,1447.0,1736.0,2152.0,1733.0,35.217215382131535,-15.057686876040592
1296.0,1249.0,1391.0,1761.0,2434.0,2172.0,35.217308353847365,-15.057685967304158
1269.0,1232.0,1428.0,2072.0,2434.0,2172.0,35.21740132555692,-15.057685058529692
1356.0,1356.0,1645.0,2082.0,2979.0,2788.0,35.2174942972602,-15.057684149717195
1429.0,1424.0,1713.0,1961.0,2979.0,2788.0,35.217587268957224,-15.05768324086667
1377.0,1406.0,1668.0,1934.0,2691.0,2452.0,35.21768024064797,-15.057682331978107
1428.0,1363.0,1577.0,1927.0,2691.0,2452.0,35.217773212332446,-15.057681423051514
1169.0,1071.0,1214.0,1862.0,2192.0,1754.0,35.217866184010646,-15.057680514086893
1108.0,963.0,1019.0,1631.0,2192.0,1754.0,35.217959155682586,-15.057679605084237
1033.0,857.0,820.0,1623.0,2016.0,1328.0,35.218052127348244,-15.05767869604355
1010.0,864.0,819.0,1822.0,2016.0,1328.0,35.218145099007636,-15.057677786964831
1110.0,941.0,983.0,1794.0,2072.0,1720.0,35.21823807066075,-15.05767687784808
1088.0,1038.0,1142.0,1729.0,2072.0,1720.0,35.2183310423076,-15.057675968693296
1028.0,886.0,861.0,1549.0,2185.0,1773.0,35.21842401394817,-15.05767505950048
1077.0,1010.0,1024.0,1918.0,2185.0,1773.0,35.218516985582475,-15.057674150269634
1123.0,1045.0,1093.0,1840.0,2493.0,2127.0,35.218609957210504,-15.057673241000757
1272.0,1237.0,1463.0,2199.0,2493.0,2127.0,35.21870292883226,-15.057672331693846
1307.0,1317.0,1522.0,2190.0,2606.0,2140.0,35.21879590044773,-15.057671422348903
1272.0,1256.0,1432.0,2139.0,2606.0,2140.0,35.21888887205694,-15.057670512965931
1274.0,1302.0,1463.0,2179.0,2406.0,1879.0,35.21898184365987,-15.057669603544927
1262.0,1246.0,1362.0,2181.0,2406.0,1879.0,35.21907481525653,-15.057668694085887
1104.0,1049.0,1094.0,2042.0,2083.0,1420.0,35.21916778684691,-15.057667784588821
1061.0,925.0,876.0,1950.0,2083.0,1420.0,35.21926075843102,-15.05766687505372
1043.0,939.0,893.0,2037.0,1922.0,1302.0,35.219353730008855,-15.057665965480588
1037.0,957.0,834.0,2264.0,1922.0,1302.0,35.21944670158041,-15.057665055869425
1028.0,934.0,753.0,2446.0,1565.0,929.0,35.21953967314569,-15.05766414622023
1036.0,923.0,741.0,2068.0,1565.0,929.0,35.219632644704696,-15.057663236533001
1010.0,830.0,652.0,1136.0,586.0,366.0,35.21972561625743,-15.057662326807744
1005.0,824.0,622.0,502.0,586.0,366.0,35.21981858780388,-15.057661417044452
1002.0,822.0,623.0,435.0,234.0,133.0,35.21991155934406,-15.057660507243131
1002.0,817.0,603.0,399.0,234.0,133.0,35.22000453087796,-15.057659597403777
995.0,818.0,596.0,366.0,169.0,118.0,35.22009750240558,-15.057658687526393
989.0,820.0,590.0,364.0,169.0,118.0,35.22019047392693,-15.057657777610975
985.0,815.0,593.0,365.0,143.0,96.0,35.22028344544199,-15.05765686765753
986.0,804.0,593.0,364.0,143.0,96.0,35.22037641695078,-15.057655957666048
997.0,810.0,594.0,366.0,154.0,103.0,35.22046938845329,-15.057655047636539
990.0,813.0,598.0,360.0,154.0,103.0,35.220562359949525,-15.057654137568996
996.0,811.0,597.0,359.0,152.0,116.0,35.220655331439474,-15.057653227463422
981.0,812.0,593.0,356.0,152.0,116.0,35.22074830292315,-15.057652317319818
981.0,813.0,590.0,356.0,151.0,106.0,35.22084127440054,-15.057651407138177
996.0,813.0,590.0,359.0,151.0,106.0,35.22093424587165,-15.057650496918509
1349.0,1314.0,1376.0,1750.0,2245.0,1901.0,35.21619362756714,-15.05778721343708
1245.0,1169.0,1231.0,1513.0,2245.0,1901.0,35.21628659939105,-15.057786305113302
1118.0,990.0,992.0,1570.0,2094.0,1712.0,35.21637957120869,-15.057785396751488
1227.0,1147.0,1186.0,1695.0,2094.0,1712.0,35.21647254302007,-15.057784488351642
1327.0,1261.0,1296.0,1504.0,2215.0,1824.0,35.21656551482518,-15.057783579913767
1203.0,1079.0,1133.0,1554.0,2215.0,1824.0,35.21665848662401,-15.057782671437856
1410.0,1316.0,1447.0,1697.0,2354.0,2103.0,35.21675145841659,-15.057781762923916
