B2,B3,B4,B8,B11,B12,longitude,latitude
1031.0,1009.0,1186.0,2052.0,2090.0,1652.0,34.62660366363206,-14.811341398267848
1144.0,1018.0,1346.0,1703.0,2090.0,1652.0,34.62669656177203,-14.811340742163779
1001.0,922.0,989.0,1685.0,2189.0,1703.0,34.626789459907414,-14.811340086022282
1027.0,1047.0,1175.0,1949.0,2189.0,1703.0,34.626882358038216,-14.811339429843349
1100.0,1144.0,1545.0,1954.0,2388.0,2135.0,34.62697525616443,-14.811338773626984
1215.0,1321.0,1783.0,1959.0,2388.0,2135.0,34.627068154286064,-14.811338117373191
1165.0,1225.0,1520.0,1953.0,2302.0,1993.0,34.627161052403125,-14.811337461081964
1158.0,1205.0,1359.0,1835.0,2302.0,1993.0,34.62725395051559,-14.811336804753303
1206.0,1271.0,1541.0,1817.0,2173.0,2015.0,34.627346848623475,-14.811336148387214
1202.0,1323.0,1663.0,1801.0,2173.0,2015.0,34.62743974672678,-14.81133549198369
1212.0,1252.0,1576.0,1820.0,2461.0,2009.0,34.62753264482549,-14.811334835542734
1171.0,1134.0,1490.0,1940.0,2461.0,2009.0,34.62762554291963,-14.81133417906435
1975.0,2407.0,2484.0,2487.0,2902.0,2623.0,34.62771844100917,-14.811333522548534
1986.0,2208.0,2487.0,2950.0,2902.0,2623.0,34.62781133909414,-14.811332865995281
1091.0,1272.0,1743.0,2123.0,2667.0,2250.0,34.62790423717451,-14.8113322094046
1259.0,1374.0,1876.0,2157.0,2667.0,2250.0,34.627997135250304,-14.811331552776485
1167.0,1292.0,1676.0,2099.0,2523.0,2150.0,34.628090033321506,-14.81133089611094
1185.0,1255.0,1609.0,1967.0,2523.0,2150.0,34.628182931388125,-14.811330239407965
1162.0,1121.0,1435.0,1772.0,2430.0,2091.0,34.62827582945016,-14.811329582667556
1151.0,1164.0,1431.0,1743.0,2430.0,2091.0,34.628368727507606,-14.811328925889717
1188.0,1201.0,1413.0,2053.0,2461.0,2163.0,34.62846162556046,-14.811328269074444
1350.0,1380.0,1609.0,1813.0,2461.0,2163.0,34.628554523608734,-14.811327612221739
1373.0,1426.0,1629.0,2032.0,2149.0,1738.0,34.628647421652424,-14.811326955331603
975.0,918.0,1083.0,1800.0,2149.0,1738.0,34.628740319691516,-14.811326298404035
973.0,910.0,990.0,1977.0,1932.0,1472.0,34.628833217726026,-14.811325641439035
973.0,951.0,1017.0,2046.0,1932.0,1472.0,34.628926115755945,-14.811324984436606
1008.0,900.0,983.0,1906.0,2167.0,1714.0,34.629019013781274,-14.811324327396742
936.0,897.0,984.0,1630.0,2167.0,1714.0,34.62911191180202,-14.81132367031945
954.0,885.0,895.0,1637.0,2088.0,1633.0,34.62920480981818,-14.811323013204722
930.0,930.0,976.0,2257.0,2088.0,1633.0,34.629297707829735,-14.811322356052566
1120.0,1187.0,1396.0,2496.0,2335.0,1912.0,34.62939060583671,-14.811321698862976
1282.0,1340.0,1583.0,1976.0,2335.0,1912.0,34.6294835038391,-14.811321041635953
1299.0,1345.0,1621.0,1877.0,2669.0,2325.0,34.62957640183689,-14.8113203843715
1396.0,1429.0,1981.0,2303.0,2669.0,2325.0,34.6296692998301,-14.811319727069616
1286.0,1404.0,1871.0,2104.0,2599.0,2332.0,34.629762197818714,-14.811319069730303
1384.0,1517.0,1876.0,1891.0,2599.0,2332.0,34.62985509580274,-14.811318412353554
1321.0,1459.0,1722.0,2093.0,2447.0,2139.0,34.62994799378217,-14.811317754939374
1361.0,1486.0,1658.0,1927.0,2447.0,2139.0,34.630040891757005,-14.811317097487766
1177.0,1144.0,1339.0,1916.0,2379.0,1949.0,34.63013378972725,-14.811316439998722
1086.0,1104.0,1310.0,1820.0,2379.0,1949.0,34.63022668769291,-14.81131578247225
1202.0,1253.0,1436.0,1879.0,2479.0,1865.0,34.63031958565398,-14.811315124908344
1097.0,1024.0,1190.0,2077.0,2479.0,1865.0,34.63041248361045,-14.811314467307007
1003.0,978.0,1140.0,2011.0,2591.0,1923.0,34.63050538156233,-14.811313809668238
989.0,957.0,1170.0,1823.0,2591.0,1923.0,34.63059827950961,-14.811313151992037
956.0,918.0,1064.0,1896.0,2258.0,1537.0,34.63069117745231,-14.811312494278404
884.0,818.0,835.0,2199.0,2258.0,1537.0,34.63078407539041,-14.811311836527343
881.0,871.0,848.0,2460.0,2388.0,1709.0,34.630876973323915,-14.811311178738848
947.0,994.0,1139.0,2551.0,2388.0,1709.0,34.63096987125283,-14.811310520912922
999.0,1032.0,1289.0,2427.0,2889.0,2141.0,34.63106276917714,-14.811309863049564
990.0,976.0,1237.0,1998.0,2889.0,2141.0,34.63115566709687,-14.811309205148776
961.0,893.0,1008.0,2122.0,2648.0,1901.0,34.631248565011994,-14.811308547210555
1016.0,1003.0,1151.0,2249.0,2648.0,1901.0,34.63134146292253,-14.8113078892349
1024.0,982.0,1113.0,2065.0,2406.0,1615.0,34.63143436082847,-14.81130723122182
959.0,912.0,1008.0,2258.0,2406.0,1615.0,34.631527258729804,-14.811306573171303
1019.0,999.0,1222.0,2225.0,2925.0,2107.0,34.63162015662656,-14.811305915083356
1100.0,1144.0,1472.0,2231.0,2925.0,2107.0,34.631713054518706,-14.81130525695798
1161.0,1203.0,1507.0,2098.0,3820.0,3138.0,34.63180595240626,-14.81130459879517
1279.0,1223.0,1485.0,2027.0,3820.0,3138.0,34.63189885028922,-14.811303940594927
1311.0,1289.0,1626.0,2094.0,3426.0,2732.0,34.63199174816758,-14.811303282357255
