B2,B3,B4,B8,B11,B12,longitude,latitude
1123.0,1021.0,1070.0,2224.0,2742.0,1525.0,34.281571656021555,-11.597628438143557
1125.0,1010.0,1057.0,2235.0,2742.0,1525.0,34.28166336100908,-11.597628031493882
1093.0,1021.0,1042.0,2290.0,2703.0,1422.0,34.281755065993174,-11.597627624815129
1119.0,1031.0,1045.0,2221.0,2703.0,1422.0,34.28184677097383,-11.597627218107295
1129.0,1032.0,1036.0,2199.0,2548.0,1333.0,34.281938475951044,-11.597626811370382
1091.0,984.0,920.0,2284.0,2548.0,1333.0,34.28203018092482,-11.597626404604393
1074.0,975.0,846.0,2394.0,2436.0,1272.0,34.282121885895165,-11.597625997809324
1084.0,987.0,905.0,2310.0,2436.0,1272.0,34.282213590862064,-11.597625590985176
1090.0,984.0,909.0,2370.0,2671.0,1441.0,34.28230529582552,-11.59762518413195
1094.0,1000.0,984.0,2385.0,2671.0,1441.0,34.28239700078555,-11.597624777249646
1146.0,1057.0,1146.0,2337.0,3103.0,1767.0,34.28248870574213,-11.597624370338261
1175.0,1094.0,1240.0,2498.0,3103.0,1767.0,34.28258041069528,-11.5976239633978
1181.0,1120.0,1271.0,2548.0,3276.0,1977.0,34.28267211564499,-11.597623556428259
1175.0,1115.0,1254.0,2378.0,3276.0,1977.0,34.282763820591256,-11.597623149429639
1147.0,1099.0,1185.0,2322.0,2986.0,1736.0,34.28285552553409,-11.597622742401942
1128.0,1075.0,1068.0,2264.0,2986.0,1736.0,34.282947230473475,-11.597622335345166
1108.0,1049.0,1010.0,2293.0,2779.0,1566.0,34.28303893540942,-11.597621928259311
1134.0,1057.0,1040.0,2448.0,2779.0,1566.0,34.28313064034193,-11.597621521144378
1120.0,1041.0,980.0,2466.0,2782.0,1584.0,34.28322234527099,-11.597621114000367
1118.0,1067.0,1049.0,2461.0,2782.0,1584.0,34.28331405019662,-11.597620706827275
1120.0,1042.0,1033.0,2318.0,2533.0,1342.0,34.2834057551188,-11.597620299625106
1074.0,991.0,910.0,2362.0,2533.0,1342.0,34.283497460037545,-11.597619892393858
1053.0,960.0,807.0,2248.0,2117.0,1101.0,34.28358916495284,-11.597619485133531
1064.0,963.0,791.0,2089.0,2117.0,1101.0,34.283680869864696,-11.597619077844127
1068.0,943.0,806.0,2119.0,2108.0,1084.0,34.28377257477312,-11.597618670525645
1056.0,967.0,779.0,2430.0,2108.0,1084.0,34.283864279678085,-11.597618263178083
1083.0,1010.0,935.0,2329.0,2446.0,1372.0,34.28395598457961,-11.597617855801444
1112.0,1004.0,1035.0,2086.0,2446.0,1372.0,34.2840476894777,-11.597617448395724
1103.0,1024.0,1050.0,2100.0,2610.0,1487.0,34.284139394372346,-11.597617040960927
1101.0,1016.0,1029.0,2251.0,2610.0,1487.0,34.28423109926354,-11.59761663349705
1102.0,1012.0,970.0,2311.0,2755.0,1578.0,34.284322804151294,-11.597616226004096
1094.0,1000.0,944.0,2244.0,2755.0,1578.0,34.284414509035614,-11.597615818482064
1132.0,1038.0,1102.0,2305.0,3046.0,1748.0,34.28450621391648,-11.597615410930953
1136.0,1086.0,1163.0,2465.0,3046.0,1748.0,34.2845979187939,-11.597615003350763
1163.0,1112.0,1261.0,2461.0,3443.0,2033.0,34.28468962366788,-11.597614595741495
1218.0,1183.0,1484.0,2487.0,3443.0,2033.0,34.28478132853841,-11.597614188103147
1214.0,1184.0,1454.0,2449.0,3552.0,2199.0,34.284873033405496,-11.597613780435724
1212.0,1204.0,1473.0,2391.0,3552.0,2199.0,34.28496473826913,-11.59761337273922
1172.0,1101.0,1240.0,2289.0,2799.0,1658.0,34.285056443129335,-11.597612965013639
1082.0,970.0,805.0,2115.0,2799.0,1658.0,34.28514814798608,-11.597612557258977
1066.0,950.0,801.0,2147.0,2141.0,1143.0,34.28523985283939,-11.597612149475239
1083.0,972.0,851.0,2232.0,2141.0,1143.0,34.28533155768924,-11.597611741662421
1095.0,985.0,868.0,2148.0,2216.0,1217.0,34.28542326253565,-11.597611333820526
1096.0,959.0,882.0,1961.0,2216.0,1217.0,34.28551496737862,-11.597610925949551
1099.0,990.0,961.0,1994.0,2609.0,1458.0,34.28560667221813,-11.597610518049498
1169.0,1075.0,1198.0,2203.0,2609.0,1458.0,34.285698377054196,-11.59761011012037
1118.0,1068.0,1082.0,2294.0,2815.0,1666.0,34.285790081886816,-11.597609702162158
1115.0,1034.0,1001.0,2345.0,2815.0,1666.0,34.28588178671599,-11.59760929417487
1131.0,1050.0,1045.0,2389.0,2902.0,1669.0,34.28597349154172,-11.597608886158504
1132.0,1087.0,1089.0,2406.0,2902.0,1669.0,34.28606519636399,-11.59760847811306
1129.0,1081.0,1094.0,2373.0,3065.0,1822.0,34.286156901182814,-11.597608070038536
1147.0,1080.0,1124.0,2292.0,3065.0,1822.0,34.28624860599819,-11.597607661934935
1149.0,1090.0,1158.0,2214.0,3123.0,1892.0,34.28634031081012,-11.597607253802256
1161.0,1076.0,1177.0,2174.0,3123.0,1892.0,34.286432015618594,-11.597606845640497
1151.0,1078.0,1155.0,2188.0,3042.0,1890.0,34.286523720423624,-11.597606437449661
1108.0,1050.0,1051.0,2106.0,3042.0,1890.0,34.2866154252252,-11.597606029229746
