B2,B3,B4,B8,B11,B12,longitude,latitude
1181.0,1053.0,1033.0,1686.0,2000.0,1594.0,33.77800581342528,-13.957964277463018
1167.0,1042.0,1114.0,1554.0,1792.0,1324.0,33.77809838853319,-13.957963981297807
1233.0,1129.0,1172.0,1648.0,1792.0,1324.0,33.77819096363894,-13.957963685097367
1205.0,1140.0,1144.0,1884.0,1648.0,1230.0,33.77828353874253,-13.957963388861694
1183.0,1052.0,971.0,1960.0,1648.0,1230.0,33.77837611384395,-13.957963092590793
1191.0,1085.0,1107.0,1801.0,1804.0,1404.0,33.77846868894321,-13.957962796284658
1219.0,1120.0,1173.0,1644.0,1804.0,1404.0,33.77856126404031,-13.957962499943298
1246.0,1123.0,1293.0,1593.0,1877.0,1523.0,33.778653839135245,-13.957962203566703
1327.0,1275.0,1422.0,1641.0,1877.0,1523.0,33.77874641422802,-13.957961907154878
1290.0,1222.0,1399.0,1747.0,1901.0,1544.0,33.77883898931863,-13.957961610707827
1221.0,1121.0,1257.0,1721.0,1901.0,1544.0,33.77893156440707,-13.95796131422554
1214.0,1107.0,1130.0,1680.0,1775.0,1418.0,33.77902413949335,-13.957961017708026
1181.0,1038.0,1069.0,1869.0,1775.0,1418.0,33.77911671457747,-13.95796072115528
1232.0,1161.0,1362.0,1944.0,1905.0,1619.0,33.77920928965942,-13.957960424567304
1255.0,1247.0,1686.0,2078.0,1905.0,1619.0,33.77930186473921,-13.9579601279441
1225.0,1142.0,1256.0,1971.0,1972.0,1569.0,33.779394439816826,-13.957959831285663
1188.0,1090.0,1129.0,1789.0,1972.0,1569.0,33.77948701489228,-13.957959534591996
1224.0,1174.0,1294.0,1742.0,2008.0,1564.0,33.77957958996557,-13.9579592378631
1201.0,1142.0,1257.0,1751.0,2008.0,1564.0,33.7796721650367,-13.957958941098973
1230.0,1138.0,1218.0,1820.0,2053.0,1662.0,33.77976474010566,-13.957958644299614
1194.0,1103.0,1221.0,1869.0,2053.0,1662.0,33.77985731517245,-13.957958347465027
1247.0,1196.0,1368.0,1984.0,2221.0,1679.0,33.77994989023708,-13.95795805059521
1241.0,1171.0,1355.0,2022.0,2221.0,1679.0,33.78004246529953,-13.95795775369016
1212.0,1125.0,1213.0,1760.0,2075.0,1491.0,33.78013504035982,-13.957957456749881
1254.0,1155.0,1269.0,1606.0,2075.0,1491.0,33.78022761541795,-13.957957159774372
1247.0,1155.0,1271.0,1686.0,1994.0,1506.0,33.7803201904739,-13.957956862763632
1179.0,1105.0,1112.0,1973.0,1994.0,1506.0,33.78041276552769,-13.957956565717662
