B2,B3,B4,B8,B11,B12,latitude,longitude
909.0,802.0,621.0,2237.0,1684.0,951.0,-15.377045662161681,35.3094891180591
900.0,782.0,626.0,2245.0,1684.0,951.0,-15.377044696058375,35.309582224006704
919.0,805.0,707.0,2338.0,1854.0,1159.0,-15.377043729916206,35.30967532994773
958.0,890.0,856.0,2524.0,1854.0,1159.0,-15.377042763735167,35.3097684358822
975.0,911.0,841.0,2402.0,2060.0,1259.0,-15.37704179751526,35.3098615418101
972.0,906.0,835.0,2369.0,2060.0,1259.0,-15.377040831256487,35.30995464773143
959.0,897.0,865.0,2330.0,1711.0,950.0,-15.377039864958846,35.310047753646195
913.0,808.0,684.0,2017.0,1711.0,950.0,-15.37703889862234,35.310140859554394
881.0,758.0,579.0,1824.0,1330.0,692.0,-15.377037932246965,35.31023396545602
864.0,732.0,549.0,1685.0,1330.0,692.0,-15.37703696583272,35.31032707135108
877.0,712.0,525.0,1714.0,1202.0,602.0,-15.377035999379611,35.31042017723958
856.0,715.0,512.0,1811.0,1202.0,602.0,-15.377035032887635,35.310513283121495
920.0,780.0,574.0,2295.0,1478.0,858.0,-15.37703406635679,35.310606388996845
922.0,796.0,690.0,2213.0,1478.0,858.0,-15.37703309978708,35.31069949486563
1028.0,959.0,1010.0,1998.0,1828.0,1249.0,-15.377032133178503,35.310792600727844
1112.0,1061.0,1182.0,2052.0,1828.0,1249.0,-15.377031166531058,35.310885706583484
1015.0,918.0,983.0,1854.0,1661.0,1024.0,-15.377030199844743,35.31097881243256
945.0,819.0,684.0,1684.0,1661.0,1024.0,-15.377029233119563,35.311071918275054
921.0,864.0,664.0,2122.0,1663.0,902.0,-15.377028266355518,35.31116502411099
911.0,830.0,658.0,2232.0,1663.0,902.0,-15.377027299552601,35.31125812994034
931.0,844.0,730.0,2331.0,1992.0,1167.0,-15.377026332710821,35.311351235763134
960.0,839.0,817.0,2027.0,1992.0,1167.0,-15.377025365830173,35.311444341579346
961.0,831.0,831.0,1590.0,1873.0,1179.0,-15.37702439891066,35.311537447389
959.0,828.0,875.0,1563.0,1873.0,1179.0,-15.377023431952278,35.31163055319207
982.0,884.0,943.0,1714.0,1993.0,1272.0,-15.377022464955026,35.31172365898856
978.0,878.0,882.0,1774.0,1993.0,1272.0,-15.37702149791891,35.31181676477849
950.0,811.0,776.0,1698.0,1873.0,1154.0,-15.377020530843925,35.31190987056184
940.0,794.0,769.0,1600.0,1873.0,1154.0,-15.377019563730075,35.312002976338626
962.0,800.0,756.0,1755.0,1825.0,1087.0,-15.377018596577358,35.31209608210883
959.0,818.0,775.0,1725.0,1825.0,1087.0,-15.377017629385774,35.31218918787246
967.0,880.0,885.0,1779.0,1926.0,1190.0,-15.377016662155324,35.31228229362952
963.0,849.0,810.0,1733.0,1926.0,1190.0,-15.377015694886003,35.31237539938001
958.0,841.0,806.0,1930.0,1692.0,1060.0,-15.377014727577818,35.31246850512391
922.0,801.0,761.0,1766.0,1692.0,1060.0,-15.377013760230765,35.312561610861245
888.0,749.0,668.0,1949.0,1510.0,810.0,-15.377012792844846,35.31265471659201
930.0,770.0,615.0,2250.0,1510.0,810.0,-15.37701182542006,35.31274782231619
921.0,785.0,674.0,2376.0,1730.0,997.0,-15.377010857956407,35.3128409280338
953.0,813.0,781.0,2344.0,1730.0,997.0,-15.37700989045389,35.31293403374483
956.0,845.0,863.0,2114.0,1970.0,1316.0,-15.377008922912502,35.31302713944928
968.0,878.0,889.0,1901.0,1970.0,1316.0,-15.377007955332248,35.31312024514716
979.0,888.0,879.0,2007.0,2159.0,1361.0,-15.377006987713127,35.31321335083846
1007.0,916.0,977.0,1923.0,2159.0,1361.0,-15.377006020055141,35.313306456523186
1000.0,891.0,940.0,1780.0,2145.0,1414.0,-15.377005052358285,35.31339956220134
1054.0,953.0,976.0,2025.0,2145.0,1414.0,-15.377004084622564,35.31349266787291
1093.0,1035.0,1011.0,2278.0,2093.0,1357.0,-15.377003116847977,35.313585773537895
1038.0,965.0,985.0,2299.0,2093.0,1357.0,-15.37700214903452,35.31367887919631
1042.0,975.0,1034.0,2252.0,1948.0,1127.0,-15.3770011811822,35.313771984848145
965.0,859.0,798.0,1993.0,1948.0,1127.0,-15.37700021329101,35.3138650904934
922.0,808.0,639.0,2191.0,1597.0,793.0,-15.376999245360956,35.31395819613208
902.0,784.0,601.0,2193.0,1597.0,793.0,-15.376998277392035,35.31405130176418
872.0,720.0,517.0,1848.0,1458.0,780.0,-15.376997309384246,35.3141444073897
893.0,779.0,581.0,2204.0,1458.0,780.0,-15.376996341337591,35.31423751300864
910.0,786.0,661.0,1879.0,1556.0,941.0,-15.376995373252068,35.314330618621
898.0,746.0,635.0,1939.0,1556.0,941.0,-15.376994405127682,35.31442372422678
925.0,829.0,712.0,2223.0,1509.0,915.0,-15.376993436964426,35.314516829825976
926.0,797.0,695.0,1796.0,1509.0,915.0,-15.376992468762305,35.314609935418595
862.0,682.0,535.0,1584.0,1338.0,676.0,-15.376991500521315,35.314703041004634
878.0,730.0,541.0,2158.0,1338.0,676.0,-15.37699053224146,35.31479614658409
910.0,784.0,587.0,2452.0,1472.0,817.0,-15.37698956392274,35.31488925215696
891.0,731.0,592.0,2002.0,1472.0,817.0,-15.376988595565148,35.31498235772325
899.0,747.0,669.0,1787.0,1916.0,1272.0,-15.376987627168694,35.315075463282966
958.0,834.0,793.0,1883.0,1916.0,1272.0,-15.376986658733374,35.31516856883609
982.0,859.0,881.0,1898.0,2230.0,1676.0,-15.376985690259183,35.31526167438264
955.0,819.0,833.0,1861.0,2230.0,1676.0,-15.37698472174613,35.3153547799226
940.0,816.0,771.0,1918.0,2156.0,1554.0,-15.376983753194207,35.31544788545598
955.0,840.0,872.0,1684.0,2156.0,1554.0,-15.37698278460342,35.315540990982775
952.0,821.0,836.0,1343.0,2082.0,1558.0,-15.376981815973766,35.31563409650299
971.0,801.0,833.0,1380.0,2082.0,1558.0,-15.376980847305244,35.31572720201662
930.0,793.0,728.0,1703.0,1889.0,1167.0,-15.376979878597858,35.31582030752366
906.0,829.0,642.0,2530.0,1889.0,1167.0,-15.376978909851603,35.31591341302412
883.0,786.0,571.0,2778.0,1438.0,711.0,-15.376977941066482,35.316006518518
854.0,716.0,504.0,2331.0,1438.0,711.0,-15.376976972242495,35.31609962400529
854.0,696.0,496.0,1859.0,1117.0,509.0,-15.37697600337964,35.316192729486
852.0,678.0,501.0,1533.0,1117.0,509.0,-15.376975034477924,35.31628583496011
868.0,738.0,572.0,1984.0,1579.0,856.0,-15.376974065537338,35.31637894042765
925.0,819.0,703.0,2281.0,1579.0,856.0,-15.376973096557885,35.316472045888595
933.0,791.0,715.0,1794.0,1780.0,1050.0,-15.376972127539565,35.31656515134296
921.0,798.0,688.0,1820.0,1780.0,1050.0,-15.376971158482378,35.31665825679073
896.0,753.0,617.0,1687.0,1581.0,935.0,-15.376970189386327,35.31675136223192
890.0,745.0,574.0,1972.0,1581.0,935.0,-15.376969220251409,35.31684446766652
895.0,804.0,609.0,2777.0,1381.0,747.0,-15.376968251077624,35.316937573094535
884.0,767.0,570.0,2297.0,1381.0,747.0,-15.376967281864973,35.317030678515955
860.0,710.0,520.0,1831.0,1327.0,665.0,-15.376966312613455,35.317123783930796
882.0,815.0,573.0,2293.0,1327.0,665.0,-15.376965343323073,35.31721688933905
875.0,851.0,590.0,2419.0,1483.0,728.0,-15.376964373993824,35.31730999474071
897.0,790.0,592.0,2335.0,1483.0,728.0,-15.376963404625707,35.317403100135785
896.0,789.0,608.0,2354.0,1446.0,704.0,-15.376962435218724,35.317496205524264
888.0,757.0,607.0,1836.0,1446.0,704.0,-15.376961465772874,35.31758931090616
886.0,745.0,553.0,1704.0,1225.0,645.0,-15.376960496288161,35.317682416281464
895.0,769.0,608.0,2087.0,1509.0,771.0,-15.377135997560892,35.30949011377567
895.0,752.0,595.0,1978.0,1509.0,771.0,-15.377135031451642,35.309583219763326
895.0,793.0,653.0,2017.0,1637.0,970.0,-15.377134065303524,35.30967632574441
946.0,876.0,766.0,2517.0,1637.0,970.0,-15.377133099116538,35.309769431718934
1001.0,942.0,849.0,2670.0,2006.0,1141.0,-15.377132132890683,35.30986253768688
994.0,924.0,830.0,2422.0,2006.0,1141.0,-15.377131166625963,35.30995564364828
943.0,864.0,764.0,2316.0,1832.0,1041.0,-15.377130200322375,35.31004874960309
933.0,820.0,681.0,2159.0,1832.0,1041.0,-15.377129233979916,35.31014185555134
925.0,788.0,658.0,1793.0,1800.0,1007.0,-15.377128267598591,35.31023496149303
929.0,794.0,679.0,1643.0,1800.0,1007.0,-15.377127301178401,35.310328067428145
913.0,780.0,639.0,1736.0,1695.0,923.0,-15.377126334719343,35.31042117335669
873.0,722.0,537.0,1738.0,1695.0,923.0,-15.377125368221416,35.310514279278664
913.0,785.0,619.0,2032.0,1511.0,881.0,-15.377124401684622,35.31060738519407
909.0,768.0,651.0,1904.0,1511.0,881.0,-15.377123435108963,35.31070049110291
1027.0,922.0,997.0,1695.0,1756.0,1226.0,-15.377122468494434,35.31079359700517
1245.0,1206.0,1424.0,2003.0,1756.0,1226.0,-15.377121501841037,35.31088670290087
1060.0,991.0,1045.0,1805.0,1638.0,1114.0,-15.377120535148773,35.31097980879
890.0,748.0,599.0,1697.0,1638.0,1114.0,-15.377119568417644,35.31107291467256
907.0,852.0,685.0,2213.0,1482.0,800.0,-15.377118601647647,35.31116602054854
923.0,884.0,713.0,2184.0,1482.0,800.0,-15.377117634838779,35.31125912641795
938.0,839.0,759.0,2096.0,1828.0,1073.0,-15.377116667991048,35.3113522322808
987.0,900.0,921.0,2244.0,1828.0,1073.0,-15.377115701104447,35.31144533813706
984.0,898.0,958.0,1877.0,2044.0,1306.0,-15.377114734178981,35.31153844398676
984.0,857.0,932.0,1595.0,2044.0,1306.0,-15.377113767214645,35.31163154982989
981.0,888.0,966.0,1621.0,2021.0,1373.0,-15.377112800211442,35.311724655666445
980.0,871.0,929.0,1628.0,2021.0,1373.0,-15.377111833169373,35.31181776149642
978.0,852.0,834.0,1763.0,1926.0,1377.0,-15.377110866088437,35.31191086731983
1016.0,849.0,769.0,1882.0,1926.0,1377.0,-15.377109898968632,35.31200397313667
948.0,796.0,701.0,1938.0,1815.0,1239.0,-15.37710893180996,35.31209707894693
938.0,829.0,780.0,1941.0,1815.0,1239.0,-15.377107964612422,35.31219018475062
943.0,850.0,833.0,1851.0,1703.0,1072.0,-15.37710699737602,35.312283290547725
958.0,820.0,792.0,1752.0,1703.0,1072.0,-15.377106030100746,35.312376396338266
991.0,859.0,823.0,1745.0,1808.0,1188.0,-15.377105062786605,35.31246950212223
974.0,846.0,916.0,1687.0,1808.0,1188.0,-15.3771040954336,35.312562607899615
950.0,808.0,930.0,1900.0,1637.0,1052.0,-15.377103128041723,35.31265571367043
995.0,850.0,768.0,1950.0,1637.0,1052.0,-15.377102160610985,35.31274881943467
929.0,794.0,678.0,2058.0,1734.0,996.0,-15.377101193141375,35.31284192519232
943.0,845.0,723.0,2350.0,1734.0,996.0,-15.377100225632898,35.312935030943414
947.0,858.0,805.0,2315.0,1847.0,1073.0,-15.377099258085556,35.313028136687926
968.0,880.0,858.0,2266.0,1847.0,1073.0,-15.377098290499344,35.31312124242586
970.0,892.0,875.0,2200.0,1970.0,1236.0,-15.377097322874267,35.31321434815722
985.0,918.0,920.0,2319.0,1970.0,1236.0,-15.377096355210323,35.31330745388199
999.0,884.0,908.0,2062.0,1995.0,1279.0,-15.377095387507513,35.3134005596002
958.0,826.0,816.0,1799.0,1995.0,1279.0,-15.377094419765836,35.31349366531182
953.0,867.0,805.0,2086.0,2049.0,1317.0,-15.37709345198529,35.313586771016865
974.0,875.0,806.0,1978.0,2049.0,1317.0,-15.377092484165878,35.313679876715334
1005.0,939.0,923.0,2270.0,2042.0,1333.0,-15.3770915163076,35.31377298240722
999.0,892.0,814.0,2179.0,2042.0,1333.0,-15.37709054841045,35.31386608809253
945.0,828.0,714.0,2340.0,1857.0,1069.0,-15.377089580474438,35.31395919377127
922.0,842.0,676.0,2559.0,1857.0,1069.0,-15.377088612499557,35.31405229944342
889.0,777.0,606.0,2112.0,1778.0,1014.0,-15.37708764448581,35.314145405108995
894.0,754.0,576.0,2022.0,1778.0,1014.0,-15.377086676433196,35.314238510767986
