B2,B3,B4,B8,B11,B12,longitude,latitude
1090.0,969.0,992.0,1635.0,2072.0,1653.0,33.77800581342528,-13.957964277463018
1120.0,1039.0,1147.0,1435.0,1767.0,1369.0,33.77809838853319,-13.957963981297807
1256.0,1169.0,1272.0,1652.0,1767.0,1369.0,33.77819096363894,-13.957963685097367
1156.0,1162.0,1171.0,1583.0,1845.0,1500.0,33.77828353874253,-13.957963388861694
1152.0,1029.0,1095.0,1550.0,1845.0,1500.0,33.77837611384395,-13.957963092590793
1214.0,1153.0,1222.0,1677.0,2012.0,1562.0,33.77846868894321,-13.957962796284658
1172.0,1054.0,1148.0,1608.0,2012.0,1562.0,33.77856126404031,-13.957962499943298
1098.0,1070.0,1153.0,1673.0,1976.0,1588.0,33.778653839135245,-13.957962203566703
1220.0,1232.0,1416.0,1760.0,1976.0,1588.0,33.77874641422802,-13.957961907154878
1184.0,1121.0,1326.0,1915.0,2102.0,1695.0,33.77883898931863,-13.957961610707827
1143.0,1101.0,1278.0,1890.0,2102.0,1695.0,33.77893156440707,-13.95796131422554
1096.0,972.0,1013.0,1698.0,1931.0,1535.0,33.77902413949335,-13.957961017708026
1081.0,987.0,1041.0,1754.0,1931.0,1535.0,33.77911671457747,-13.95796072115528
1175.0,1108.0,1526.0,1989.0,2033.0,1730.0,33.77920928965942,-13.957960424567304
1124.0,1165.0,1634.0,2175.0,2033.0,1730.0,33.77930186473921,-13.9579601279441
1141.0,979.0,1200.0,1932.0,1987.0,1561.0,33.779394439816826,-13.957959831285663
1135.0,1062.0,1198.0,1819.0,1987.0,1561.0,33.77948701489228,-13.957959534591996
1144.0,1096.0,1210.0,1727.0,1951.0,1543.0,33.77957958996557,-13.9579592378631
1145.0,1058.0,1127.0,1885.0,1951.0,1543.0,33.7796721650367,-13.957958941098973
1074.0,988.0,1022.0,1742.0,2042.0,1577.0,33.77976474010566,-13.957958644299614
1101.0,1047.0,1170.0,1924.0,2042.0,1577.0,33.77985731517245,-13.957958347465027
1153.0,1111.0,1332.0,1944.0,2140.0,1598.0,33.77994989023708,-13.95795805059521
1109.0,1061.0,1209.0,1841.0,2140.0,1598.0,33.78004246529953,-13.95795775369016
1099.0,1055.0,1203.0,1668.0,2087.0,1581.0,33.78013504035982,-13.957957456749881
1232.0,1165.0,1358.0,1738.0,2087.0,1581.0,33.78022761541795,-13.957957159774372
1210.0,1169.0,1340.0,1905.0,2032.0,1601.0,33.7803201904739,-13.957956862763632
1104.0,1006.0,1059.0,1730.0,2032.0,1601.0,33.78041276552769,-13.957956565717662
1134.0,1008.0,1088.0,1429.0,1773.0,1249.0,33.78050534057932,-13.957956268636462
1209.0,1144.0,1253.0,1658.0,1773.0,1249.0,33.78059791562876,-13.95795597152003
1225.0,1157.0,1254.0,1696.0,1571.0,1197.0,33.780690490676044,-13.957955674368371
1091.0,989.0,947.0,1488.0,1571.0,1197.0,33.78078306572116,-13.95795537718148
1053.0,910.0,876.0,1385.0,1526.0,1048.0,33.7808756407641,-13.957955079959358
1099.0,962.0,948.0,1496.0,1526.0,1048.0,33.78096821580488,-13.957954782702007
1022.0,885.0,806.0,1751.0,1784.0,1133.0,33.78106079084349,-13.957954485409426
984.0,822.0,751.0,1810.0,1784.0,1133.0,33.781153365879916,-13.957954188081615
1005.0,913.0,875.0,1752.0,2129.0,1374.0,33.78124594091419,-13.95795389071857
1038.0,906.0,943.0,1759.0,2129.0,1374.0,33.78133851594628,-13.957953593320298
1059.0,946.0,1021.0,1828.0,2408.0,1564.0,33.781431090976206,-13.957953295886796
1088.0,1015.0,1107.0,1790.0,2408.0,1564.0,33.781523666003956,-13.957952998418063
1121.0,1026.0,1157.0,1834.0,2567.0,1655.0,33.78161624102954,-13.957952700914099
1107.0,1041.0,1176.0,1949.0,2567.0,1655.0,33.78170881605295,-13.957952403374906
1170.0,1069.0,1290.0,2043.0,2752.0,1926.0,33.78180139107418,-13.957952105800482
1224.0,1183.0,1400.0,2187.0,2752.0,1926.0,33.78189396609325,-13.957951808190828
1199.0,1113.0,1335.0,2066.0,2793.0,2036.0,33.78198654111015,-13.957951510545943
1196.0,1088.0,1324.0,1982.0,2793.0,2036.0,33.78207911612487,-13.957951212865828
1185.0,1095.0,1261.0,1882.0,2590.0,1959.0,33.782171691137414,-13.957950915150482
1218.0,1094.0,1239.0,1821.0,2590.0,1959.0,33.78226426614779,-13.957950617399908
1220.0,1106.0,1219.0,1669.0,2337.0,1740.0,33.782356841155995,-13.957950319614104
1236.0,1082.0,1093.0,1598.0,2337.0,1740.0,33.78244941616202,-13.957950021793067
1315.0,1232.0,1358.0,1754.0,2298.0,1898.0,33.78254199116587,-13.957949723936801
1419.0,1470.0,1770.0,2259.0,2298.0,1898.0,33.78263456616755,-13.957949426045307
1252.0,1270.0,1375.0,2176.0,2131.0,1475.0,33.78272714116706,-13.95794912811858
988.0,911.0,817.0,2015.0,2131.0,1475.0,33.78281971616439,-13.957948830156623
1000.0,847.0,772.0,1795.0,1868.0,1206.0,33.78291229115955,-13.957948532159437
964.0,853.0,788.0,1465.0,1868.0,1206.0,33.78300486615253,-13.95794823412702
977.0,836.0,765.0,1631.0,1847.0,1305.0,33.78309744114333,-13.957947936059373
1015.0,883.0,821.0,1449.0,1847.0,1305.0,33.78319001613197,-13.957947637956496
1186.0,1037.0,1024.0,1544.0,1920.0,1553.0,33.78328259111842,-13.957947339818388
1208.0,1101.0,1110.0,1875.0,1920.0,1553.0,33.783375166102694,-13.957947041645049
1140.0,1104.0,1117.0,2136.0,2332.0,1654.0,33.7834677410848,-13.957946743436484
1043.0,961.0,901.0,1849.0,2332.0,1654.0,33.78356031606472,-13.957946445192686
1026.0,932.0,897.0,1646.0,2220.0,1541.0,33.78365289104247,-13.957946146913656
1094.0,957.0,986.0,1914.0,2220.0,1541.0,33.78374546601804,-13.957945848599397
1108.0,1003.0,1145.0,1989.0,2633.0,1733.0,33.783838040991434,-13.95794555024991
1091.0,972.0,1085.0,1916.0,2633.0,1733.0,33.783930615962646,-13.957945251865192
