B2,B3,B4,B8,B11,B12,latitude,longitude
1226.0,1116.0,1341.0,1839.0,2284.0,1611.0,-13.710605945946796,34.39266941760755
1209.0,1114.0,1262.0,1937.0,2240.0,1587.0,-13.71060542504754,34.39276187605988
1199.0,1098.0,1247.0,1893.0,2240.0,1587.0,-13.710604904113731,34.39285433450835
1170.0,1088.0,1222.0,1672.0,2264.0,1723.0,-13.710604383145366,34.39294679295297
1194.0,1084.0,1223.0,1541.0,2264.0,1723.0,-13.710603862142447,34.39303925139373
1206.0,1077.0,1238.0,1596.0,2323.0,1725.0,-13.710603341104973,34.39313170983064
1184.0,1079.0,1205.0,1746.0,2323.0,1725.0,-13.710602820032943,34.39322416826369
1184.0,1060.0,1192.0,1795.0,2383.0,1692.0,-13.71060229892636,34.3933166266929
1174.0,1056.0,1201.0,1773.0,2383.0,1692.0,-13.71060177778522,34.39340908511824
1186.0,1059.0,1205.0,1754.0,2440.0,1766.0,-13.710601256609525,34.39350154353974
1190.0,1068.0,1218.0,1770.0,2440.0,1766.0,-13.710600735399279,34.393594001957375
1204.0,1116.0,1349.0,1935.0,2612.0,1813.0,-13.710600214154473,34.39368646037116
1215.0,1124.0,1312.0,1970.0,2612.0,1813.0,-13.710599692875114,34.39377891878108
1203.0,1129.0,1345.0,1987.0,2680.0,1786.0,-13.710599171561201,34.39387137718715
1221.0,1127.0,1327.0,2008.0,2680.0,1786.0,-13.710598650212733,34.39396383558937
1221.0,1142.0,1345.0,2008.0,2630.0,1767.0,-13.710598128829709,34.394056293987724
1201.0,1092.0,1283.0,1975.0,2630.0,1767.0,-13.710597607412131,34.39414875238223
1166.0,1072.0,1182.0,1916.0,2584.0,1685.0,-13.71059708596,34.39424121077286
1168.0,1053.0,1163.0,1903.0,2584.0,1685.0,-13.71059656447331,34.39433366915966
1179.0,1083.0,1210.0,1952.0,2517.0,1832.0,-13.710596042952067,34.39442612754258
1176.0,1084.0,1212.0,1659.0,2517.0,1832.0,-13.710595521396272,34.39451858592166
1172.0,1047.0,1200.0,1549.0,2462.0,2016.0,-13.710594999805918,34.394611044296866
1161.0,1035.0,1171.0,1528.0,2462.0,2016.0,-13.710594478181012,34.39470350266822
1164.0,1050.0,1151.0,1520.0,2448.0,2027.0,-13.71059395652155,34.39479596103572
1177.0,1054.0,1200.0,1525.0,2448.0,2027.0,-13.710593434827533,34.39488841939936
1187.0,1050.0,1210.0,1499.0,2491.0,2033.0,-13.710592913098962,34.39498087775913
1182.0,1056.0,1213.0,1580.0,2491.0,2033.0,-13.710592391335833,34.39507333611506
1165.0,1035.0,1177.0,1697.0,2543.0,1924.0,-13.710591869538153,34.39516579446712
1161.0,1060.0,1177.0,1756.0,2543.0,1924.0,-13.710591347705918,34.39525825281532
1151.0,1017.0,1121.0,1838.0,2492.0,1793.0,-13.710590825839127,34.39535071115966
1144.0,1034.0,1134.0,1789.0,2492.0,1793.0,-13.710590303937781,34.39544316950013
1233.0,1128.0,1336.0,1939.0,2442.0,1689.0,-13.710696341180977,34.39266995038029
1176.0,1110.0,1257.0,2037.0,2446.0,1699.0,-13.71069582027816,34.39276240886796
1199.0,1125.0,1291.0,2016.0,2446.0,1699.0,-13.710695299340784,34.39285486735177
1202.0,1093.0,1279.0,1811.0,2390.0,1774.0,-13.710694778368856,34.39294732583173
1203.0,1099.0,1256.0,1647.0,2390.0,1774.0,-13.710694257362372,34.39303978430784
1217.0,1079.0,1221.0,1697.0,2311.0,1673.0,-13.710693736321332,34.3931322427801
1157.0,1058.0,1171.0,1797.0,2311.0,1673.0,-13.710693215245739,34.39322470124849
1161.0,1049.0,1148.0,1798.0,2354.0,1649.0,-13.71069269413559,34.393317159713035
1183.0,1046.0,1193.0,1807.0,2354.0,1649.0,-13.710692172990885,34.39340961817373
1187.0,1074.0,1248.0,1783.0,2423.0,1765.0,-13.710691651811626,34.393502076630554
1170.0,1067.0,1225.0,1726.0,2423.0,1765.0,-13.71069113059781,34.39359453508354
1178.0,1098.0,1274.0,1899.0,2606.0,1886.0,-13.71069060934944,34.39368699353266
1196.0,1113.0,1341.0,1984.0,2606.0,1886.0,-13.710690088066514,34.39377945197793
1193.0,1089.0,1324.0,1856.0,2694.0,1982.0,-13.710689566749034,34.39387191041934
1205.0,1104.0,1291.0,1899.0,2694.0,1982.0,-13.710689045396999,34.3939643688569
1191.0,1114.0,1305.0,1925.0,2668.0,1941.0,-13.710688524010408,34.3940568272906
1215.0,1106.0,1287.0,1907.0,2668.0,1941.0,-13.710688002589261,34.39414928572044
1191.0,1089.0,1248.0,1900.0,2627.0,1848.0,-13.71068748113356,34.39424174414643
1183.0,1052.0,1189.0,1883.0,2627.0,1848.0,-13.710686959643306,34.39433420256856
1165.0,1069.0,1213.0,1900.0,2515.0,1834.0,-13.710686438118495,34.39442666098683
1178.0,1075.0,1194.0,1765.0,2515.0,1834.0,-13.710685916559129,34.39451911940124
1167.0,1032.0,1154.0,1613.0,2429.0,1861.0,-13.710685394965209,34.3946115778118
1155.0,1028.0,1100.0,1701.0,2429.0,1861.0,-13.710684873336731,34.39470403621849
1174.0,1050.0,1128.0,1766.0,2536.0,1894.0,-13.7106843516737,34.39479649462133
1178.0,1074.0,1219.0,1774.0,2536.0,1894.0,-13.710683829976114,34.39488895302032
1168.0,1083.0,1203.0,1717.0,2602.0,1942.0,-13.710683308243974,34.394981411415436
1169.0,1061.0,1222.0,1718.0,2602.0,1942.0,-13.710682786477276,34.395073869806694
1166.0,1050.0,1140.0,1788.0,2537.0,1813.0,-13.710682264676025,34.3951663281941
1154.0,1058.0,1164.0,1902.0,2537.0,1813.0,-13.71068174284022,34.39525878657764
1154.0,1037.0,1078.0,1960.0,2472.0,1721.0,-13.710681220969859,34.395351244957325
1145.0,1032.0,1104.0,1856.0,2472.0,1721.0,-13.710680699064943,34.39544370333315
1145.0,1032.0,1104.0,1845.0,2478.0,1780.0,-13.710680177125472,34.39553616170511
1158.0,1021.0,1129.0,1841.0,2478.0,1780.0,-13.710679655151445,34.39562862007321
1149.0,1044.0,1158.0,1780.0,2477.0,1807.0,-13.710679133142863,34.395721078437454
1155.0,1025.0,1112.0,1735.0,2477.0,1807.0,-13.710678611099727,34.39581353679783
1157.0,1040.0,1133.0,1834.0,2368.0,1600.0,-13.710678089022036,34.39590599515435
1133.0,1024.0,1118.0,1959.0,2368.0,1600.0,-13.71067756690979,34.395998453507005
1122.0,995.0,1052.0,1974.0,2489.0,1647.0,-13.71067704476299,34.3960909118558
1169.0,1070.0,1190.0,1974.0,2489.0,1647.0,-13.710676522581632,34.39618337020073
1184.0,1086.0,1266.0,1928.0,2794.0,2106.0,-13.710676000365721,34.396275828541796
1194.0,1124.0,1416.0,1913.0,2794.0,2106.0,-13.710675478115256,34.396368286879
1221.0,1158.0,1421.0,1895.0,2696.0,2089.0,-13.710674955830235,34.396460745212345
1199.0,1130.0,1326.0,1853.0,2696.0,2089.0,-13.71067443351066,34.39655320354183
1199.0,1089.0,1271.0,1829.0,2519.0,1950.0,-13.710673911156528,34.396645661867446
1195.0,1109.0,1316.0,1824.0,2519.0,1950.0,-13.710673388767843,34.3967381201892
1210.0,1082.0,1302.0,1782.0,2624.0,2043.0,-13.710672866344604,34.396830578507085
1195.0,1085.0,1267.0,1741.0,2624.0,2043.0,-13.710672343886808,34.39692303682111
1187.0,1080.0,1227.0,1734.0,2604.0,1972.0,-13.710671821394458,34.39701549513127
1202.0,1105.0,1297.0,1771.0,2604.0,1972.0,-13.710671298867553,34.39710795343756
1195.0,1103.0,1314.0,1824.0,2647.0,2018.0,-13.710670776306094,34.397200411739995
1196.0,1111.0,1316.0,1800.0,2647.0,2018.0,-13.710670253710077,34.397292870038555
1195.0,1113.0,1283.0,1832.0,2607.0,1786.0,-13.71066973107951,34.39738532833325
1175.0,1101.0,1248.0,2043.0,2607.0,1786.0,-13.710669208414384,34.39747778662409
1164.0,1078.0,1218.0,1933.0,2522.0,1665.0,-13.710668685714705,34.39757024491105
1176.0,1064.0,1190.0,1779.0,2522.0,1665.0,-13.71066816298047,34.39766270319415
1193.0,1084.0,1216.0,1853.0,2503.0,1768.0,-13.710667640211682,34.397755161473384
1181.0,1083.0,1237.0,1869.0,2503.0,1768.0,-13.710667117408338,34.397847619748745
1191.0,1100.0,1298.0,1840.0,2503.0,1880.0,-13.710666594570437,34.39794007802025
1211.0,1108.0,1293.0,1787.0,2503.0,1880.0,-13.710666071697986,34.39803253628788
1208.0,1147.0,1393.0,1821.0,2503.0,1855.0,-13.710665548790978,34.398124994551644
1168.0,1095.0,1213.0,1779.0,2503.0,1855.0,-13.710665025849414,34.39821745281154
1164.0,1046.0,1108.0,1915.0,2405.0,1663.0,-13.710664502873296,34.39830991106757
1196.0,1066.0,1193.0,1899.0,2405.0,1663.0,-13.710663979862623,34.398402369319726
1150.0,1023.0,1057.0,1840.0,2312.0,1497.0,-13.710663456817395,34.398494827568015
1117.0,981.0,938.0,2175.0,2312.0,1497.0,-13.710662933737614,34.39858728581244
1182.0,1073.0,1181.0,2186.0,2431.0,1703.0,-13.710662410623275,34.39867974405299
1216.0,1129.0,1300.0,1965.0,2431.0,1703.0,-13.710661887474384,34.39877220228967
1208.0,1094.0,1250.0,1846.0,2242.0,1661.0,-13.710661364290937,34.398864660522484
1200.0,1076.0,1219.0,1772.0,2242.0,1661.0,-13.710660841072936,34.39895711875143
1166.0,1062.0,1147.0,1646.0,1999.0,1385.0,-13.71066031782038,34.3990495769765
1173.0,1011.0,1021.0,1653.0,1999.0,1385.0,-13.710659794533269,34.399142035197706
1207.0,1102.0,1189.0,1906.0,2382.0,1700.0,-13.710659271211604,34.39923449341504
1230.0,1134.0,1340.0,1871.0,2382.0,1700.0,-13.710658747855385,34.399326951628495
1217.0,1122.0,1289.0,1706.0,2533.0,1888.0,-13.71065822446461,34.39941940983809
1221.0,1125.0,1324.0,1769.0,2533.0,1888.0,-13.71065770103928,34.39951186804381
1210.0,1105.0,1276.0,1673.0,2480.0,1902.0,-13.710657177579396,34.39960432624565
1211.0,1111.0,1259.0,1615.0,2480.0,1902.0,-13.710656654084957,34.39969678444363
1211.0,1104.0,1281.0,1655.0,2479.0,1858.0,-13.710656130555963,34.39978924263773
1215.0,1113.0,1318.0,1748.0,2479.0,1858.0,-13.710655606992415,34.399881700827954
1202.0,1105.0,1235.0,1711.0,2362.0,1814.0,-13.710655083394311,34.39997415901431
1226.0,1103.0,1243.0,1652.0,2362.0,1814.0,-13.710654559761654,34.4000666171968
1227.0,1110.0,1250.0,1625.0,2423.0,1848.0,-13.710654036094441,34.400159075375406
1211.0,1117.0,1256.0,1671.0,2423.0,1848.0,-13.710653512392675,34.40025153355015
1227.0,1115.0,1280.0,1663.0,2471.0,1824.0,-13.710652988656353,34.400343991721016
1216.0,1103.0,1280.0,1735.0,2471.0,1824.0,-13.710652464885477,34.400436449888
1197.0,1079.0,1244.0,1812.0,2479.0,1721.0,-13.710651941080046,34.400528908051115
1200.0,1102.0,1288.0,1963.0,2479.0,1721.0,-13.71065141724006,34.40062136621035
1213.0,1086.0,1205.0,1938.0,2430.0,1621.0,-13.71065089336552,34.400713824365724
1179.0,1046.0,1171.0,1849.0,2430.0,1621.0,-13.710650369456426,34.40080628251721
1159.0,1060.0,1133.0,1827.0,2401.0,1635.0,-13.710649845512776,34.40089874066483
1162.0,1053.0,1110.0,1801.0,2401.0,1635.0,-13.710649321534573,34.40099119880856
1188.0,1080.0,1189.0,1746.0,2362.0,1727.0,-13.710648797521813,34.40108365694843
1196.0,1103.0,1228.0,1746.0,2362.0,1727.0,-13.710648273474499,34.40117611508441
1196.0,1074.0,1179.0,1751.0,2369.0,1715.0,-13.710647749392631,34.40126857321652
1185.0,1068.0,1195.0,1770.0,2369.0,1715.0,-13.71064722527621,34.401361031344756
1180.0,1068.0,1191.0,1775.0,2425.0,1789.0,-13.710646701125233,34.40145348946911
1197.0,1064.0,1225.0,1659.0,2425.0,1789.0,-13.710646176939703,34.4015459475896
1209.0,1080.0,1229.0,1655.0,2443.0,1740.0,-13.710645652719615,34.4016384057062
1192.0,1103.0,1251.0,1861.0,2443.0,1740.0,-13.710645128464975,34.401730863818926
1196.0,1092.0,1235.0,2009.0,2437.0,1578.0,-13.71064460417578,34.40182332192777
1168.0,1086.0,1216.0,1846.0,2437.0,1578.0,-13.71064407985203,34.40191578003274
