B2,B3,B4,B8,B11,B12,longitude,latitude
1167.0,1237.0,1555.0,2657.0,3112.0,2339.0,34.011620166108344,-11.45664360166657
1130.0,1178.0,1492.0,2638.0,3112.0,2339.0,34.01171183407969,-11.456643284507727
1108.0,1187.0,1399.0,2351.0,2895.0,2160.0,34.01180350204833,-11.456642967320159
1280.0,1258.0,1420.0,2110.0,2895.0,2160.0,34.011895170014256,-11.456642650103863
1226.0,1255.0,1508.0,1997.0,2711.0,2209.0,34.01198683797748,-11.456642332858841
1117.0,1060.0,1546.0,1843.0,2711.0,2209.0,34.01207850593799,-11.456642015585091
1119.0,1099.0,1486.0,1873.0,2527.0,1894.0,34.01217017389579,-11.456641698282615
1083.0,1014.0,1170.0,1992.0,2527.0,1894.0,34.012261841850886,-11.456641380951414
1043.0,1018.0,1191.0,2182.0,2504.0,1934.0,34.01235350980327,-11.456641063591485
1026.0,1060.0,1237.0,2185.0,2504.0,1934.0,34.012445177752944,-11.45664074620283
1060.0,1037.0,1223.0,2100.0,2664.0,1950.0,34.012536845699906,-11.45664042878545
1154.0,1143.0,1176.0,1945.0,2664.0,1950.0,34.01262851364416,-11.456640111339343
1230.0,1223.0,1382.0,2107.0,2766.0,2004.0,34.0127201815857,-11.45663979386451
1122.0,1189.0,1443.0,2391.0,2766.0,2004.0,34.01281184952453,-11.456639476360948
1101.0,1157.0,1515.0,2480.0,2913.0,2124.0,34.01290351746065,-11.456639158828661
1102.0,1174.0,1399.0,2652.0,2913.0,2124.0,34.01299518539406,-11.456638841267647
1154.0,1245.0,1516.0,2697.0,2799.0,2156.0,34.01308685332475,-11.456638523677908
1157.0,1269.0,1568.0,2571.0,2799.0,2156.0,34.01317852125274,-11.456638206059441
1121.0,1178.0,1475.0,2187.0,2531.0,1900.0,34.013270189178016,-11.45663788841225
1080.0,1072.0,1268.0,1908.0,2531.0,1900.0,34.01336185710058,-11.45663757073633
1113.0,1139.0,1362.0,2039.0,2459.0,1880.0,34.01345352502042,-11.456637253031685
1235.0,1319.0,1671.0,2148.0,2459.0,1880.0,34.013545192937556,-11.456636935298313
1216.0,1270.0,1613.0,2110.0,2772.0,2154.0,34.01363686085198,-11.456636617536217
1172.0,1213.0,1522.0,2067.0,2772.0,2154.0,34.013728528763686,-11.45663629974539
1162.0,1196.0,1560.0,2062.0,2802.0,2110.0,34.01382019667268,-11.45663598192584
1152.0,1173.0,1566.0,2062.0,2802.0,2110.0,34.01391186457896,-11.456635664077563
1166.0,1197.0,1495.0,2152.0,2699.0,2081.0,34.014003532482526,-11.45663534620056
1183.0,1216.0,1515.0,2255.0,2699.0,2081.0,34.01409520038338,-11.45663502829483
1181.0,1231.0,1553.0,2260.0,2811.0,2230.0,34.01418686828152,-11.456634710360374
1204.0,1286.0,1588.0,2269.0,2811.0,2230.0,34.01427853617694,-11.456634392397191
1202.0,1287.0,1766.0,2321.0,2789.0,2253.0,34.01437020406965,-11.456634074405283
1175.0,1215.0,1528.0,2137.0,2789.0,2253.0,34.01446187195964,-11.45663375638465
1139.0,1112.0,1322.0,1895.0,2654.0,2005.0,34.014553539846915,-11.456633438335286
1108.0,1073.0,1296.0,1852.0,2654.0,2005.0,34.014645207731476,-11.4566331202572
1122.0,1146.0,1307.0,1964.0,2417.0,1949.0,34.01473687561332,-11.456632802150384
1251.0,1243.0,1488.0,1827.0,2417.0,1949.0,34.01482854349245,-11.456632484014843
1165.0,1177.0,1402.0,1927.0,2560.0,1957.0,34.01492021136886,-11.456632165850577
1114.0,1154.0,1476.0,2298.0,2560.0,1957.0,34.01501187924256,-11.456631847657583
1201.0,1283.0,1702.0,2134.0,2395.0,2003.0,34.01510354711353,-11.456631529435864
1181.0,1180.0,1474.0,1638.0,2395.0,2003.0,34.015195214981794,-11.45663121118542
1313.0,1303.0,1486.0,1588.0,2248.0,1989.0,34.01528688284734,-11.456630892906245
1382.0,1360.0,1644.0,1737.0,2248.0,1989.0,34.01537855071016,-11.456630574598348
1452.0,1502.0,1786.0,2009.0,2533.0,2244.0,34.01547021857027,-11.456630256261722
1443.0,1575.0,1882.0,2143.0,2533.0,2244.0,34.015561886427655,-11.456629937896372
1478.0,1492.0,1787.0,1898.0,2668.0,2358.0,34.01565355428232,-11.456629619502294
1495.0,1551.0,1593.0,1797.0,2668.0,2358.0,34.01574522213428,-11.45662930107949
1257.0,1252.0,1250.0,2411.0,2583.0,2283.0,34.01583688998351,-11.45662898262796
1237.0,1265.0,1465.0,2337.0,2583.0,2283.0,34.01592855783002,-11.456628664147706
1415.0,1445.0,1616.0,1679.0,2405.0,2223.0,34.01602022567382,-11.456628345638721
1381.0,1396.0,1496.0,1547.0,2405.0,2223.0,34.016111893514896,-11.456628027101013
1319.0,1291.0,1337.0,1458.0,2376.0,2184.0,34.016203561353244,-11.45662770853458
1354.0,1376.0,1765.0,1862.0,2376.0,2184.0,34.01629522918888,-11.456627389939417
1377.0,1457.0,1662.0,1772.0,2427.0,2126.0,34.01638689702179,-11.45662707131553
1359.0,1341.0,1522.0,1537.0,2427.0,2126.0,34.01647856485199,-11.456626752662915
1411.0,1460.0,1505.0,1560.0,2346.0,2152.0,34.016570232679456,-11.456626433981576
1315.0,1313.0,1434.0,1719.0,2346.0,2152.0,34.016661900504204,-11.456626115271508
1374.0,1408.0,1567.0,1722.0,2525.0,2281.0,34.01675356832624,-11.456625796532718
1542.0,1615.0,1781.0,1774.0,2525.0,2281.0,34.016845236145535,-11.456625477765197
1486.0,1565.0,1754.0,1884.0,2490.0,2182.0,34.016936903962126,-11.456625158968953
1533.0,1569.0,1675.0,1797.0,2490.0,2182.0,34.01702857177599,-11.45662484014398
1359.0,1393.0,1462.0,1891.0,2378.0,1966.0,34.01712023958713,-11.456624521290285
1154.0,1163.0,1227.0,2197.0,2378.0,1966.0,34.01721190739554,-11.45662420240786
1187.0,1224.0,1318.0,2011.0,2448.0,1884.0,34.01730357520124,-11.456623883496711
1314.0,1391.0,1663.0,2015.0,2448.0,1884.0,34.01739524300421,-11.456623564556834
1264.0,1330.0,1618.0,2087.0,2505.0,1953.0,34.017486910804465,-11.456623245588231
1167.0,1130.0,1214.0,2011.0,2505.0,1953.0,34.017578578601984,-11.456622926590903
1080.0,1029.0,1092.0,2143.0,2550.0,1799.0,34.01767024639678,-11.45662260756485
1104.0,1070.0,1115.0,1994.0,2550.0,1799.0,34.01776191418886,-11.456622288510069
1098.0,1031.0,1095.0,1948.0,2586.0,1807.0,34.017853581978216,-11.45662196942656
1136.0,1092.0,1100.0,2023.0,2586.0,1807.0,34.017945249764836,-11.456621650314327
1100.0,1092.0,1204.0,2191.0,2950.0,2122.0,34.01803691754874,-11.456621331173368
1129.0,1109.0,1171.0,2327.0,2950.0,2122.0,34.01812858532992,-11.456621012003684
1205.0,1228.0,1469.0,2173.0,3066.0,2324.0,34.01822025310837,-11.45662069280527
1260.0,1352.0,1621.0,2206.0,3066.0,2324.0,34.018311920884095,-11.456620373578133
1151.0,1185.0,1346.0,2324.0,3337.0,2445.0,34.018403588657094,-11.456620054322267
1133.0,1120.0,1273.0,2441.0,3337.0,2445.0,34.018495256427364,-11.456619735037677
1119.0,1171.0,1321.0,2434.0,3231.0,2349.0,34.01858692419491,-11.45661941572436
1133.0,1184.0,1410.0,2319.0,3231.0,2349.0,34.018678591959734,-11.456619096382317
1039.0,1032.0,1191.0,1841.0,2877.0,1966.0,34.018770259721826,-11.456618777011549
982.0,920.0,905.0,1716.0,2877.0,1966.0,34.0188619274812,-11.456618457612054
1148.0,1200.0,1476.0,2306.0,3482.0,2663.0,34.01895359523783,-11.456618138183831
1237.0,1355.0,1837.0,2766.0,3482.0,2663.0,34.019045262991746,-11.456617818726885
1201.0,1348.0,1685.0,2866.0,3910.0,2934.0,34.01913693074293,-11.456617499241212
1166.0,1247.0,1641.0,2658.0,3910.0,2934.0,34.01922859849138,-11.45661717972681
