B2,B3,B4,B8,B11,B12,longitude,latitude
997.0,921.0,982.0,1573.0,2525.0,2137.0,34.51549351729487,-15.593642819700397
1002.0,893.0,953.0,1686.0,2525.0,2137.0,34.51558676359247,-15.593642176939154
1075.0,1016.0,1195.0,1793.0,2724.0,2239.0,34.51568000988573,-15.5936415341384
1076.0,1002.0,1211.0,1886.0,2724.0,2239.0,34.515773256174654,-15.593640891298127
1076.0,999.0,1107.0,1712.0,2541.0,2044.0,34.515866502459254,-15.593640248418348
1060.0,969.0,1108.0,1566.0,2541.0,2044.0,34.51595974873953,-15.593639605499055
1015.0,958.0,1015.0,1757.0,2423.0,1957.0,34.51605299501547,-15.59363896254025
1007.0,952.0,1103.0,1696.0,2423.0,1957.0,34.51614624128709,-15.593638319541931
1003.0,928.0,1012.0,1591.0,2322.0,1958.0,34.51623948755437,-15.593637676504104
958.0,840.0,850.0,1534.0,2322.0,1958.0,34.51633273381732,-15.593637033426763
989.0,874.0,910.0,1601.0,2169.0,1777.0,34.51642598007595,-15.593636390309907
988.0,856.0,948.0,1474.0,2169.0,1777.0,34.51651922633024,-15.593635747153543
954.0,838.0,792.0,1578.0,2275.0,1821.0,34.5166124725802,-15.593635103957665
1016.0,925.0,1035.0,1639.0,2275.0,1821.0,34.51670571882583,-15.593634460722276
994.0,908.0,1006.0,1653.0,2306.0,1924.0,34.516798965067125,-15.593633817447373
1026.0,943.0,991.0,1703.0,2306.0,1924.0,34.51689221130409,-15.59363317413296
1001.0,905.0,944.0,1456.0,2065.0,1776.0,34.51698545753673,-15.593632530779033
948.0,813.0,731.0,1470.0,2065.0,1776.0,34.51707870376502,-15.593631887385596
945.0,794.0,789.0,1307.0,2024.0,1754.0,34.51717194998899,-15.593631243952647
1026.0,889.0,924.0,1218.0,2024.0,1754.0,34.517265196208626,-15.593630600480184
1100.0,987.0,1040.0,1390.0,2310.0,2165.0,34.51735844242393,-15.593629956968211
1083.0,977.0,1093.0,1435.0,2310.0,2165.0,34.5174516886349,-15.593629313416724
1097.0,1024.0,1027.0,1755.0,2355.0,2182.0,34.517544934841524,-15.593628669825726
1298.0,1258.0,1260.0,1673.0,2355.0,2182.0,34.51763818104383,-15.593628026195216
1395.0,1364.0,1448.0,1621.0,2242.0,2169.0,34.51773142724179,-15.593627382525193
1203.0,1161.0,1271.0,1697.0,2242.0,2169.0,34.51782467343542,-15.593626738815658
1295.0,1228.0,1332.0,1604.0,2278.0,1994.0,34.517917919624715,-15.593626095066613
1232.0,1097.0,1217.0,1711.0,2278.0,1994.0,34.518011165809675,-15.593625451278056
1077.0,969.0,1118.0,1771.0,2379.0,2123.0,34.5181044119903,-15.593624807449984
1210.0,1181.0,1352.0,1722.0,2379.0,2123.0,34.518197658166585,-15.593624163582405
1235.0,1195.0,1317.0,1740.0,2193.0,1924.0,34.51829090433854,-15.593623519675312
1448.0,1390.0,1346.0,1724.0,2193.0,1924.0,34.51838415050616,-15.593622875728707
1516.0,1323.0,1364.0,1684.0,2041.0,1777.0,34.51847739666943,-15.593622231742586
1054.0,919.0,926.0,1929.0,2041.0,1777.0,34.51857064282838,-15.593621587716957
1060.0,1020.0,945.0,2045.0,2132.0,1772.0,34.518663888982985,-15.593620943651816
1060.0,1009.0,1133.0,2058.0,2132.0,1772.0,34.51875713513326,-15.593620299547164
1029.0,945.0,1024.0,1623.0,2525.0,2137.0,34.51549418045397,-15.593733195389776
992.0,886.0,949.0,1730.0,2525.0,2137.0,34.51558742679232,-15.593732552624623
1023.0,980.0,1109.0,1899.0,2724.0,2239.0,34.515680673126354,-15.593731909819958
1065.0,1022.0,1112.0,2040.0,2724.0,2239.0,34.51577391945605,-15.593731266975777
1043.0,953.0,1024.0,1654.0,2541.0,2044.0,34.515867165781415,-15.593730624092089
1001.0,908.0,912.0,1505.0,2541.0,2044.0,34.51596041210246,-15.593729981168885
962.0,883.0,921.0,1753.0,2423.0,1957.0,34.51605365841916,-15.59372933820617
1019.0,961.0,1127.0,1751.0,2423.0,1957.0,34.51614690473154,-15.593728695203943
1025.0,939.0,1145.0,1582.0,2322.0,1958.0,34.5162401510396,-15.593728052162202
1003.0,891.0,1017.0,1575.0,2322.0,1958.0,34.51633339734331,-15.59372740908095
979.0,884.0,943.0,1605.0,2169.0,1777.0,34.516426643642696,-15.593726765960186
982.0,885.0,934.0,1563.0,2169.0,1777.0,34.516519889937754,-15.593726122799909
990.0,894.0,924.0,1645.0,2275.0,1821.0,34.51661313622848,-15.59372547960012
1013.0,919.0,1076.0,1741.0,2275.0,1821.0,34.516706382514876,-15.59372483636082
957.0,856.0,924.0,1772.0,2306.0,1924.0,34.51679962879694,-15.593724193082005
1149.0,1033.0,982.0,1623.0,2306.0,1924.0,34.51689287507467,-15.59372354976368
1069.0,917.0,1002.0,1364.0,2065.0,1776.0,34.51698612134807,-15.59372290640584
951.0,821.0,760.0,1359.0,2065.0,1776.0,34.51707936761713,-15.593722263008493
974.0,836.0,869.0,1266.0,2024.0,1754.0,34.51717261388187,-15.593721619571628
1012.0,879.0,925.0,1245.0,2024.0,1754.0,34.51726586014227,-15.593720976095254
1048.0,943.0,992.0,1333.0,2310.0,2165.0,34.51735910639833,-15.593720332579366
1028.0,911.0,952.0,1320.0,2310.0,2165.0,34.51745235265006,-15.593719689023965
1001.0,897.0,948.0,1583.0,2355.0,2182.0,34.517545598897456,-15.593719045429054
1276.0,1137.0,1214.0,1644.0,2355.0,2182.0,34.517638845140524,-15.59371840179463
1437.0,1309.0,1454.0,1550.0,2242.0,2169.0,34.51773209137926,-15.593717758120693
1307.0,1267.0,1190.0,1510.0,2242.0,2169.0,34.51782533761365,-15.593717114407246
1305.0,1227.0,1272.0,1643.0,2278.0,1994.0,34.51791858384371,-15.593716470654286
1116.0,1111.0,1089.0,1760.0,2278.0,1994.0,34.51801183006943,-15.593715826861814
1116.0,1086.0,1287.0,2009.0,2379.0,2123.0,34.51810507629082,-15.593715183029827
1121.0,1068.0,1235.0,1911.0,2379.0,2123.0,34.51819832250788,-15.59371453915833
988.0,941.0,986.0,1681.0,2193.0,1924.0,34.51829156872059,-15.593713895247323
1100.0,1079.0,999.0,1836.0,2193.0,1924.0,34.51838481492897,-15.5937132512968
1206.0,1187.0,1229.0,1883.0,2041.0,1777.0,34.51847806113302,-15.593712607306767
1014.0,956.0,832.0,1909.0,2041.0,1777.0,34.51857130733273,-15.593711963277219
1233.0,1071.0,1155.0,1894.0,2132.0,1772.0,34.518664553528104,-15.593711319208163
1072.0,1036.0,1017.0,1644.0,2132.0,1772.0,34.51875779971913,-15.593710675099592
968.0,898.0,895.0,1957.0,2293.0,2007.0,34.518851045905826,-15.593710030951511
1012.0,935.0,999.0,1923.0,2293.0,2007.0,34.518944292088186,-15.593709386763916
1047.0,945.0,1047.0,1557.0,1921.0,1550.0,34.519037538266204,-15.593708742536808
1043.0,981.0,896.0,1607.0,1921.0,1550.0,34.51913078443989,-15.593708098270191
961.0,845.0,781.0,1956.0,1780.0,1355.0,34.51922403060922,-15.593707453964061
930.0,780.0,747.0,1756.0,1780.0,1355.0,34.51931727677423,-15.593706809618418
943.0,808.0,779.0,1722.0,1882.0,1332.0,34.5194105229349,-15.593706165233261
954.0,828.0,910.0,1840.0,1882.0,1332.0,34.51950376909122,-15.593705520808596
936.0,802.0,827.0,1674.0,1745.0,1247.0,34.51959701524321,-15.593704876344416
919.0,801.0,816.0,1765.0,1745.0,1247.0,34.51969026139085,-15.593704231840725
974.0,883.0,878.0,1715.0,2006.0,1475.0,34.51978350753416,-15.593703587297522
988.0,850.0,1011.0,1638.0,2006.0,1475.0,34.51987675367312,-15.59370294271481
1008.0,943.0,1148.0,1691.0,2109.0,1667.0,34.51996999980775,-15.59370229809258
1281.0,1122.0,1255.0,1666.0,2109.0,1667.0,34.520063245938026,-15.593701653430841
993.0,836.0,840.0,1288.0,1510.0,1090.0,34.52015649206397,-15.593701008729592
881.0,723.0,567.0,1434.0,1510.0,1090.0,34.52024973818557,-15.593700363988829
879.0,700.0,531.0,1460.0,1136.0,679.0,34.52034298430282,-15.593699719208553
846.0,707.0,514.0,1541.0,1136.0,679.0,34.52043623041574,-15.593699074388764
848.0,696.0,520.0,1463.0,1045.0,578.0,34.52052947652431,-15.593698429529468
847.0,720.0,506.0,1417.0,1045.0,578.0,34.520622722628545,-15.593697784630656
840.0,718.0,483.0,1538.0,812.0,436.0,34.520715968728425,-15.593697139692335
838.0,627.0,434.0,1095.0,812.0,436.0,34.52080921482397,-15.593696494714498
