,B2,B3,B4,B8,B11,B12,row,geometry,index_right,latitude,longitude,area_in_meters,confidence,full_plus_code,building
0,1307.0,1276.0,1437.0,1924.0,1923.0,1385.0,92,POINT (33.78644546788732 -13.96245776710989),218,-13.96251897,33.78645301,98.5322,0.7378,5GRM2QPP+XHW7,1
1,1540.0,1545.0,1869.0,2152.0,2082.0,1471.0,292,POINT (33.78644577451356 -13.96254817879159),218,-13.96251897,33.78645301,98.5322,0.7378,5GRM2QPP+XHW7,1
2,1587.0,1553.0,1678.0,1825.0,1614.0,1182.0,100,POINT (33.78718608153879 -13.96245537034777),77,-13.96242142,33.78717023,45.9149,0.6598,5GRM2QQP+2VM3,1
3,1194.0,1172.0,1220.0,1901.0,2090.0,1620.0,104,POINT (33.78755638831204 -13.962454171120909),52,-13.96246286,33.78757085,462.308,0.845,5GRM2QQQ+228F,1
4,1195.0,1192.0,1185.0,1867.0,1896.0,1494.0,304,POINT (33.78755669537131 -13.962544582778408),52,-13.96246286,33.78757085,462.308,0.845,5GRM2QQQ+228F,1
5,1210.0,1131.0,1059.0,1240.0,1599.0,1243.0,180,POINT (33.79459221033289 -13.96243127867548),175,-13.96257861,33.79450655,996.6334,0.8366,5GRM2QPV+XR6R,1
6,1192.0,1127.0,1107.0,1358.0,1837.0,1461.0,380,POINT (33.79459252013464 -13.962521690178937),175,-13.96257861,33.79450655,996.6334,0.8366,5GRM2QPV+XR6R,1
7,1122.0,1019.0,1043.0,1860.0,1972.0,1572.0,576,POINT (33.7942225235447 -13.962613311638348),175,-13.96257861,33.79450655,996.6334,0.8366,5GRM2QPV+XR6R,1
8,1245.0,1238.0,1265.0,1749.0,1972.0,1572.0,577,POINT (33.79431510014648 -13.962613009202054),175,-13.96257861,33.79450655,996.6334,0.8366,5GRM2QPV+XR6R,1
9,1351.0,1362.0,1531.0,1709.0,1793.0,1520.0,578,POINT (33.79440767674606 -13.962612706730516),175,-13.96257861,33.79450655,996.6334,0.8366,5GRM2QPV+XR6R,1
10,1380.0,1382.0,1444.0,1636.0,1793.0,1520.0,579,POINT (33.79450025334343 -13.962612404223735),175,-13.96257861,33.79450655,996.6334,0.8366,5GRM2QPV+XR6R,1
11,1260.0,1255.0,1292.0,1513.0,1837.0,1461.0,580,POINT (33.794592829938594 -13.962612101681716),175,-13.96257861,33.79450655,996.6334,0.8366,5GRM2QPV+XR6R,1
12,1277.0,1230.0,1237.0,1553.0,1515.0,1260.0,779,POINT (33.79450056311351 -13.962702815727871),175,-13.96257861,33.79450655,996.6334,0.8366,5GRM2QPV+XR6R,1
13,1284.0,1264.0,1249.0,1551.0,1652.0,1351.0,780,POINT (33.79459313974476 -13.962702513183816),175,-13.96257861,33.79450655,996.6334,0.8366,5GRM2QPV+XR6R,1
14,1170.0,1165.0,1067.0,2039.0,1661.0,1196.0,182,POINT (33.794777363372255 -13.962430673493856),278,-13.96244194,33.79479417,23.2803,0.7314,5GRM2QQV+2WF7,1
15,1245.0,1202.0,1266.0,1374.0,1469.0,1154.0,187,POINT (33.795240245932014 -13.962429159923069),65,-13.96251841,33.79519978,537.308,0.8416,5GRM2QPW+X3W7,1
16,1056.0,930.0,946.0,1376.0,1680.0,1376.0,386,POINT (33.795147979442746 -13.962519874198945),65,-13.96251841,33.79519978,537.308,0.8416,5GRM2QPW+X3W7,1
17,1362.0,1306.0,1450.0,1383.0,1680.0,1376.0,387,POINT (33.79524055598636 -13.962519571412267),65,-13.96251841,33.79519978,537.308,0.8416,5GRM2QPW+X3W7,1
18,1106.0,983.0,1182.0,1294.0,1680.0,1376.0,586,POINT (33.795148289463214 -13.962610285689504),65,-13.96251841,33.79519978,537.308,0.8416,5GRM2QPW+X3W7,1
19,1411.0,1419.0,1521.0,1460.0,1680.0,1376.0,587,POINT (33.79524086604292 -13.962609982900789),65,-13.96251841,33.79519978,537.308,0.8416,5GRM2QPW+X3W7,1
20,1279.0,1206.0,1307.0,1775.0,1842.0,1422.0,295,POINT (33.78672350475751 -13.962547280264063),335,-13.96255244,33.78683493,442.4137,0.7467,5GRM2QPP+XPGW,1
21,1487.0,1492.0,1668.0,2088.0,2037.0,1540.0,296,POINT (33.78681608150112 -13.962546980684404),335,-13.96255244,33.78683493,442.4137,0.7467,5GRM2QPP+XPGW,1
22,1508.0,1542.0,1788.0,2325.0,2037.0,1540.0,297,POINT (33.78690865824255 -13.962546681069504),335,-13.96255244,33.78683493,442.4137,0.7467,5GRM2QPP+XPGW,1
23,1480.0,1556.0,1714.0,2348.0,1743.0,1409.0,298,POINT (33.787001234981794 -13.962546381419356),297,-13.96252178,33.78697309,54.4716,0.7368,5GRM2QPP+XQX2,1
24,1525.0,1513.0,1714.0,1945.0,1743.0,1409.0,299,POINT (33.78709381171885 -13.96254608173397),109,-13.96253375,33.78709127,141.6303,0.8461,5GRM2QPP+XRPQ,1
25,1178.0,1085.0,1131.0,1448.0,1474.0,1066.0,301,POINT (33.787278965186395 -13.962545482257472),124,-13.96261908,33.78724773,190.5625,0.7176,5GRM2QPP+XV59,1
26,1374.0,1276.0,1444.0,1858.0,1994.0,1657.0,306,POINT (33.78774184881698 -13.962543982949487),195,-13.96253219,33.78770689,88.2221,0.7411,5GRM2QPQ+X3PP,1
27,1281.0,1278.0,1442.0,1885.0,1994.0,1657.0,307,POINT (33.78783442553652 -13.962543682982163),0,-13.96266045,33.7878362,652.2372,0.8338,5GRM2QPQ+W4PH,1
28,1241.0,1232.0,1353.0,1854.0,1994.0,1657.0,507,POINT (33.78783473270624 -13.962634094632934),0,-13.96266045,33.7878362,652.2372,0.8338,5GRM2QPQ+W4PH,1
29,1252.0,1271.0,1399.0,1829.0,1827.0,1460.0,707,POINT (33.78783503987814 -13.962724506283026),0,-13.96266045,33.7878362,652.2372,0.8338,5GRM2QPQ+W4PH,1
