B2,B3,B4,B8,B11,B12,latitude,longitude
1047.0,953.0,1035.0,1876.0,2643.0,1704.0,-14.432216107133971,35.3421709799565
1048.0,963.0,1094.0,1891.0,2761.0,1824.0,-14.432215186170223,35.342263678507436
1047.0,963.0,1111.0,1867.0,2761.0,1824.0,-14.432214265170106,35.34235637705183
1051.0,961.0,1100.0,1854.0,2831.0,1889.0,-14.432213344133615,35.34244907558966
1043.0,954.0,1090.0,1922.0,2831.0,1889.0,-14.432212423060754,35.34254177412095
1034.0,929.0,1070.0,1861.0,2885.0,2034.0,-14.432211501951523,35.342634472645685
1023.0,925.0,991.0,1695.0,2885.0,2034.0,-14.432210580805917,35.342727171163865
1033.0,949.0,1113.0,1853.0,3020.0,2282.0,-14.432209659623938,35.34281986967549
1104.0,1058.0,1260.0,1963.0,3020.0,2282.0,-14.432208738405588,35.342912568180566
1083.0,982.0,1181.0,1897.0,2796.0,1901.0,-14.432207817150868,35.34300526667908
1069.0,961.0,1193.0,1717.0,2796.0,1901.0,-14.432206895859776,35.34309796517105
1033.0,953.0,1052.0,1702.0,2635.0,1775.0,-14.432205974532314,35.34319066365646
1026.0,926.0,992.0,1791.0,2635.0,1775.0,-14.432205053168477,35.34328336213531
1025.0,922.0,1029.0,1785.0,2701.0,1784.0,-14.432204131768268,35.34337606060761
1039.0,928.0,1059.0,1773.0,2701.0,1784.0,-14.43220321033169,35.34346875907335
1053.0,953.0,1108.0,1839.0,2860.0,1876.0,-14.43220228885874,35.34356145753255
1058.0,991.0,1163.0,1887.0,2860.0,1876.0,-14.432201367349416,35.343654155985185
1049.0,969.0,1098.0,1861.0,2789.0,1801.0,-14.432200445803721,35.34374685443127
1034.0,940.0,1044.0,1844.0,2789.0,1801.0,-14.432199524221657,35.34383955287079
1026.0,932.0,1082.0,1817.0,2688.0,1771.0,-14.432198602603219,35.343932251303755
1016.0,916.0,985.0,1741.0,2688.0,1771.0,-14.43219768094841,35.344024949730155
1023.0,916.0,982.0,1766.0,2563.0,1737.0,-14.432196759257229,35.34411764815001
996.0,847.0,982.0,1660.0,2563.0,1737.0,-14.432195837529678,35.34421034656331
974.0,880.0,900.0,1800.0,2455.0,1590.0,-14.432194915765752,35.34430304497005
1059.0,946.0,978.0,2191.0,2455.0,1590.0,-14.432193993965459,35.34439574337023
987.0,832.0,950.0,1535.0,2348.0,1779.0,-14.432193072128792,35.34448844176385
1032.0,929.0,929.0,1680.0,2348.0,1779.0,-14.432192150255752,35.34458114015092
1251.0,1118.0,1270.0,1811.0,2954.0,2431.0,-14.43219122834634,35.34467383853142
1344.0,1292.0,1546.0,2147.0,2954.0,2431.0,-14.432190306400562,35.34476653690537
1123.0,1068.0,1375.0,1961.0,2720.0,2216.0,-14.432189384418407,35.34485923527276
1093.0,975.0,932.0,1534.0,2720.0,2216.0,-14.432188462399882,35.34495193363359
1038.0,899.0,874.0,1768.0,2531.0,1881.0,-14.432187540344987,35.345044631987854
1031.0,915.0,955.0,1871.0,2531.0,1881.0,-14.43218661825372,35.34513733033557
1031.0,920.0,1001.0,1809.0,2742.0,2169.0,-14.43218569612608,35.34523002867672
1123.0,1041.0,1168.0,1854.0,2742.0,2169.0,-14.432184773962069,35.34532272701131
1088.0,962.0,1038.0,1657.0,2206.0,1761.0,-14.43218385176169,35.34541542533933
922.0,767.0,697.0,1457.0,2206.0,1761.0,-14.432182929524934,35.34550812366081
906.0,772.0,637.0,1726.0,1551.0,959.0,-14.432182007251809,35.34560082197571
925.0,839.0,646.0,2204.0,1551.0,959.0,-14.432181084942314,35.34569352028406
959.0,910.0,770.0,2351.0,2227.0,1466.0,-14.432180162596447,35.34578621858584
1051.0,976.0,1019.0,2232.0,2227.0,1466.0,-14.432179240214209,35.34587891688107
975.0,883.0,983.0,1894.0,3274.0,2284.0,-14.432178317795596,35.345971615169724
1074.0,1020.0,1153.0,2428.0,3274.0,2284.0,-14.432177395340616,35.346064313451826
1166.0,1116.0,1505.0,2297.0,3565.0,2606.0,-14.432176472849264,35.346157011727364
1123.0,1073.0,1406.0,2158.0,3565.0,2606.0,-14.432175550321539,35.346249709996336
