B2,B3,B4,B8,B11,B12,latitude,longitude
1061.0,1048.0,1138.0,2605.0,2976.0,1886.0,-11.602149120376902,34.281592282462064
1194.0,1181.0,1395.0,2367.0,2976.0,1886.0,-11.60214871356447,34.28168398892457
1306.0,1267.0,1513.0,2304.0,3166.0,2142.0,-11.602148306722947,34.28177569538364
1144.0,1156.0,1508.0,2638.0,3166.0,2142.0,-11.602147899852332,34.281867401839264
1137.0,1139.0,1318.0,2635.0,3292.0,2035.0,-11.60214749295263,34.28195910829145
1252.0,1299.0,1917.0,2985.0,3292.0,2035.0,-11.602147086023836,34.2820508147402
1321.0,1493.0,2070.0,3078.0,3469.0,2268.0,-11.602146679065953,34.28214252118552
1287.0,1363.0,1792.0,3111.0,3469.0,2268.0,-11.602146272078977,34.28223422762739
1072.0,1073.0,1084.0,3025.0,2915.0,1684.0,-11.602145865062914,34.282325934065824
1013.0,999.0,882.0,2696.0,2915.0,1684.0,-11.602145458017759,34.282417640500825
999.0,949.0,784.0,3012.0,2745.0,1680.0,-11.602145050943514,34.28250934693238
1125.0,1218.0,1007.0,3023.0,2745.0,1680.0,-11.602144643840179,34.2826010533605
1937.0,1633.0,2124.0,3565.0,3400.0,2416.0,-11.602144236707753,34.28269275978518
1387.0,1398.0,1580.0,3194.0,3400.0,2416.0,-11.602143829546238,34.28278446620642
1116.0,1108.0,1250.0,2894.0,3503.0,2121.0,-11.602143422355633,34.28287617262422
1087.0,1061.0,1149.0,2579.0,3503.0,2121.0,-11.602143015135937,34.28296787903857
1053.0,954.0,1002.0,2303.0,2916.0,1647.0,-11.602142607887151,34.28305958544949
1056.0,953.0,1025.0,2238.0,2916.0,1647.0,-11.602142200609274,34.28315129185697
1073.0,982.0,985.0,2188.0,2741.0,1522.0,-11.602141793302309,34.283242998261
1083.0,980.0,1062.0,2240.0,2741.0,1522.0,-11.60214138596625,34.2833347046616
1088.0,1062.0,1153.0,2386.0,2963.0,1634.0,-11.602140978601103,34.28342641105875
1090.0,1033.0,1119.0,2399.0,2963.0,1634.0,-11.602140571206867,34.28351811745246
1088.0,1036.0,1122.0,2552.0,2851.0,1589.0,-11.60214016378354,34.28360982384273
1075.0,1076.0,1064.0,2765.0,2851.0,1589.0,-11.602139756331121,34.28370153022956
1067.0,1030.0,1000.0,2859.0,3011.0,1638.0,-11.602139348849613,34.283793236612944
1058.0,1010.0,975.0,2782.0,3011.0,1638.0,-11.602138941339016,34.283884942992884
1046.0,988.0,976.0,2752.0,3231.0,1840.0,-11.602138533799328,34.28397664936938
