B2,B3,B4,B8,B11,B12,latitude,longitude
1003.0,831.0,632.0,380.0,158.0,109.0,-15.062214967539084,35.216146462943136
996.0,823.0,641.0,376.0,139.0,95.0,-15.062214058974073,35.216239436691225
993.0,828.0,640.0,375.0,139.0,95.0,-15.062213150371017,35.21633241043304
997.0,838.0,635.0,371.0,137.0,100.0,-15.062212241729915,35.216425384168595
1002.0,832.0,634.0,368.0,137.0,100.0,-15.062211333050769,35.216518357897876
1005.0,826.0,630.0,365.0,156.0,101.0,-15.062210424333582,35.216611331620896
999.0,828.0,628.0,367.0,156.0,101.0,-15.062209515578347,35.21670430533764
994.0,834.0,628.0,374.0,152.0,95.0,-15.062208606785072,35.21679727904812
1000.0,833.0,634.0,375.0,152.0,95.0,-15.062207697953754,35.216890252752336
1006.0,839.0,633.0,373.0,145.0,99.0,-15.062206789084389,35.216983226450274
1006.0,838.0,628.0,377.0,145.0,99.0,-15.062205880176982,35.21707620014195
1007.0,836.0,637.0,375.0,156.0,112.0,-15.062204971231528,35.21716917382735
1009.0,838.0,624.0,369.0,156.0,112.0,-15.062204062248034,35.21726214750648
993.0,849.0,633.0,379.0,163.0,108.0,-15.062203153226491,35.217355121179345
993.0,821.0,630.0,381.0,163.0,108.0,-15.062202244166912,35.21744809484594
1004.0,832.0,637.0,384.0,177.0,113.0,-15.06220133506928,35.21754106850626
1015.0,840.0,617.0,391.0,177.0,113.0,-15.062200425933613,35.21763404216031
1005.0,834.0,629.0,383.0,174.0,123.0,-15.062199516759897,35.217727015808094
996.0,831.0,634.0,393.0,174.0,123.0,-15.062198607548137,35.2178199894496
1006.0,839.0,645.0,386.0,216.0,132.0,-15.062197698298336,35.21791296308484
1006.0,845.0,638.0,405.0,216.0,132.0,-15.062196789010487,35.21800593671381
1012.0,842.0,646.0,411.0,339.0,217.0,-15.062195879684598,35.2180989103365
1022.0,850.0,656.0,456.0,339.0,217.0,-15.062194970320665,35.21819188395292
1023.0,849.0,661.0,554.0,741.0,460.0,-15.062194060918687,35.21828485756307
1016.0,847.0,683.0,713.0,741.0,460.0,-15.062193151478665,35.21837783116694
1036.0,889.0,725.0,1030.0,1244.0,733.0,-15.062192242000599,35.21847080476454
1060.0,925.0,774.0,1728.0,1244.0,733.0,-15.062191332484492,35.21856377835588
1004.0,903.0,683.0,2120.0,1620.0,1055.0,-15.06219042293034,35.218656751940934
1030.0,910.0,763.0,2320.0,1620.0,1055.0,-15.062189513338144,35.218749725519714
1125.0,1055.0,1092.0,2647.0,2149.0,1516.0,-15.062188603707906,35.21884269909222
1231.0,1264.0,1381.0,2087.0,2149.0,1516.0,-15.06218769403962,35.21893567265845
1142.0,1042.0,1085.0,2043.0,2292.0,1624.0,-15.062186784333292,35.21902864621841
1088.0,1047.0,996.0,2419.0,2292.0,1624.0,-15.062185874588923,35.21912161977209
1139.0,1090.0,1005.0,2406.0,2433.0,1639.0,-15.062184964806507,35.2192145933195
1156.0,1085.0,1054.0,2122.0,2433.0,1639.0,-15.062184054986048,35.21930756686063
1174.0,1183.0,1211.0,2092.0,2036.0,1570.0,-15.062183145127547,35.21940054039549
1212.0,1066.0,1028.0,1971.0,2036.0,1570.0,-15.062182235231003,35.219493513924064
1129.0,923.0,801.0,1841.0,1893.0,1378.0,-15.062181325296415,35.21958648744637
1069.0,943.0,874.0,2009.0,1893.0,1378.0,-15.062180415323782,35.219679460962396
