B2,B3,B4,B8,B11,B12,latitude,longitude
1238.0,1158.0,1369.0,2050.0,2717.0,1974.0,-13.715126227865722,34.39260360074071
1221.0,1166.0,1344.0,1983.0,2717.0,1974.0,-13.715125706822834,34.39269606096433
1240.0,1188.0,1372.0,1885.0,2699.0,1950.0,-13.715125185745379,34.392788521184094
1249.0,1210.0,1398.0,2026.0,2699.0,1950.0,-13.715124664633356,34.39288098140001
1233.0,1180.0,1375.0,2091.0,2806.0,1965.0,-13.715124143486767,34.39297344161207
1236.0,1214.0,1442.0,2129.0,2806.0,1965.0,-13.715123622305608,34.39306590182027
1265.0,1255.0,1515.0,2246.0,2911.0,1982.0,-13.715123101089887,34.39315836202462
1221.0,1200.0,1483.0,2266.0,2911.0,1982.0,-13.715122579839598,34.39325082222512
1232.0,1155.0,1359.0,2051.0,2747.0,2003.0,-13.71512205855474,34.39334328242177
1204.0,1147.0,1340.0,1933.0,2747.0,2003.0,-13.715121537235317,34.39343574261455
1205.0,1156.0,1391.0,1971.0,2738.0,2017.0,-13.715121015881328,34.39352820280348
1240.0,1168.0,1416.0,2051.0,2738.0,2017.0,-13.715120494492771,34.39362066298855
1222.0,1166.0,1397.0,2047.0,2802.0,2047.0,-13.715119973069648,34.393713123169775
1243.0,1191.0,1455.0,2089.0,2802.0,2047.0,-13.715119451611958,34.393805583347145
1227.0,1179.0,1431.0,2092.0,2846.0,2005.0,-13.7151189301197,34.39389804352065
1209.0,1154.0,1401.0,2091.0,2846.0,2005.0,-13.715118408592877,34.3939905036903
1259.0,1189.0,1449.0,2141.0,2915.0,2079.0,-13.715117887031488,34.39408296385609
1255.0,1186.0,1443.0,2122.0,2915.0,2079.0,-13.71511736543553,34.39417542401803
1248.0,1167.0,1451.0,1983.0,2715.0,2093.0,-13.715116843805006,34.39426788417611
1243.0,1155.0,1334.0,1685.0,2715.0,2093.0,-13.715116322139917,34.39436034433034
1230.0,1141.0,1299.0,1732.0,2663.0,2009.0,-13.71511580044026,34.3944528044807
1226.0,1169.0,1377.0,1878.0,2663.0,2009.0,-13.715115278706037,34.394545264627205
1228.0,1166.0,1398.0,1932.0,2718.0,1953.0,-13.715114756937247,34.39463772476985
1221.0,1158.0,1380.0,1946.0,2718.0,1953.0,-13.715114235133889,34.394730184908646
1231.0,1172.0,1409.0,2025.0,2862.0,2037.0,-13.715113713295967,34.394822645043575
1253.0,1190.0,1465.0,2121.0,2862.0,2037.0,-13.715113191423477,34.39491510517465
1260.0,1197.0,1504.0,2177.0,2993.0,2083.0,-13.71511266951642,34.39500756530186
1255.0,1200.0,1511.0,2223.0,2993.0,2083.0,-13.715112147574796,34.395100025425215
1202.0,1161.0,1423.0,2121.0,2898.0,1925.0,-13.715111625598608,34.395192485544705
1160.0,1028.0,1260.0,1924.0,2898.0,1925.0,-13.71511110358785,34.39528494566034
1160.0,1066.0,1234.0,1954.0,2740.0,1901.0,-13.715110581542529,34.395377405772116
1175.0,1077.0,1271.0,1903.0,2740.0,1901.0,-13.715110059462639,34.395469865880024
1177.0,1078.0,1271.0,1803.0,2684.0,1924.0,-13.715109537348184,34.39556232598407
1210.0,1143.0,1365.0,1983.0,2684.0,1924.0,-13.71510901519916,34.39565478608427
1194.0,1109.0,1310.0,1953.0,2545.0,1889.0,-13.71510849301557,34.39574724618059
1186.0,1079.0,1226.0,1785.0,2545.0,1889.0,-13.715107970797414,34.395839706273065
1189.0,1094.0,1215.0,1679.0,2271.0,1789.0,-13.715107448544693,34.39593216636167
1084.0,960.0,948.0,1594.0,2271.0,1789.0,-13.715106926257404,34.39602462644641
1137.0,1040.0,1181.0,1884.0,2389.0,1858.0,-13.715106403935549,34.39611708652729
1211.0,1124.0,1355.0,1826.0,2389.0,1858.0,-13.715105881579127,34.39620954660431
1187.0,1101.0,1351.0,1802.0,2614.0,2136.0,-13.715105359188136,34.396302006677466
1184.0,1092.0,1316.0,1695.0,2614.0,2136.0,-13.715104836762583,34.396394466746756
1177.0,1121.0,1378.0,1696.0,2692.0,2231.0,-13.715104314302462,34.39648692681219
1175.0,1088.0,1325.0,1718.0,2692.0,2231.0,-13.715103791807774,34.396579386873746
1177.0,1097.0,1284.0,1715.0,2777.0,2291.0,-13.715103269278519,34.39667184693145
1217.0,1141.0,1379.0,1858.0,2777.0,2291.0,-13.715102746714699,34.39676430698529
1192.0,1151.0,1417.0,1894.0,2713.0,2136.0,-13.71510222411631,34.39685676703526
1195.0,1114.0,1378.0,2009.0,2713.0,2136.0,-13.715101701483357,34.39694922708137
1150.0,1087.0,1247.0,1972.0,2676.0,2063.0,-13.715101178815836,34.39704168712361
1164.0,1100.0,1311.0,1953.0,2676.0,2063.0,-13.715100656113748,34.39713414716199
1185.0,1124.0,1357.0,1884.0,2648.0,2062.0,-13.715100133377096,34.3972266071965
1165.0,1077.0,1265.0,1730.0,2648.0,2062.0,-13.715099610605876,34.397319067227144
