B2,B3,B4,B8,B11,B12,latitude,longitude
1243.0,1213.0,1439.0,2482.0,2803.0,1905.0,-15.03347082879987,35.45458062042131
1225.0,1147.0,1361.0,2147.0,2824.0,1951.0,-15.033469824414176,35.45467356584012
1193.0,1135.0,1347.0,2083.0,2824.0,1951.0,-15.033468819990537,35.45476651125199
1197.0,1105.0,1327.0,2079.0,2646.0,1751.0,-15.033467815528956,35.45485945665692
1124.0,1020.0,1144.0,2007.0,2646.0,1751.0,-15.033466811029434,35.45495240205492
1065.0,975.0,1052.0,2155.0,2438.0,1611.0,-15.033465806491964,35.455045347445974
1078.0,973.0,1044.0,2163.0,2438.0,1611.0,-15.033464801916555,35.45513829283009
1138.0,1066.0,1184.0,2013.0,2407.0,1690.0,-15.0334637973032,35.45523123820728
1157.0,1111.0,1230.0,2111.0,2407.0,1690.0,-15.033462792651903,35.455324183577524
1123.0,1102.0,1196.0,2248.0,2596.0,1906.0,-15.033461787962663,35.45541712894084
1562.0,1415.0,1633.0,2347.0,2596.0,1906.0,-15.033460783235482,35.4555100742972
1622.0,1698.0,1937.0,2361.0,2836.0,2129.0,-15.033459778470357,35.45560301964663
1179.0,1138.0,1361.0,2222.0,2836.0,2129.0,-15.033458773667286,35.455695964989125
1241.0,1148.0,1335.0,2199.0,2818.0,1821.0,-15.033457768826274,35.45578891032468
1162.0,1084.0,1237.0,2147.0,2818.0,1821.0,-15.033456763947319,35.45588185565329
1158.0,1043.0,1183.0,2131.0,2736.0,1761.0,-15.033455759030423,35.455974800974964
1142.0,1052.0,1231.0,2114.0,2736.0,1761.0,-15.033454754075581,35.45606774628969
1144.0,999.0,1170.0,1986.0,2643.0,1655.0,-15.033453749082797,35.45616069159749
1105.0,962.0,1062.0,1901.0,2643.0,1655.0,-15.033452744052072,35.45625363689834
1058.0,944.0,1030.0,1852.0,2627.0,1635.0,-15.033451738983402,35.45634658219225
1111.0,998.0,1157.0,1988.0,2627.0,1635.0,-15.033450733876789,35.456439527479226
1157.0,1080.0,1288.0,2016.0,2742.0,1831.0,-15.033449728732235,35.45653247275925
1166.0,1083.0,1279.0,2030.0,2742.0,1831.0,-15.033448723549736,35.45662541803233
1148.0,1068.0,1266.0,2145.0,2732.0,1797.0,-15.033447718329297,35.456718363298485
1134.0,1053.0,1269.0,2255.0,2732.0,1797.0,-15.03344671307091,35.45681130855768
1114.0,1039.0,1223.0,2144.0,2676.0,1646.0,-15.033445707774586,35.456904253809945
1099.0,1017.0,1131.0,2186.0,2676.0,1646.0,-15.033444702440315,35.456997199055266
1120.0,1029.0,1145.0,2352.0,2686.0,1663.0,-15.033443697068103,35.45709014429364
1144.0,1066.0,1229.0,2301.0,2686.0,1663.0,-15.03344269165795,35.457183089525074
1141.0,1035.0,1175.0,2178.0,2787.0,1731.0,-15.03344168620985,35.457276034749555
1150.0,1054.0,1171.0,2172.0,2787.0,1731.0,-15.033440680723809,35.4573689799671
1143.0,1079.0,1256.0,2221.0,2955.0,1914.0,-15.033439675199828,35.457461925177704
1170.0,1087.0,1295.0,2289.0,2955.0,1914.0,-15.033438669637901,35.457554870381365
1185.0,1123.0,1402.0,2273.0,3128.0,2102.0,-15.033437664038031,35.45764781557807
1205.0,1140.0,1418.0,2283.0,3128.0,2102.0,-15.033436658400221,35.457740760767834
1142.0,1128.0,1365.0,2471.0,2983.0,2177.0,-15.033435652724465,35.45783370595066
1296.0,1205.0,1442.0,2263.0,2983.0,2177.0,-15.033434647010768,35.45792665112654
1264.0,1274.0,1396.0,2152.0,2766.0,2000.0,-15.033433641259128,35.45801959629547
1077.0,1026.0,1135.0,2329.0,2766.0,2000.0,-15.033432635469548,35.45811254145745
1069.0,999.0,1086.0,2553.0,2754.0,1893.0,-15.033431629642024,35.4582054866125
1220.0,1120.0,1275.0,2463.0,2754.0,1893.0,-15.033430623776555,35.45829843176059
1286.0,1160.0,1365.0,2194.0,2862.0,2130.0,-15.033429617873146,35.45839137690174
1122.0,1049.0,1343.0,2222.0,2862.0,2130.0,-15.033428611931793,35.458484322035936
1163.0,1159.0,1535.0,2457.0,2747.0,1959.0,-15.033427605952495,35.458577267163186
1162.0,1159.0,1509.0,2405.0,2747.0,1959.0,-15.033426599935257,35.458670212283494
