B2,B3,B4,B8,B11,B12,latitude,longitude
1248.0,1245.0,1463.0,2147.0,2586.0,1895.0,-11.46107465080017,34.0115442539786
1060.0,1057.0,1038.0,2407.0,2550.0,1760.0,-11.4610743335442,34.0116359233799
1229.0,1176.0,1245.0,2793.0,2550.0,1760.0,-11.461074016259495,34.0117275927785
1564.0,1423.0,1532.0,2805.0,2805.0,1958.0,-11.46107369894605,34.01181926217439
1208.0,1294.0,1222.0,2689.0,2805.0,1958.0,-11.461073381603867,34.01191093156757
1175.0,1184.0,1263.0,2770.0,2746.0,1813.0,-11.461073064232949,34.01200260095804
1064.0,1067.0,1008.0,2362.0,2746.0,1813.0,-11.46107274683329,34.0120942703458
1074.0,996.0,1093.0,1938.0,2580.0,1935.0,-11.461072429404895,34.012185939730855
1133.0,1077.0,1314.0,1930.0,2580.0,1935.0,-11.461072111947761,34.0122776091132
1157.0,1103.0,1374.0,1975.0,2736.0,2054.0,-11.46107179446189,34.012369278492834
1126.0,1100.0,1285.0,2129.0,2736.0,2054.0,-11.46107147694728,34.012460947869755
1138.0,1096.0,1236.0,2210.0,2744.0,1993.0,-11.461071159403934,34.01255261724397
1175.0,1123.0,1387.0,2147.0,2744.0,1993.0,-11.46107084183185,34.01264428661547
1181.0,1177.0,1434.0,2137.0,2648.0,2122.0,-11.461070524231026,34.01273595598426
1226.0,1207.0,1627.0,2099.0,2648.0,2122.0,-11.461070206601466,34.01282762535034
1213.0,1271.0,1646.0,2177.0,2483.0,2021.0,-11.461069888943168,34.01291929471371
1160.0,1164.0,1399.0,2059.0,2483.0,2021.0,-11.461069571256132,34.01301096407437
1180.0,1203.0,1468.0,2044.0,2441.0,1765.0,-11.461069253540359,34.01310263343232
1260.0,1222.0,1556.0,2087.0,2441.0,1765.0,-11.461068935795847,34.01319430278755
1343.0,1325.0,1472.0,2070.0,2466.0,1916.0,-11.461068618022598,34.01328597214007
1381.0,1382.0,1631.0,1857.0,2466.0,1916.0,-11.46106830022061,34.013377641489875
1342.0,1335.0,1656.0,1919.0,2497.0,2000.0,-11.461067982389885,34.013469310836975
1304.0,1334.0,1604.0,1994.0,2497.0,2000.0,-11.461067664530423,34.01356098018135
1321.0,1338.0,1589.0,2294.0,2629.0,1974.0,-11.461067346642222,34.013652649523024
1270.0,1329.0,1505.0,2535.0,2629.0,1974.0,-11.461067028725283,34.01374431886198
1272.0,1314.0,1537.0,2655.0,2722.0,2064.0,-11.461066710779606,34.01383598819822
1211.0,1272.0,1402.0,2706.0,2722.0,2064.0,-11.461066392805193,34.013927657531745
1195.0,1183.0,1302.0,2583.0,2688.0,1899.0,-11.46106607480204,34.01401932686256
1145.0,1145.0,1223.0,2582.0,2688.0,1899.0,-11.461065756770152,34.01411099619066
1155.0,1186.0,1268.0,2662.0,2703.0,1846.0,-11.461065438709525,34.014202665516045
1190.0,1199.0,1311.0,2629.0,2703.0,1846.0,-11.46106512062016,34.01429433483871
