B2,B3,B4,B8,B11,B12,latitude,longitude
1224.0,1119.0,1391.0,1785.0,3317.0,2676.0,-15.391001475031095,35.374082733155525
1218.0,1126.0,1380.0,1792.0,3317.0,2676.0,-15.391000481044282,35.37417584098662
1243.0,1134.0,1384.0,1797.0,3402.0,2949.0,-15.391091806128378,35.374083757680374
1234.0,1120.0,1348.0,1783.0,3402.0,2949.0,-15.39109081213545,35.374176865551554
1250.0,1152.0,1385.0,1865.0,3821.0,3307.0,-15.391089818103627,35.37426997341598
1252.0,1191.0,1434.0,1925.0,3821.0,3307.0,-15.391088824032904,35.37436308127365
1202.0,1103.0,1290.0,1755.0,3657.0,3102.0,-15.391087829923285,35.37445618912457
1231.0,1126.0,1314.0,1876.0,3657.0,3102.0,-15.39108683577477,35.374549296968745
1267.0,1174.0,1421.0,1915.0,3484.0,2801.0,-15.391085841587357,35.37464240480616
1278.0,1202.0,1434.0,1934.0,3484.0,2801.0,-15.391084847361043,35.374735512636825
1275.0,1194.0,1406.0,1993.0,3396.0,2682.0,-15.391083853095832,35.37482862046074
1328.0,1256.0,1465.0,1958.0,3396.0,2682.0,-15.391082858791728,35.3749217282779
1394.0,1322.0,1470.0,1793.0,3223.0,2487.0,-15.391081864448722,35.3750148360883
1446.0,1322.0,1474.0,1768.0,3223.0,2487.0,-15.391080870066823,35.37510794389195
1347.0,1235.0,1410.0,2033.0,3186.0,2336.0,-15.391079875646023,35.37520105168884
1245.0,1166.0,1365.0,2109.0,3186.0,2336.0,-15.391078881186326,35.37529415947898
1244.0,1168.0,1407.0,2064.0,3293.0,2336.0,-15.39107788668773,35.37538726726237
1249.0,1182.0,1446.0,2205.0,3293.0,2336.0,-15.39107689215024,35.375480375039004
1246.0,1171.0,1423.0,2295.0,3430.0,2488.0,-15.391075897573852,35.375573482808875
1241.0,1143.0,1328.0,2263.0,3430.0,2488.0,-15.391074902958565,35.37566659057199
1261.0,1162.0,1384.0,2087.0,3417.0,2583.0,-15.39107390830438,35.37575969832835
1274.0,1240.0,1533.0,2112.0,3417.0,2583.0,-15.3910729136113,35.375852806077965
1301.0,1250.0,1560.0,2271.0,3363.0,2430.0,-15.39107191887932,35.375945913820814
1240.0,1203.0,1365.0,2400.0,3363.0,2430.0,-15.391070924108446,35.376039021556906
1271.0,1202.0,1414.0,2376.0,3359.0,2505.0,-15.391069929298672,35.37613212928625
1215.0,1171.0,1341.0,2410.0,3359.0,2505.0,-15.391068934449999,35.376225237008825
1616.0,1501.0,1889.0,2706.0,3621.0,2847.0,-15.391067939562431,35.37631834472465
1529.0,1584.0,1888.0,2678.0,3621.0,2847.0,-15.391066944635966,35.376411452433715
