B2,B3,B4,B8,B11,B12,latitude,longitude
1276.0,1211.0,1481.0,1944.0,2943.0,2469.0,-15.421070800858992,35.408975937398566
1268.0,1208.0,1476.0,1910.0,2943.0,2469.0,-15.421161129401696,35.40897697910423
1277.0,1178.0,1414.0,1823.0,2923.0,2399.0,-15.42116011888821,35.40907009797546
1257.0,1172.0,1381.0,1871.0,2923.0,2399.0,-15.421159108335752,35.409163216839836
1266.0,1178.0,1400.0,1969.0,2974.0,2319.0,-15.42115809774432,35.40925633569735
1267.0,1176.0,1355.0,1941.0,2974.0,2319.0,-15.421157087113917,35.40934945454802
1243.0,1134.0,1255.0,1932.0,2842.0,2171.0,-15.421156076444538,35.40944257339183
1230.0,1093.0,1208.0,1780.0,2842.0,2171.0,-15.421155065736185,35.409535692228786
1226.0,1086.0,1208.0,1782.0,2783.0,2199.0,-15.421154054988861,35.40962881105888
1242.0,1133.0,1265.0,1872.0,2783.0,2199.0,-15.421153044202562,35.409721929882124
1269.0,1164.0,1352.0,1992.0,2872.0,2254.0,-15.421152033377293,35.40981504869851
1272.0,1167.0,1324.0,2077.0,2872.0,2254.0,-15.421151022513046,35.40990816750804
1284.0,1187.0,1367.0,2112.0,2949.0,2223.0,-15.421150011609827,35.41000128631072
1293.0,1188.0,1371.0,2063.0,2949.0,2223.0,-15.421149000667636,35.410094405106534
1287.0,1196.0,1389.0,1990.0,2798.0,2218.0,-15.421147989686471,35.410187523895495
1289.0,1185.0,1389.0,1881.0,2798.0,2218.0,-15.421146978666332,35.4102806426776
1282.0,1172.0,1378.0,1783.0,2546.0,2075.0,-15.421145967607222,35.41037376145284
1263.0,1169.0,1332.0,1734.0,2546.0,2075.0,-15.421144956509137,35.41046688022123
1247.0,1132.0,1287.0,1803.0,2484.0,1933.0,-15.421143945372076,35.410559998982755
1238.0,1136.0,1257.0,1906.0,2484.0,1933.0,-15.421142934196046,35.410653117737425
1272.0,1176.0,1340.0,1837.0,2659.0,2099.0,-15.421141922981043,35.41074623648524
1286.0,1187.0,1393.0,1802.0,2659.0,2099.0,-15.421140911727063,35.41083935522619
1261.0,1173.0,1373.0,1821.0,2866.0,2273.0,-15.421139900434111,35.41093247396028
