B2,B3,B4,B8,B11,B12,latitude,longitude
8313.0,7930.0,8207.0,8395.0,2374.0,2804.0,-12.918512998100953,34.286953315087736
8313.0,7938.0,8230.0,8383.0,2356.0,2795.0,-12.91851254402821,34.287045477443
8284.0,7946.0,8195.0,8346.0,2356.0,2795.0,-12.918512089922974,34.287137639794764
8304.0,7947.0,8235.0,8369.0,2365.0,2762.0,-12.91851163578524,34.287229802142996
8311.0,7954.0,8234.0,8371.0,2365.0,2762.0,-12.918511181615012,34.28732196448772
8295.0,7946.0,8187.0,8378.0,2360.0,2730.0,-12.918510727412288,34.287414126828914
8280.0,7942.0,8208.0,8391.0,2360.0,2730.0,-12.91851027317707,34.28750628916659
8301.0,7944.0,8217.0,8371.0,2359.0,2733.0,-12.918509818909358,34.28759845150075
8280.0,7901.0,8162.0,8343.0,2359.0,2733.0,-12.918509364609148,34.287690613831394
8265.0,7916.0,8186.0,8341.0,2364.0,2745.0,-12.918508910276444,34.28778277615852
8284.0,7930.0,8161.0,8336.0,2364.0,2745.0,-12.918508455911246,34.28787493848213
8272.0,7889.0,8194.0,8355.0,2369.0,2757.0,-12.918508001513551,34.28796710080221
8233.0,7897.0,8192.0,8348.0,2369.0,2757.0,-12.918507547083362,34.28805926311878
8229.0,7872.0,8128.0,8343.0,2382.0,2771.0,-12.918507092620676,34.28815142543182
8228.0,7875.0,8162.0,8290.0,2382.0,2771.0,-12.918506638125496,34.28824358774134
8205.0,7892.0,8181.0,8292.0,2402.0,2772.0,-12.91850618359782,34.288335750047345
8241.0,7867.0,8180.0,8326.0,2402.0,2772.0,-12.918505729037651,34.28842791234983
8184.0,7900.0,8180.0,8281.0,2395.0,2785.0,-12.918505274444987,34.288520074648794
8188.0,7835.0,8198.0,8306.0,2395.0,2785.0,-12.918504819819825,34.28861223694424
8242.0,7895.0,8132.0,8343.0,2405.0,2778.0,-12.918504365162171,34.28870439923616
8194.0,7835.0,8143.0,8322.0,2405.0,2778.0,-12.91850391047202,34.28879656152455
8178.0,7867.0,8172.0,8295.0,2409.0,2774.0,-12.918503455749375,34.28888872380942
8215.0,7892.0,8164.0,8272.0,2409.0,2774.0,-12.918503000994235,34.288980886090776
8191.0,7885.0,8172.0,8313.0,2415.0,2783.0,-12.918502546206598,34.28907304836861
8192.0,7880.0,8164.0,8273.0,2415.0,2783.0,-12.918502091386467,34.28916521064291
8189.0,7862.0,8159.0,8286.0,2417.0,2794.0,-12.918501636533842,34.2892573729137
8214.0,7862.0,8158.0,8269.0,2417.0,2794.0,-12.91850118164872,34.28934953518096
8176.0,7851.0,8161.0,8269.0,2417.0,2786.0,-12.918500726731104,34.289441697444694
8167.0,7830.0,8143.0,8277.0,2417.0,2786.0,-12.918500271780992,34.2895338597049
8200.0,7843.0,8138.0,8244.0,2434.0,2791.0,-12.918499816798386,34.28962602196159
8184.0,7835.0,8155.0,8244.0,2434.0,2791.0,-12.918499361783283,34.289718184214756
8152.0,7843.0,8150.0,8257.0,2425.0,2796.0,-12.918498906735689,34.2898103464644
8170.0,7851.0,8124.0,8219.0,2425.0,2796.0,-12.918498451655596,34.28990250871051
8182.0,7820.0,8128.0,8244.0,2417.0,2792.0,-12.918497996543008,34.2899946709531
8159.0,7844.0,8157.0,8230.0,2417.0,2792.0,-12.918497541397928,34.29008683319216
8149.0,7815.0,8132.0,8198.0,2401.0,2796.0,-12.91849708622035,34.290178995427695
8139.0,7778.0,8120.0,8206.0,2401.0,2796.0,-12.91849663101028,34.29027115765972
8144.0,7789.0,8117.0,8212.0,2388.0,2784.0,-12.918496175767713,34.2903633198882
8155.0,7825.0,8113.0,8187.0,2388.0,2784.0,-12.91849572049265,34.29045548211316
8128.0,7818.0,8105.0,8188.0,2392.0,2768.0,-12.918495265185095,34.29054764433459
8108.0,7786.0,8076.0,8171.0,2392.0,2768.0,-12.918494809845042,34.2906398065525
8102.0,7795.0,8070.0,8202.0,2388.0,2760.0,-12.918494354472495,34.29073196876688
8098.0,7789.0,8058.0,8167.0,2388.0,2760.0,-12.918493899067455,34.290824130977725
8124.0,7766.0,8056.0,8178.0,2388.0,2755.0,-12.918493443629918,34.29091629318504
8126.0,7774.0,8077.0,8160.0,2388.0,2755.0,-12.918492988159885,34.29100845538884
8167.0,7785.0,8079.0,8214.0,2385.0,2741.0,-12.918492532657359,34.291100617589116
8141.0,7790.0,8062.0,8206.0,2385.0,2741.0,-12.918492077122337,34.29119277978585
8114.0,7799.0,8068.0,8214.0,2383.0,2741.0,-12.91849162155482,34.29128494197906
8109.0,7788.0,8089.0,8205.0,2383.0,2741.0,-12.91849116595481,34.291377104168745
8126.0,7806.0,8069.0,8257.0,2397.0,2745.0,-12.918490710322303,34.29146926635489
8143.0,7821.0,8094.0,8231.0,2397.0,2745.0,-12.918490254657302,34.29156142853751
8105.0,7819.0,8058.0,8200.0,2412.0,2739.0,-12.918489798959806,34.29165359071661
8107.0,7812.0,8086.0,8165.0,2412.0,2739.0,-12.918489343229814,34.29174575289217
8115.0,7795.0,8088.0,8169.0,2408.0,2732.0,-12.918488887467328,34.2918379150642
